player,team,age,pos,min,blk%_rank,stl%_rank,foul%_rank,fgor%_rank,fgdr%_rank,ftor%_rank,ftdr%_rank,ft%_rank,sfld%_rank,ffld%_rank,and1%_rank,usage_rank,psa_rank,ast%_rank,ast:usg_rank,tov%_rank,diff_rank,offense:_pts/poss_rank,offense:_efg%_rank,offense:_tov%_rank,offense:_orb%_rank,offense:_ft_rate_rank,defense:_pts/poss_rank,defense:_efg%_rank,defense:_tov%_rank,defense:_orb%_rank,defense:_ft_rate_rank,onoff_opp_halfcourt_halfcourt:_pts/play_rank,onoff_opp_halfcourt_halfcourt:_oreb%_rank,onoff_opp_halfcourt_halfcourt:_%_of_plays_rank,onoff_opp_halfcourt_putbacks:_pts/miss_rank,onoff_opp_halfcourt_putbacks:_plays/miss_rank,onoff_opp_halfcourt_putbacks:_pts/play_rank,onoff_opp_team_fg%:_rim_rank,onoff_opp_team_fg%:_short_mid_rank,onoff_opp_team_fg%:_long_mid_rank,onoff_opp_team_fg%:_all_mid_rank,onoff_opp_team_fg%:_corner_three_rank,onoff_opp_team_fg%:_non_corner_rank,onoff_opp_team_fg%:_all_three_rank,onoff_opp_shot_frequency:_rim_rank,onoff_opp_shot_frequency:_short_mid_rank,onoff_opp_shot_frequency:_long_mid_rank,onoff_opp_shot_frequency:_all_mid_rank,onoff_opp_shot_frequency:_corner_three_rank,onoff_opp_shot_frequency:_non_corner_rank,onoff_opp_shot_frequency:_all_three_rank,onoff_opp_transition_all_transition:_pts+/poss_rank,onoff_opp_transition_all_transition:_freq_rank,onoff_opp_transition_all_transition:_pts/play_rank,onoff_opp_transition_off_steals:_pts+/poss_rank,onoff_opp_transition_off_steals:_freq_rank,onoff_opp_transition_off_steals:_pts/play_rank,onoff_opp_transition_off_live_rebounds:_pts+/poss_rank,onoff_opp_transition_off_live_rebounds:_freq_rank,onoff_opp_transition_off_live_rebounds:_pts/play_rank,onoff_team_halfcourt_halfcourt:_pts/play_rank,onoff_team_halfcourt_halfcourt:_oreb%_rank,onoff_team_halfcourt_halfcourt:_%_of_plays_rank,onoff_team_halfcourt_putbacks:_pts/miss_rank,onoff_team_halfcourt_putbacks:_plays/miss_rank,onoff_team_halfcourt_putbacks:_pts/play_rank,onoff_team_team_fg%:_rim_rank,onoff_team_team_fg%:_short_mid_rank,onoff_team_team_fg%:_long_mid_rank,onoff_team_team_fg%:_all_mid_rank,onoff_team_team_fg%:_corner_three_rank,onoff_team_team_fg%:_non_corner_rank,onoff_team_team_fg%:_all_three_rank,onoff_team_shot_frequency:_rim_rank,onoff_team_shot_frequency:_short_mid_rank,onoff_team_shot_frequency:_long_mid_rank,onoff_team_shot_frequency:_all_mid_rank,onoff_team_shot_frequency:_corner_three_rank,onoff_team_shot_frequency:_non_corner_rank,onoff_team_shot_frequency:_all_three_rank,onoff_team_transition_all_transition:_pts+/poss_rank,onoff_team_transition_all_transition:_freq_rank,onoff_team_transition_all_transition:_pts/play_rank,onoff_team_transition_off_steals:_pts+/poss_rank,onoff_team_transition_off_steals:_freq_rank,onoff_team_transition_off_steals:_pts/play_rank,onoff_team_transition_off_live_rebounds:_pts+/poss_rank,onoff_team_transition_off_live_rebounds:_freq_rank,onoff_team_transition_off_live_rebounds:_pts/play_rank,efg%_rank,rim_accuracy_rank,short_mid_accuracy_rank,long_mid_accuracy_rank,all_mid_accuracy_rank,corner_three_accuracy_rank,non_corner_accuracy_rank,all_three_accuracy_rank,rim_frequency_rank,short_mid_frequency_rank,long_mid_frequency_rank,all_mid_frequency_rank,corner_three_frequency_rank,non_corner_frequency_rank,all_three_frequency_rank,2p%_overall_rank,3p%_overall_rank,astd%_all_overall_rank,astd%_rim_overall_rank,astd%_mid_overall_rank,astd%_three_overall_rank
Garrison Mathews,HOU,26.0,Wing,566,25,76,26,23,12,0,31,97,53,26,10,20,62,8,14,70,76,44,36,80,67,44,90,79,99,27,8,87,29,95,67,79,43,31,62,88,82,96,64,87,25,25,74,43,66,78,83,90,88,91,66,92,46,94,67,94,39,75,96,71,64,65,26,79,21,59,54,19,25,95,31,35,29,12,34,21,59,95,21,69,33,34,45,84,23,37,15,8,88,17,36,43,41,5,0,10,0,80,100,100,20,41,2,89,50,27
Bennedict Mathurin,IND,20.4,Wing,2203,17,15,75,79,50,0,43,58,99,83,50,80,55,24,3,33,93,50,73,86,19,4,98,94,68,88,97,98,83,79,85,97,29,39,94,71,96,16,94,86,84,15,0,1,84,96,98,58,45,52,17,37,9,74,59,73,78,36,95,79,67,83,50,60,95,83,95,36,65,4,37,32,30,97,90,96,12,94,9,2,16,2,79,81,57,23,25,28,52,28,24,35,34,90,79,37,57,13,24,11,25,32,68,24,63,87
Wesley Matthews,MIL,36.0,Wing,771,71,29,30,85,28,78,42,68,25,38,0,2,17,2,25,69,20,15,29,40,9,66,48,71,60,13,13,64,9,60,47,43,50,62,92,21,84,30,60,50,57,34,92,70,46,23,21,42,75,46,77,72,80,22,89,33,33,15,25,14,7,55,68,43,54,49,56,12,18,17,90,27,71,49,64,62,26,61,33,51,56,58,20,68,26,19,47,13,53,17,3,53,22,15,8,34,11,90,83,97,36,21,1,3,9,30
Tyrese Maxey,PHI,22.0,Combo,2012,7,22,74,13,31,0,28,73,78,36,71,73,83,40,18,93,36,37,28,41,66,38,45,28,64,83,40,35,53,54,61,85,22,76,10,56,17,56,22,26,20,56,37,44,63,86,86,56,27,55,34,27,25,70,31,70,25,70,18,42,39,56,25,36,58,44,50,35,38,37,48,80,65,77,36,49,39,22,48,52,14,60,39,37,44,83,42,63,35,58,96,86,94,73,67,42,57,43,37,34,56,94,48,27,39,75
Skylar Mays,POR,25.2,Combo,181,17,45,84,11,69,0,0,0,58,43,78,69,98,98,100,75,45,10,27,25,31,40,93,92,55,82,98,78,91,62,99,94,98,97,54,20,39,97,48,87,55,75,87,88,10,21,10,91,57,93,35,24,22,98,85,98,26,53,58,13,66,3,17,54,69,61,91,7,22,96,43,18,24,41,19,18,32,55,30,72,24,72,20,26,17,97,38,79,80,88,0,100,98,67,47,88,63,36,39,31,72,98,88,96,90,63
Miles McBride,NYK,22.1,Combo,700,53,88,51,46,1,0,0,9,27,15,16,16,6,11,30,82,9,29,27,39,51,74,3,3,67,35,34,3,19,76,6,21,11,19,40,8,20,85,1,4,46,62,57,65,65,29,39,82,78,76,42,94,39,92,78,89,31,54,5,81,56,87,45,39,47,43,49,23,26,58,77,39,66,88,13,32,11,1,20,22,27,19,18,1,33,6,18,24,17,15,54,6,13,28,19,36,19,98,64,88,10,13,13,27,13,34
CJ McCollum,NOP,31.1,Combo,2647,74,26,89,54,70,0,57,24,43,52,57,89,40,80,47,61,20,48,38,38,71,60,8,15,18,33,61,6,40,39,88,48,95,63,62,37,53,20,13,11,16,95,90,96,21,15,11,11,55,16,32,19,57,7,61,10,61,64,7,46,59,31,28,29,95,68,28,59,51,36,71,85,84,16,42,29,8,6,4,7,25,6,23,13,13,43,40,55,36,55,23,77,73,19,75,90,91,13,58,38,27,74,65,89,45,62
TJ McConnell,IND,30.6,Point,1491,28,89,48,83,70,0,93,71,35,26,98,39,76,87,96,4,23,12,6,38,24,86,65,83,24,24,48,48,30,52,71,51,79,76,67,91,83,16,89,72,21,59,68,69,21,84,66,86,53,87,58,66,51,85,54,87,17,25,22,8,13,23,15,23,24,16,22,10,9,70,46,54,50,34,39,35,17,48,16,8,46,6,35,41,39,87,72,83,87,89,97,28,84,98,93,33,80,28,4,7,87,84,80,80,30,52
Jaden McDaniels,MIN,22.1,Forward,2411,96,71,14,61,3,0,43,35,62,42,79,39,85,41,43,20,35,59,43,58,77,66,18,11,65,37,83,6,33,79,52,41,59,43,48,36,42,17,7,5,50,32,32,27,59,73,75,87,85,83,71,34,77,85,90,76,41,82,82,81,87,37,41,34,72,48,64,21,31,87,72,10,41,66,14,22,67,59,62,65,35,60,66,73,63,89,80,63,67,62,65,72,81,71,73,54,71,70,22,32,86,81,43,42,40,39
Jalen McDaniels,CHA,24.8,Wing,1483,86,82,17,59,84,83,95,59,62,57,80,49,37,50,47,24,54,73,78,68,30,70,29,46,35,41,39,33,44,81,21,30,23,54,24,84,44,45,54,50,48,83,41,73,39,30,25,70,94,54,91,83,72,37,86,40,72,32,16,62,20,90,76,24,44,28,97,86,95,7,33,93,67,71,82,85,68,28,78,55,38,59,65,26,82,31,50,41,64,42,14,15,18,81,65,31,46,58,30,31,61,18,64,54,73,32
Jalen McDaniels,PHI,24.8,Forward,398,43,87,5,74,77,0,57,69,84,6,92,35,66,14,15,61,82,70,95,91,32,13,82,90,51,42,74,96,32,54,21,35,22,84,85,77,90,40,57,50,50,16,43,18,61,85,85,37,78,34,78,70,81,17,61,13,94,59,37,76,55,88,91,70,92,87,50,80,74,75,76,27,58,30,27,23,20,34,33,24,38,24,23,9,36,50,9,95,33,91,0,0,95,91,71,58,70,30,9,13,26,95,34,18,23,0
Doug McDermott,SAS,30.8,Forward,1311,6,0,43,13,7,0,27,39,16,45,58,58,69,57,47,53,49,10,17,30,65,6,94,96,72,59,50,96,31,36,91,70,92,84,84,6,50,30,100,98,80,81,2,28,15,64,41,33,35,28,72,7,63,26,39,23,14,86,85,5,50,1,13,94,37,90,8,18,9,32,38,42,36,74,74,80,56,97,41,52,8,54,46,97,36,80,46,65,18,45,80,84,88,28,57,47,47,35,84,72,30,86,11,6,17,43
JaVale McGee,DAL,34.8,Big,318,92,8,17,64,65,81,55,15,75,72,55,75,85,16,5,3,47,36,24,17,87,41,66,95,7,42,16,34,66,86,75,67,72,90,93,18,83,14,81,64,95,1,52,4,84,36,57,97,93,97,93,90,94,93,92,93,15,88,65,92,80,90,43,14,38,16,66,42,50,21,93,31,81,69,35,43,35,30,43,27,14,58,49,68,38,91,72,52,0,56,0,0,0,79,76,19,62,0,19,15,82,0,23,10,42,18
Bryce McGowens,CHA,20.0,Wing,710,26,9,79,61,24,0,90,12,96,62,62,28,28,42,58,9,32,70,62,74,30,79,10,47,12,39,4,35,22,1,18,2,82,38,44,6,15,2,99,86,21,100,84,99,6,4,2,3,8,4,9,96,23,4,2,3,81,36,6,31,9,81,36,9,20,6,54,97,94,82,19,38,19,50,52,49,54,9,34,27,91,13,67,1,54,20,12,39,7,25,32,36,39,87,60,12,33,60,26,30,19,40,37,17,57,52
Rodney McGruder,DET,31.3,Wing,491,4,40,55,70,41,94,94,0,33,30,7,14,49,12,33,91,37,38,44,32,89,18,46,61,20,12,86,58,19,11,31,12,67,80,59,10,33,95,23,55,73,58,40,50,41,28,26,43,42,43,32,30,36,50,55,51,16,86,66,90,86,72,22,56,47,54,34,71,65,71,94,40,87,50,4,6,85,53,90,59,85,68,86,50,88,63,63,6,7,2,49,100,96,23,59,29,38,91,51,81,2,96,14,49,4,41
Jordan McLaughlin,MIN,26.6,Point,664,22,85,98,70,2,0,78,0,24,4,15,4,30,43,100,17,21,13,7,79,21,3,57,31,80,77,20,32,57,26,100,92,100,80,17,84,41,10,24,14,94,76,49,71,73,1,3,37,5,32,61,73,58,38,25,33,9,42,17,10,17,26,62,17,26,13,53,11,12,0,13,78,37,56,99,99,56,9,68,84,74,83,27,4,30,57,37,83,96,96,39,30,28,67,33,7,11,96,50,70,78,28,2,4,7,30
De'Anthony Melton,PHI,24.4,Combo,2138,91,97,24,85,89,0,69,40,12,27,24,27,54,21,36,37,55,58,43,90,30,83,50,35,92,40,3,48,22,66,50,27,73,35,19,49,22,50,74,70,17,47,87,72,11,88,65,48,67,36,82,87,69,19,41,15,64,50,68,45,32,72,48,96,45,92,10,20,11,62,70,47,62,18,44,31,35,82,31,43,92,34,42,93,36,69,29,17,37,17,41,76,75,46,16,7,7,87,89,90,34,77,15,34,19,38
Chimezie Metu,SAC,25.6,Big,657,50,75,22,44,73,0,62,47,58,57,31,54,65,47,44,83,32,18,34,11,70,45,68,46,72,57,88,87,69,10,32,59,12,26,84,38,74,41,64,55,49,90,70,91,22,9,8,12,7,15,15,11,22,10,8,17,20,65,58,80,59,86,84,33,14,16,20,19,15,84,80,27,62,23,16,11,29,55,24,66,78,70,17,44,14,70,81,55,24,47,0,12,10,67,56,41,47,34,53,45,87,10,27,11,58,18
Khris Middleton,MIL,31.2,Forward,792,11,54,52,43,51,0,23,100,54,92,67,96,47,99,92,27,27,24,46,10,36,29,43,39,42,90,31,33,90,32,97,99,74,47,12,20,8,76,68,75,74,80,28,64,15,29,18,13,7,25,3,29,5,39,17,53,15,23,47,26,20,49,97,89,5,52,95,2,9,11,17,75,38,39,95,93,82,80,74,44,16,54,88,75,76,27,49,57,92,80,54,20,23,15,74,95,92,8,61,38,32,21,95,97,86,100
Patty Mills,BKN,34.2,Combo,536,19,21,91,20,9,0,40,59,13,18,4,39,48,25,27,43,57,33,39,52,33,58,82,88,10,90,54,76,87,89,85,94,38,75,76,65,80,56,61,62,90,43,43,37,38,17,16,73,65,75,75,56,77,71,62,72,49,36,47,18,35,20,40,42,72,50,38,22,22,94,11,68,28,52,18,22,18,52,19,29,45,29,21,39,23,53,92,26,38,28,69,58,63,2,6,92,37,85,93,94,20,62,10,10,9,45
Shake Milton,PHI,26.1,Combo,1494,47,3,56,73,56,83,74,74,70,61,36,46,65,57,71,27,57,75,53,64,90,39,35,38,62,16,62,43,22,21,39,20,69,18,77,10,55,65,49,54,36,41,60,46,61,66,69,40,20,40,63,31,73,27,10,22,69,92,46,64,77,35,56,15,48,28,59,58,63,70,83,9,52,38,34,33,35,17,30,36,64,18,37,29,40,64,58,44,70,48,13,89,69,83,85,29,70,38,16,11,61,69,51,30,53,21
Davion Mitchell,SAC,24.2,Combo,1424,45,42,45,10,7,0,31,44,10,22,97,21,44,43,74,45,71,71,74,37,59,61,64,79,63,11,69,82,15,50,30,18,56,56,98,95,99,37,15,15,87,76,15,53,62,7,14,58,75,59,56,55,53,53,48,56,81,60,49,71,63,63,87,77,46,72,66,30,42,52,81,28,63,24,53,38,28,46,30,13,47,14,58,39,55,61,74,97,76,92,21,25,18,57,15,78,28,55,73,73,93,19,35,42,28,37
Donovan Mitchell,CLE,26.1,Combo,2431,61,74,70,74,60,87,42,80,64,96,75,99,90,61,16,67,42,76,26,82,93,58,14,9,91,54,5,4,58,87,80,64,83,53,2,3,1,11,80,51,2,88,96,95,52,50,54,80,72,65,97,16,93,47,44,33,26,91,93,98,91,98,17,68,2,21,15,65,44,98,65,13,39,0,54,6,92,77,80,96,87,83,61,55,47,89,82,89,52,78,67,72,77,55,42,81,56,2,79,53,85,71,96,88,74,98
Evan Mobley,CLE,21.4,Big,2714,76,42,81,41,67,61,62,31,64,48,34,81,40,75,61,65,52,42,62,42,39,12,65,69,60,71,6,66,85,6,50,56,44,92,73,42,67,6,66,29,45,44,58,48,55,54,58,46,8,51,53,35,70,51,5,48,28,46,84,91,72,93,43,20,35,20,49,80,74,60,18,30,14,67,78,80,73,86,65,94,57,93,22,87,24,43,87,32,52,34,3,6,7,53,88,67,84,45,37,35,49,7,47,18,66,18
Malik Monk,SAC,24.7,Wing,1707,58,41,63,32,49,0,17,84,58,85,44,90,72,98,94,18,14,18,17,21,58,53,24,53,35,11,27,29,14,72,46,16,80,90,10,67,18,82,34,52,10,40,78,62,90,75,89,70,87,67,83,84,76,53,94,53,21,72,21,35,41,46,31,12,22,10,41,31,31,29,36,38,31,89,70,86,16,17,18,33,29,39,15,29,17,53,51,50,75,55,72,46,50,60,52,41,39,21,73,51,62,49,66,55,65,77
Moses Moody,GSW,20.4,Wing,725,32,17,58,73,27,84,80,8,78,54,78,16,83,27,52,17,6,4,3,24,78,33,24,52,51,3,50,68,2,18,2,3,35,88,81,2,39,71,35,44,6,90,85,94,31,46,39,22,48,12,68,89,55,14,45,9,3,75,89,42,78,10,18,7,60,17,0,26,3,76,93,5,62,22,24,16,55,75,38,52,55,52,43,90,33,87,41,91,98,97,21,97,78,52,25,21,17,83,65,79,83,73,28,49,34,29
Ja Morant,MEM,23.2,Point,1947,37,39,93,85,85,0,87,20,96,89,70,98,52,96,39,63,10,11,23,16,49,25,23,49,52,9,40,38,2,70,5,28,5,61,87,8,45,90,14,33,87,71,7,34,83,10,21,93,76,88,80,67,81,92,80,81,6,43,21,53,27,90,98,21,34,23,1,51,5,6,70,70,73,61,77,77,87,37,90,78,73,81,86,41,83,39,57,41,52,46,75,7,19,93,83,22,59,15,15,13,61,14,91,59,98,83
Marcus Morris,LAC,33.2,Big,1822,10,44,84,2,17,66,25,75,7,17,63,68,16,52,43,95,18,16,24,67,37,5,44,13,91,96,11,14,83,93,42,44,42,14,59,53,59,48,15,18,34,97,74,96,79,2,4,93,90,84,78,98,29,96,72,94,6,40,38,2,4,17,28,42,90,56,96,12,38,15,98,56,95,25,29,24,100,45,100,100,96,100,97,18,96,19,22,70,55,57,27,78,64,1,68,98,93,73,90,85,7,65,82,80,96,85
Markieff Morris,BKN,33.2,Big,275,24,52,38,11,32,99,7,0,4,3,0,42,18,70,76,48,65,63,51,20,92,43,62,74,85,21,25,64,18,20,21,21,36,94,50,84,69,66,10,17,65,3,77,14,92,55,80,96,27,98,79,30,90,92,13,94,20,93,97,91,95,51,21,6,98,65,93,29,56,83,65,30,51,11,34,20,98,95,94,79,53,84,95,98,90,17,8,2,92,27,65,62,76,2,39,95,77,97,88,93,1,77,4,28,22,18
Monte Morris,WAS,27.3,Point,1693,30,24,89,37,54,0,74,49,30,13,96,20,70,35,76,100,58,45,70,55,27,56,68,64,70,53,71,59,63,64,76,56,85,37,22,40,19,81,83,89,46,30,56,36,88,43,69,53,70,56,14,24,19,81,79,78,56,38,23,40,36,61,54,34,46,37,69,72,76,74,14,73,33,40,50,44,66,30,79,67,58,67,63,30,79,78,93,67,80,76,78,60,79,22,46,96,70,78,35,50,72,79,41,37,43,41
Trey Murphy III,NOP,22.4,Wing,2421,84,74,71,50,21,0,84,91,51,44,73,31,96,10,15,92,50,7,7,25,25,55,96,99,94,14,69,99,34,3,16,6,61,46,99,82,98,12,94,89,94,30,57,36,85,3,11,47,10,56,72,21,74,27,30,35,13,19,79,29,43,30,11,17,37,19,15,22,16,13,47,10,21,96,86,95,31,75,23,15,25,16,52,61,41,92,91,48,34,37,69,88,88,50,28,30,22,72,78,78,86,87,21,38,14,37
Dejounte Murray,ATL,26.1,Combo,2686,34,70,98,48,93,0,78,67,31,35,63,84,39,79,52,74,70,53,34,11,97,91,80,54,88,35,91,86,34,47,43,32,57,33,44,13,25,82,85,91,38,84,85,90,38,12,12,31,51,23,73,68,59,15,34,12,23,97,48,93,90,76,23,40,29,36,30,60,50,93,74,29,57,18,12,7,58,23,66,51,34,47,64,25,72,42,72,66,64,73,80,22,32,26,84,100,99,33,20,16,57,33,98,76,96,69
Jamal Murray,DEN,25.7,Combo,2128,39,38,93,65,61,78,73,59,25,91,12,90,67,89,62,62,32,22,34,37,33,38,61,92,30,12,6,69,33,1,59,22,88,98,95,83,96,1,72,38,4,65,96,90,98,24,68,42,3,81,15,11,51,72,5,89,11,39,58,39,39,51,12,55,96,86,21,56,37,49,55,37,49,14,77,57,88,68,87,28,26,38,97,53,92,66,70,38,44,38,94,78,86,33,51,96,87,16,56,39,42,85,79,47,83,92
Keegan Murray,SAC,22.2,Forward,2356,66,42,62,57,50,64,37,48,19,11,89,29,72,10,12,92,34,64,65,47,77,41,15,21,96,3,12,28,26,40,43,15,78,37,23,44,19,61,16,21,55,2,85,12,80,80,87,21,56,28,5,71,13,51,90,47,44,51,60,87,54,95,57,72,13,46,65,81,82,17,36,58,43,52,87,86,76,73,65,92,51,82,38,79,27,87,33,37,49,37,83,81,89,33,32,35,26,67,81,78,40,88,15,28,32,42
Mike Muscala,OKC,31.3,Big,621,47,23,52,7,31,84,69,80,14,55,9,38,47,44,47,99,53,78,53,75,71,82,24,40,31,31,49,44,38,23,4,13,10,24,42,84,64,20,59,36,81,48,11,25,47,42,43,52,47,54,32,46,19,65,17,72,75,74,63,30,69,7,19,92,48,89,60,40,46,75,53,53,56,20,33,26,70,55,73,29,55,42,81,83,84,52,47,48,60,55,60,85,84,5,8,85,28,76,97,97,22,84,2,28,1,73
Mike Muscala,BOS,31.3,Big,297,15,12,85,13,34,84,33,0,6,12,0,21,57,8,11,84,17,30,46,65,4,36,15,36,85,18,1,20,16,21,21,17,42,13,93,24,83,14,80,55,5,79,83,89,20,87,69,58,35,69,80,75,77,34,69,51,52,9,27,14,6,70,39,66,14,47,27,54,41,39,49,22,32,40,84,77,21,48,25,9,46,8,34,60,49,69,50,98,65,99,63,55,69,3,14,63,21,99,95,99,96,64,4,38,19,18
Sviatoslav Mykhailiuk,CHA,25.4,Wing,412,39,66,94,78,11,0,36,16,38,75,62,71,64,88,88,50,89,74,74,41,25,71,90,94,76,93,1,76,76,81,80,76,70,67,98,4,89,19,94,88,12,18,30,15,85,99,99,95,75,95,96,47,94,83,93,83,77,40,83,55,44,69,63,80,44,73,11,80,56,74,35,29,27,73,43,50,30,97,24,30,81,20,35,84,33,74,72,3,88,11,66,84,84,47,33,58,36,76,61,66,36,84,57,65,37,83
Larry Nance Jr.,NOP,29.8,Big,1368,43,92,65,58,58,42,26,41,35,42,38,15,73,71,93,78,74,78,13,58,100,17,57,78,54,4,64,95,13,2,94,67,96,12,94,35,90,90,28,52,97,3,62,7,36,28,23,1,1,2,2,32,3,1,1,4,10,100,100,99,100,41,4,1,1,0,98,86,98,100,75,1,26,48,0,1,87,92,53,93,99,86,58,94,30,79,73,71,41,68,73,5,35,66,62,55,55,60,38,41,81,35,39,26,42,18
Andrew Nembhard,IND,22.8,Combo,2044,22,49,36,34,24,0,52,36,8,67,96,36,34,72,80,20,66,25,19,45,33,37,93,91,63,74,46,94,72,27,56,43,66,78,78,52,76,91,71,86,26,6,50,8,79,98,98,39,19,57,75,11,94,21,46,18,36,45,44,14,14,45,45,8,9,4,93,30,62,16,64,45,58,77,69,76,27,59,21,50,9,50,26,53,23,40,80,42,46,44,36,49,39,30,81,67,84,64,38,45,47,42,43,31,49,26
Aaron Nesmith,IND,23.0,Forward,1800,67,63,4,37,37,79,68,75,58,69,26,49,49,28,23,47,21,24,27,14,41,31,28,50,11,42,54,18,54,28,90,48,98,73,64,17,45,64,22,33,66,34,44,31,71,39,54,38,32,49,62,49,71,33,66,44,40,43,13,8,15,20,36,40,43,41,92,7,31,30,36,53,40,75,74,79,6,44,7,31,45,41,6,48,4,41,18,31,54,36,44,58,53,54,49,31,40,82,48,61,19,53,31,22,44,52
Raul Neto,CLE,30.5,Combo,413,52,57,6,78,6,0,0,100,54,92,47,19,93,69,98,28,71,62,42,45,86,77,72,62,58,62,63,67,55,58,56,66,42,68,69,45,65,46,61,58,18,51,77,69,70,59,69,77,48,73,54,18,69,81,52,74,47,90,78,37,85,5,56,63,29,52,27,30,24,65,44,66,54,79,23,36,74,51,64,81,75,63,50,19,50,85,87,100,97,100,0,0,7,82,52,12,27,49,36,37,100,7,45,45,29,2
Georges Niang,PHI,29.4,Forward,1489,26,17,26,7,19,52,59,90,13,41,94,42,86,31,32,55,51,55,64,35,45,65,49,66,23,55,41,58,56,63,9,33,8,44,86,27,73,92,35,68,39,29,78,55,17,82,60,61,81,50,88,67,87,32,79,25,70,29,62,47,65,21,68,78,78,84,37,47,40,30,85,40,73,66,37,44,38,64,42,43,49,48,37,66,32,92,60,82,83,86,98,65,80,9,23,2,14,59,96,93,85,80,9,23,21,0
Daishen Nix,HOU,20.7,Point,843,43,35,61,46,41,78,0,6,33,15,15,9,4,7,35,0,81,80,59,66,54,39,67,73,23,55,72,72,77,37,35,55,26,72,10,80,26,35,91,88,55,58,86,77,60,11,17,63,47,76,81,21,78,53,47,63,69,34,61,14,23,28,73,42,18,29,64,59,65,45,10,67,28,56,80,78,73,74,70,73,86,63,54,33,53,4,9,7,9,4,0,9,5,76,9,9,4,67,89,87,9,5,9,13,9,26
Zeke Nnaji,DEN,21.8,Big,645,52,35,16,61,4,74,8,20,41,78,16,22,67,7,7,38,1,12,38,2,20,96,0,1,59,4,1,0,8,18,53,53,52,52,15,1,3,4,10,5,47,92,38,86,41,14,15,40,12,44,76,68,90,49,29,37,8,19,9,37,18,73,31,53,63,62,46,32,32,94,96,55,91,4,2,0,97,16,98,97,66,99,87,21,94,78,56,23,96,35,29,52,43,74,4,13,2,72,57,60,91,43,44,42,48,18
Nerlens Noel,DET,28.6,Big,136,92,100,5,19,60,0,88,0,16,24,0,8,2,32,58,22,5,17,66,39,11,1,3,1,36,54,88,24,45,91,39,67,17,3,55,30,45,15,2,1,40,46,55,49,56,59,62,0,55,1,0,80,0,3,79,5,45,17,29,52,25,82,36,85,24,71,97,54,88,12,85,78,89,68,39,46,7,47,8,15,21,10,13,57,16,1,6,7,41,8,0,0,0,28,98,88,96,0,42,34,0,0,27,12,48,18
Jaylen Nowell,MIN,23.3,Combo,1230,10,51,46,82,80,0,60,26,51,12,83,79,37,38,15,79,59,89,92,87,43,33,14,9,41,58,56,5,74,54,72,65,68,28,28,66,38,12,19,10,37,87,83,92,8,25,12,49,56,49,70,25,64,41,53,49,88,45,85,70,57,74,90,77,43,70,25,89,72,44,26,13,12,87,80,89,78,90,72,72,70,65,74,91,72,39,47,84,33,80,1,28,12,75,78,25,61,25,35,27,73,12,52,40,21,76
Frank Ntilikina,DAL,24.3,Wing,541,68,38,7,12,18,0,47,3,75,40,20,27,7,65,86,5,12,26,73,51,6,10,8,22,6,66,70,16,71,42,44,32,65,23,52,12,28,61,28,34,29,75,40,65,39,66,58,7,46,5,17,10,13,9,81,9,72,10,39,19,22,34,25,78,23,44,61,99,99,9,63,84,77,44,72,69,11,49,15,12,47,23,22,72,26,8,3,33,100,96,0,31,8,36,62,71,72,75,45,53,28,8,45,68,24,44
Kendrick Nunn,LAL,27.2,Combo,495,21,10,71,7,36,0,66,0,3,6,0,63,19,8,2,55,43,56,73,43,45,52,32,21,38,85,71,26,75,79,34,73,8,37,32,16,19,50,19,25,41,19,61,30,90,61,81,75,80,65,91,80,92,54,83,43,76,52,84,59,75,26,46,30,28,27,55,90,86,89,43,20,26,89,14,34,30,82,31,82,84,77,16,69,18,37,54,36,60,47,20,47,27,39,38,58,43,69,67,72,49,27,39,25,30,66
Kendrick Nunn,WAS,27.2,Wing,413,40,78,59,51,57,0,24,0,17,35,37,86,40,92,75,19,64,46,65,31,36,54,76,89,73,34,13,84,27,61,68,62,66,66,80,70,84,18,95,89,20,93,79,94,7,34,15,55,52,59,11,27,15,82,66,84,41,49,26,72,45,85,45,54,25,39,70,97,96,14,65,86,79,36,65,57,57,36,55,57,10,46,48,24,48,52,41,65,67,70,30,83,71,28,76,78,81,34,60,50,34,71,93,99,85,91
Jusuf Nurkic,POR,28.2,Big,1387,52,77,32,58,94,45,42,27,78,84,84,88,43,90,72,22,25,24,36,34,39,5,42,38,50,47,34,41,32,15,25,51,15,16,28,81,46,24,82,64,45,71,50,68,21,52,35,71,8,78,29,64,41,86,21,86,30,31,45,8,35,7,63,58,50,57,19,42,27,11,93,43,87,88,30,51,64,61,66,87,92,79,33,53,37,41,22,39,84,43,25,65,60,59,48,35,40,42,62,48,30,60,77,79,73,18
Jordan Nwora,MIL,24.1,Forward,540,32,19,86,80,79,0,46,63,57,58,86,55,21,47,37,15,57,30,42,42,36,35,83,72,78,58,80,66,61,47,75,36,93,79,94,77,94,16,41,23,23,26,81,53,94,46,76,77,49,79,86,67,84,59,51,64,37,15,87,44,31,62,58,32,8,18,23,47,34,85,17,15,9,91,37,62,62,91,42,98,75,94,14,78,15,19,2,47,15,15,37,89,77,37,43,76,56,45,73,64,2,77,27,35,64,0
