player,team,age,pos,min,blk%_rank,stl%_rank,foul%_rank,fgor%_rank,fgdr%_rank,ftor%_rank,ftdr%_rank,ft%_rank,sfld%_rank,ffld%_rank,and1%_rank,usage_rank,psa_rank,ast%_rank,ast:usg_rank,tov%_rank,diff_rank,offense:_pts/poss_rank,offense:_efg%_rank,offense:_tov%_rank,offense:_orb%_rank,offense:_ft_rate_rank,defense:_pts/poss_rank,defense:_efg%_rank,defense:_tov%_rank,defense:_orb%_rank,defense:_ft_rate_rank,onoff_opp_halfcourt_halfcourt:_pts/play_rank,onoff_opp_halfcourt_halfcourt:_oreb%_rank,onoff_opp_halfcourt_halfcourt:_%_of_plays_rank,onoff_opp_halfcourt_putbacks:_pts/miss_rank,onoff_opp_halfcourt_putbacks:_plays/miss_rank,onoff_opp_halfcourt_putbacks:_pts/play_rank,onoff_opp_team_fg%:_rim_rank,onoff_opp_team_fg%:_short_mid_rank,onoff_opp_team_fg%:_long_mid_rank,onoff_opp_team_fg%:_all_mid_rank,onoff_opp_team_fg%:_corner_three_rank,onoff_opp_team_fg%:_non_corner_rank,onoff_opp_team_fg%:_all_three_rank,onoff_opp_shot_frequency:_rim_rank,onoff_opp_shot_frequency:_short_mid_rank,onoff_opp_shot_frequency:_long_mid_rank,onoff_opp_shot_frequency:_all_mid_rank,onoff_opp_shot_frequency:_corner_three_rank,onoff_opp_shot_frequency:_non_corner_rank,onoff_opp_shot_frequency:_all_three_rank,onoff_opp_transition_all_transition:_pts+/poss_rank,onoff_opp_transition_all_transition:_freq_rank,onoff_opp_transition_all_transition:_pts/play_rank,onoff_opp_transition_off_steals:_pts+/poss_rank,onoff_opp_transition_off_steals:_freq_rank,onoff_opp_transition_off_steals:_pts/play_rank,onoff_opp_transition_off_live_rebounds:_pts+/poss_rank,onoff_opp_transition_off_live_rebounds:_freq_rank,onoff_opp_transition_off_live_rebounds:_pts/play_rank,onoff_team_halfcourt_halfcourt:_pts/play_rank,onoff_team_halfcourt_halfcourt:_oreb%_rank,onoff_team_halfcourt_halfcourt:_%_of_plays_rank,onoff_team_halfcourt_putbacks:_pts/miss_rank,onoff_team_halfcourt_putbacks:_plays/miss_rank,onoff_team_halfcourt_putbacks:_pts/play_rank,onoff_team_team_fg%:_rim_rank,onoff_team_team_fg%:_short_mid_rank,onoff_team_team_fg%:_long_mid_rank,onoff_team_team_fg%:_all_mid_rank,onoff_team_team_fg%:_corner_three_rank,onoff_team_team_fg%:_non_corner_rank,onoff_team_team_fg%:_all_three_rank,onoff_team_shot_frequency:_rim_rank,onoff_team_shot_frequency:_short_mid_rank,onoff_team_shot_frequency:_long_mid_rank,onoff_team_shot_frequency:_all_mid_rank,onoff_team_shot_frequency:_corner_three_rank,onoff_team_shot_frequency:_non_corner_rank,onoff_team_shot_frequency:_all_three_rank,onoff_team_transition_all_transition:_pts+/poss_rank,onoff_team_transition_all_transition:_freq_rank,onoff_team_transition_all_transition:_pts/play_rank,onoff_team_transition_off_steals:_pts+/poss_rank,onoff_team_transition_off_steals:_freq_rank,onoff_team_transition_off_steals:_pts/play_rank,onoff_team_transition_off_live_rebounds:_pts+/poss_rank,onoff_team_transition_off_live_rebounds:_freq_rank,onoff_team_transition_off_live_rebounds:_pts/play_rank,efg%_rank,rim_accuracy_rank,short_mid_accuracy_rank,long_mid_accuracy_rank,all_mid_accuracy_rank,corner_three_accuracy_rank,non_corner_accuracy_rank,all_three_accuracy_rank,rim_frequency_rank,short_mid_frequency_rank,long_mid_frequency_rank,all_mid_frequency_rank,corner_three_frequency_rank,non_corner_frequency_rank,all_three_frequency_rank,2p%_overall_rank,3p%_overall_rank,astd%_all_overall_rank,astd%_rim_overall_rank,astd%_mid_overall_rank,astd%_three_overall_rank
Roger Mason Jr.,WAS,26.1,Wing,429,69,17,3,6,28,0,25,0,1,4,0,50,11,53,49,81,18,15,36,54,37,3,39,45,44,44,3,40,66,58,95,92,86,78,43,25,31,21,51,31,82,31,57,44,6,48,21,3,60,7,5,53,7,9,92,15,26,53,6,47,50,46,86,65,30,38,46,12,15,16,52,14,16,93,95,96,20,3,29,39,89,48,20,10,26,11,15,0,11,3,91,14,28,11,0,32,14,79,96,98,2,30,27,91,9,83
Jason Maxiell,DET,23.7,Big,853,90,82,60,63,4,65,8,9,76,68,40,59,35,10,8,49,67,30,47,7,95,38,90,95,75,9,37,92,3,44,66,26,86,95,79,80,83,87,61,80,34,88,44,73,13,67,41,77,79,72,43,37,56,86,80,77,26,96,91,64,90,15,22,52,81,79,69,15,32,86,22,77,54,26,11,13,32,90,21,52,56,47,36,88,25,53,47,50,55,47,0,0,0,60,58,53,50,0,0,0,56,0,47,51,33,0
Sean May,CHA,22.6,Big,827,47,54,62,64,66,58,60,70,49,46,26,90,58,92,84,67,73,90,88,26,93,69,32,78,16,23,59,47,33,33,60,33,76,81,78,79,84,75,20,33,61,75,43,61,44,23,27,29,79,30,46,67,33,25,19,30,87,93,42,66,76,41,49,75,85,88,97,82,97,20,68,89,93,9,35,20,42,60,41,68,43,86,31,52,22,54,26,45,88,86,0,0,0,38,38,82,74,0,74,73,53,0,51,81,32,70
Rashad McCants,MIN,22.1,Wing,519,76,86,5,48,3,0,23,25,68,63,0,67,6,55,38,11,80,80,47,79,71,76,64,43,92,44,14,55,67,85,55,80,21,69,90,5,27,48,46,42,98,71,80,86,0,4,0,76,84,65,67,69,44,65,84,72,60,83,73,45,60,38,40,82,15,30,68,42,50,68,17,18,8,75,88,87,83,55,78,64,60,62,85,55,77,5,11,41,17,18,9,11,13,46,24,44,30,68,75,73,10,13,44,14,53,87
Antonio McDyess,DET,32.2,Big,1710,62,91,29,71,62,81,97,54,26,72,56,55,61,65,59,81,84,74,45,31,96,55,80,88,79,47,23,83,40,78,62,62,59,71,74,53,63,87,77,90,83,44,59,53,39,8,11,71,67,61,19,51,14,91,41,86,52,96,55,85,80,67,31,19,74,48,68,64,72,34,22,87,72,64,33,43,44,48,44,56,45,46,31,41,25,67,80,34,86,82,0,0,0,25,19,96,87,0,0,0,66,0,8,41,11,0
Tracy McGrady,HOU,27.4,Wing,2532,77,70,91,26,81,83,64,22,79,89,52,100,29,100,93,76,90,95,94,97,39,38,42,58,25,54,41,52,60,73,31,61,8,60,50,21,30,86,60,74,76,70,12,26,66,41,51,54,85,53,32,60,20,65,77,75,99,47,83,40,78,14,78,94,98,99,54,59,64,18,1,97,67,92,41,64,22,80,8,26,59,19,29,76,13,28,37,58,82,77,7,35,31,24,40,96,82,9,67,41,42,29,90,90,74,97
Jeff McInnis,CHA,32.0,Combo,647,0,5,18,57,23,84,98,0,27,14,32,23,7,84,98,48,22,28,51,14,32,26,27,60,3,68,64,66,93,61,42,45,49,22,42,74,62,38,96,92,11,25,56,38,96,90,95,1,51,1,12,24,21,1,85,1,29,46,18,77,77,52,93,65,74,75,18,17,11,36,99,52,96,13,7,6,18,20,10,12,75,11,26,42,21,5,16,70,16,46,0,0,0,36,100,66,100,4,0,0,14,0,84,91,46,0
Aaron McKie,LAL,34.1,Point,122,0,53,8,4,98,0,100,0,0,0,100,0,98,4,94,0,32,18,11,56,68,76,63,57,63,73,14,65,59,94,100,97,100,74,13,97,92,62,3,6,74,99,3,78,45,3,6,3,70,4,7,3,38,7,91,3,63,72,16,3,8,4,25,0,100,43,17,27,17,9,33,99,96,2,51,19,2,29,2,43,54,3,3,3,6,98,100,19,100,100,0,0,0,2,85,100,100,0,0,0,100,0,0,0,2,0
Keith McLeod,GSW,27.0,Combo,345,70,70,86,9,0,0,68,93,80,9,7,18,79,32,43,27,60,48,54,43,6,72,69,28,85,93,23,20,85,61,94,78,93,9,24,1,3,73,94,95,66,3,63,20,8,94,70,54,47,67,50,86,36,57,39,81,70,10,4,34,9,90,30,95,93,99,31,68,51,6,54,94,95,15,51,34,14,15,36,15,10,44,23,41,36,25,4,96,34,73,0,0,79,27,30,96,91,23,41,30,11,79,61,64,55,46
Keith McLeod,IND,27.0,Combo,307,55,7,30,2,27,0,61,0,59,29,54,16,46,52,82,7,76,77,66,51,51,89,64,88,4,59,60,71,88,0,17,13,51,89,80,85,88,34,27,25,7,10,76,43,95,91,96,54,3,63,8,14,24,91,3,88,48,51,31,92,50,98,90,15,39,18,93,58,78,92,8,85,54,5,15,9,69,47,76,64,91,92,65,54,59,43,0,100,41,96,0,91,79,13,27,100,95,13,63,43,20,79,57,52,52,80
CJ Miles,UTA,19.6,Wing,313,56,25,0,42,11,0,0,0,20,8,0,48,0,29,27,18,6,10,13,84,18,0,7,22,4,5,68,7,2,2,33,10,69,9,12,95,74,37,73,65,2,73,78,85,13,98,87,70,2,86,50,36,54,84,2,91,9,15,80,48,33,68,37,23,31,20,1,22,5,65,54,51,52,39,33,34,40,84,22,7,98,6,73,80,45,3,4,6,56,27,0,48,10,34,39,81,69,33,54,47,4,7,37,77,24,6
Darko Milicic,ORL,21.4,Big,1882,94,56,59,54,36,71,35,28,46,75,17,72,24,68,56,44,54,73,72,17,71,65,35,44,55,17,68,60,17,80,10,22,12,54,84,27,53,53,44,45,15,19,93,78,54,61,61,28,87,17,45,83,34,32,76,19,64,78,37,66,72,44,26,64,68,72,89,97,99,28,65,48,55,60,65,66,55,46,51,60,69,50,56,48,56,26,36,41,27,27,0,0,0,49,87,41,64,0,0,0,27,0,78,61,71,0
Andre Miller,DEN,30.6,Combo,813,41,70,93,84,68,86,79,21,52,82,96,70,64,98,100,18,8,74,93,97,0,24,0,4,1,8,95,1,55,69,92,79,84,81,15,0,0,25,23,15,46,89,74,91,61,2,7,9,40,15,64,33,36,2,34,6,87,3,13,26,5,79,100,4,25,6,50,32,38,100,33,85,77,1,0,0,79,38,85,63,85,86,79,77,75,75,89,59,43,52,0,0,0,88,91,63,77,0,5,4,86,0,86,84,34,68
Andre Miller,PHI,30.6,Point,2140,45,58,79,96,64,83,91,47,85,49,43,66,51,74,60,49,93,99,98,78,58,98,26,56,5,46,49,22,86,4,48,29,72,80,9,13,5,54,76,80,86,42,31,29,82,13,33,49,8,74,46,33,42,43,2,76,100,82,54,44,77,17,85,65,97,96,31,88,75,87,74,42,55,22,12,11,58,34,63,86,62,92,39,53,42,55,72,47,68,57,0,0,0,89,91,79,85,6,8,8,70,0,83,25,68,8
Brad Miller,SAC,30.6,Big,1776,29,45,88,4,60,56,69,76,31,38,15,66,30,99,99,53,94,76,68,95,23,30,91,69,50,96,93,52,93,90,90,74,93,90,86,43,69,18,20,12,60,18,27,15,85,76,85,89,91,81,93,95,79,65,69,66,86,27,32,15,6,64,50,46,89,82,64,56,62,30,1,98,73,63,37,44,24,58,25,8,53,16,49,51,49,29,53,26,75,73,0,4,7,12,18,98,94,86,85,84,34,7,18,79,17,70
Mike Miller,MEM,26.7,Wing,2733,35,9,94,25,84,55,47,50,22,76,98,70,93,83,88,37,55,52,85,40,7,8,57,78,24,22,46,78,39,72,54,49,65,19,83,65,81,90,80,92,17,63,17,30,96,89,96,25,81,15,39,87,31,25,86,15,65,15,21,16,16,43,74,40,47,39,44,79,68,39,4,13,2,68,99,99,55,38,53,58,26,75,46,62,37,96,81,59,62,62,59,82,82,36,8,23,15,21,97,84,87,82,55,63,58,84
Paul Millsap,UTA,21.7,Big,1388,83,97,21,98,63,30,29,57,68,64,26,58,72,62,54,33,80,72,43,16,99,61,77,59,96,68,21,75,49,75,71,87,29,77,75,40,57,66,21,29,77,35,55,46,16,35,23,17,37,34,60,18,81,8,30,10,48,98,68,75,92,24,11,52,93,91,87,47,62,31,78,72,86,30,27,26,63,45,63,96,49,91,26,25,31,69,47,34,50,35,0,0,0,86,35,38,18,0,68,65,68,0,73,59,59,70
Yao Ming,HOU,26.1,Big,1618,82,7,86,29,82,0,96,98,71,99,25,99,90,88,47,51,45,49,32,79,32,56,44,23,85,41,48,39,29,69,42,30,53,68,25,70,48,7,23,8,4,6,82,41,99,90,98,62,60,61,41,21,55,76,89,73,74,41,66,6,26,5,23,52,72,70,20,8,7,51,66,33,41,78,52,62,25,83,10,83,94,72,8,69,4,62,69,83,62,83,0,0,0,25,99,33,88,0,58,55,65,0,49,9,68,0
Cuttino Mobley,LAC,31.2,Combo,2816,73,36,79,52,46,71,88,67,38,57,29,20,71,13,9,59,14,31,46,45,38,10,13,32,1,20,89,38,43,10,13,58,6,11,54,77,76,36,36,29,21,12,39,17,95,95,97,9,7,33,26,10,57,7,8,25,30,22,71,73,86,34,50,32,16,16,77,83,88,67,92,16,48,21,46,35,72,63,76,37,81,43,81,77,84,77,77,68,50,66,72,84,88,29,77,64,64,66,54,52,66,88,9,30,7,23
Nazr Mohammed,DET,29.2,Big,721,78,92,16,91,51,88,87,35,62,32,83,53,73,5,5,45,62,81,88,30,84,11,31,31,66,12,44,52,13,64,9,15,16,25,22,27,21,60,49,54,79,55,5,7,66,80,79,38,78,28,18,50,21,61,78,53,76,69,52,77,60,81,70,55,90,90,61,72,73,32,35,83,74,12,61,41,48,80,43,65,87,22,41,79,48,78,67,61,66,65,0,0,0,66,62,45,42,0,0,0,77,0,79,75,65,0
Mikki Moore,BKN,31.0,Big,2076,47,55,49,40,10,28,29,51,67,79,46,36,96,51,52,32,17,17,9,62,65,52,33,30,13,86,42,21,94,12,64,74,44,68,76,4,18,58,33,37,34,45,82,78,52,25,34,25,13,48,6,36,4,66,15,80,12,44,67,46,56,42,67,78,4,12,19,5,4,25,95,43,86,3,66,33,54,55,40,44,22,70,66,86,48,95,87,63,95,96,0,0,0,57,20,73,54,0,0,0,96,0,11,15,15,0
Adam Morrison,CHA,22.3,Wing,2252,10,1,72,31,37,68,11,23,11,68,24,72,9,58,35,65,41,35,46,12,74,68,55,82,16,13,90,69,22,7,29,16,55,99,82,35,57,83,8,24,7,19,95,82,79,63,74,83,23,86,52,58,57,89,5,83,21,72,73,80,48,91,52,49,55,50,88,21,52,55,61,71,75,57,12,20,86,88,80,62,51,80,86,89,73,8,17,54,33,39,35,34,37,8,96,73,95,24,58,42,9,34,67,43,66,77
Alonzo Mourning,MIA,36.7,Big,1560,100,5,53,61,15,53,31,24,97,94,49,74,83,6,4,19,9,13,17,69,44,27,17,8,91,1,75,36,4,29,31,2,88,24,58,93,87,7,3,1,18,80,34,52,74,78,81,14,45,16,15,34,8,27,76,35,36,65,1,7,5,32,50,46,12,18,84,8,32,17,31,72,59,34,81,71,1,5,7,64,30,33,2,12,8,82,92,74,9,64,0,0,0,58,94,15,52,0,0,0,82,0,57,20,78,0
Troy Murphy,IND,26.5,Big,1168,26,48,66,9,42,70,73,77,16,34,28,64,49,79,77,94,21,51,35,99,1,47,10,46,1,5,61,35,2,31,2,2,10,47,63,26,39,62,46,55,27,76,20,36,47,91,85,41,80,39,35,71,13,37,65,46,83,1,83,8,17,8,21,54,76,73,10,60,29,21,4,90,53,70,69,71,47,93,26,38,92,31,58,97,39,53,22,71,75,79,0,88,90,6,1,95,70,91,90,89,36,90,26,90,26,92
Troy Murphy,GSW,26.5,Big,644,36,77,81,10,58,34,45,56,39,62,14,45,62,90,97,85,26,25,45,32,17,22,42,52,41,26,68,34,48,39,75,54,86,79,60,50,52,33,5,8,87,55,16,24,68,23,37,48,58,44,30,30,50,57,92,43,31,18,64,13,21,27,27,14,52,24,74,68,78,78,39,34,27,61,47,51,55,75,46,56,97,22,65,56,61,63,63,5,88,70,0,60,76,8,14,72,46,92,95,94,49,79,21,37,63,70
Ronald Murray,DET,27.3,Combo,1409,77,52,71,50,13,61,0,19,57,46,41,52,30,45,52,41,39,26,18,83,64,8,67,78,56,31,84,80,32,62,52,50,53,65,37,40,36,49,92,91,90,26,19,13,19,69,47,81,51,87,81,63,78,74,42,79,15,74,54,31,53,24,20,28,77,55,47,28,29,10,7,97,81,56,62,61,83,73,87,97,33,99,29,71,22,41,48,43,55,43,31,41,40,68,84,57,68,50,16,21,41,40,71,55,70,0
Dikembe Mutombo,HOU,40.4,Big,1268,87,29,47,97,97,0,85,48,71,53,11,3,88,5,12,36,57,43,45,28,33,91,70,68,60,43,30,76,34,16,50,45,58,54,70,92,90,72,43,56,19,84,97,98,21,5,5,33,14,32,27,62,26,52,11,50,30,49,4,31,29,46,24,22,18,14,57,86,83,38,31,20,13,98,77,92,72,5,82,92,27,99,36,4,43,84,45,94,16,86,0,0,0,89,42,19,14,0,0,0,84,0,84,88,18,0
Bostjan Nachbar,BKN,26.3,Forward,1480,71,16,20,4,76,27,86,65,65,45,14,39,98,24,27,63,44,64,64,69,41,36,29,12,68,34,53,30,36,55,18,43,14,26,7,45,16,68,23,34,44,84,29,51,35,59,53,23,59,21,47,41,40,23,59,21,43,66,52,65,35,82,60,69,53,60,75,42,57,57,42,57,49,21,59,45,86,60,80,18,9,36,97,90,94,98,45,24,45,24,74,89,93,31,16,14,4,94,84,94,63,95,0,4,25,35
Eduardo Najera,DEN,30.3,Big,1651,19,96,57,49,5,25,12,59,45,26,90,11,93,48,73,69,96,99,100,55,55,52,37,47,43,29,91,83,39,9,6,4,37,71,51,78,72,83,12,19,16,58,86,86,37,47,43,17,35,14,21,23,22,27,17,18,100,37,84,59,68,38,97,89,97,100,70,86,86,98,81,2,9,34,46,41,95,87,89,35,12,31,98,92,93,91,86,82,40,45,0,0,0,85,10,48,16,82,79,78,94,0,13,8,14,70
Steve Nash,PHX,32.7,Point,2677,32,11,94,34,77,0,26,91,28,83,60,94,100,100,87,17,31,42,64,72,29,8,26,25,10,91,37,8,89,26,78,83,60,49,13,20,11,85,17,39,98,43,23,23,27,10,10,59,28,78,77,77,92,32,48,44,60,31,79,46,35,64,66,49,28,30,27,41,29,93,29,17,11,63,52,55,29,83,12,19,18,39,35,96,13,100,96,96,92,96,100,95,100,51,68,32,36,28,75,60,98,100,92,89,94,92
Jameer Nelson,ORL,24.7,Point,2324,38,42,26,72,66,91,75,69,40,70,47,77,49,38,9,38,78,36,66,42,59,1,93,92,33,86,88,90,88,77,84,80,73,77,60,55,59,90,54,75,96,16,2,0,96,72,91,64,50,46,33,25,37,73,47,57,54,63,19,20,30,25,64,82,71,81,80,76,89,15,97,94,99,11,1,1,16,50,11,22,65,17,28,22,20,51,55,34,55,32,50,41,41,79,38,62,51,53,34,34,58,39,81,70,64,83
Rasho Nesterovic,TOR,30.4,Big,1673,75,55,51,32,32,77,25,44,5,16,81,22,64,61,75,79,68,54,65,82,5,32,74,32,27,89,92,72,66,7,22,40,17,24,2,98,79,6,76,53,2,95,79,96,92,23,56,27,1,41,3,2,7,80,1,89,70,41,96,40,58,40,27,2,11,3,12,99,97,87,3,27,4,71,84,82,66,64,66,86,40,84,44,23,44,77,97,84,71,82,0,0,0,29,86,65,82,0,0,0,77,0,12,11,23,0
Ira Newble,CLE,31.8,Wing,102,0,93,2,100,93,0,0,0,69,0,0,14,52,0,0,98,21,30,60,48,1,64,23,21,45,17,56,40,21,40,16,32,15,18,37,34,35,39,62,56,30,37,70,62,37,70,60,36,38,37,62,84,57,34,50,35,69,2,31,14,6,57,35,97,39,75,6,43,18,34,37,12,10,82,96,95,13,42,13,35,85,27,11,64,12,72,2,0,0,0,0,0,0,90,21,0,2,77,62,74,0,0,23,25,0,78
Andres Nocioni,CHI,26.9,Wing,1390,84,8,24,50,99,98,98,82,37,77,83,75,79,20,8,24,23,37,23,83,50,39,15,32,39,19,24,48,26,72,21,65,11,52,29,55,42,25,37,24,35,47,43,39,55,78,75,9,84,6,11,46,4,24,87,25,33,52,58,10,78,2,6,39,23,21,53,94,91,44,15,65,41,89,50,66,98,21,99,94,4,98,93,33,96,84,22,87,98,98,97,44,62,38,75,33,46,38,78,63,85,62,13,37,14,6
David Noel,MIL,22.7,Forward,692,47,75,37,78,41,84,14,89,22,53,84,12,6,71,96,14,3,6,12,75,1,9,7,28,53,40,0,22,14,27,5,32,2,87,88,11,39,13,22,11,75,29,89,79,4,19,6,52,49,55,64,7,54,37,94,54,33,0,86,1,4,4,3,100,13,90,73,3,6,12,0,18,1,50,100,99,4,92,1,30,0,15,7,100,5,6,8,4,25,18,62,0,20,39,10,71,57,90,35,55,0,20,35,61,22,8
Steve Novak,HOU,23.4,Forward,116,0,41,51,0,0,96,92,0,0,16,100,4,14,20,69,96,97,100,99,99,78,87,30,8,13,94,95,13,96,95,74,82,48,11,21,47,29,11,15,7,80,69,8,20,48,56,57,47,96,47,66,83,61,36,64,42,100,51,77,82,78,64,75,81,84,91,82,95,95,88,42,79,71,26,4,6,86,68,78,68,86,86,84,73,65,33,0,100,98,100,0,24,23,0,0,4,0,96,100,100,69,23,18,0,80,90
Dirk Nowitzki,DAL,28.4,Big,2811,32,32,98,5,88,87,56,100,45,96,35,98,92,96,83,97,93,78,55,94,21,46,89,90,50,8,99,95,38,57,33,20,56,98,31,66,52,53,29,32,52,11,60,32,52,72,69,69,76,74,97,72,94,21,71,32,77,16,27,70,40,87,82,56,44,51,42,42,40,49,94,35,78,55,14,23,45,49,48,16,7,21,69,57,67,69,42,80,95,94,0,92,93,4,36,94,91,84,88,86,62,93,93,94,86,98
Jermaine O'Neal,IND,28.1,Big,2454,94,38,86,21,85,27,86,72,54,92,51,97,28,90,66,66,72,64,87,82,29,3,72,58,50,67,64,80,86,76,43,52,37,18,53,34,41,36,71,64,97,22,1,0,60,95,93,12,52,12,79,55,56,2,75,4,65,47,30,74,65,73,93,47,41,47,7,82,45,79,98,0,12,46,77,71,34,42,44,47,67,56,34,46,39,20,21,56,49,48,0,0,0,19,88,68,94,72,60,59,20,0,72,60,69,0
Shaquille O'Neal,MIA,34.7,Big,1131,75,3,54,73,71,25,34,2,91,100,70,99,69,92,67,63,39,67,65,39,93,16,17,11,59,62,42,13,43,87,64,62,64,30,28,19,16,8,34,14,91,3,50,13,35,56,50,32,64,41,30,6,70,29,78,29,75,86,11,33,59,14,85,65,34,47,71,36,56,59,75,53,68,25,27,24,36,11,50,94,64,96,10,14,13,92,99,60,0,60,0,0,0,56,95,0,55,0,0,0,92,0,94,70,94,0
Fabricio Oberto,SAS,31.6,Big,1246,23,31,18,75,58,95,79,38,22,29,91,16,87,59,77,22,73,60,64,36,63,73,78,56,33,88,86,57,89,72,63,71,44,70,83,32,58,87,10,27,77,6,81,40,61,16,25,79,92,57,94,81,88,42,87,28,39,70,70,70,74,47,86,47,31,31,40,34,33,89,60,20,22,49,35,38,92,64,96,76,48,87,91,59,92,90,94,49,62,52,0,0,0,69,65,42,39,0,0,0,91,0,27,30,23,0
Lamar Odom,LAL,27.0,Big,2198,19,57,95,6,86,80,62,55,55,76,36,82,64,99,99,47,73,40,51,50,69,14,89,86,58,17,100,95,50,5,54,16,88,97,35,71,57,61,9,18,51,26,28,19,84,78,84,33,9,51,38,5,69,36,16,41,26,58,97,93,94,51,38,82,48,64,36,60,48,62,84,26,48,39,41,41,52,86,33,61,61,31,41,66,30,60,62,44,61,51,11,36,31,43,25,46,18,90,93,91,71,28,88,86,82,99
Emeka Okafor,CHA,24.1,Big,2324,93,60,85,84,88,53,93,21,65,28,24,67,60,54,41,82,18,81,89,88,8,35,1,7,4,3,88,3,8,12,8,1,73,15,55,15,24,39,43,38,1,86,79,91,91,60,80,34,71,21,16,55,13,62,84,52,88,6,57,41,31,65,85,88,48,71,92,33,56,67,26,15,8,64,91,86,65,64,55,28,59,39,75,81,60,71,73,62,25,44,0,0,0,62,85,29,48,0,0,0,70,0,50,42,44,0
Mehmet Okur,UTA,27.4,Big,2654,20,16,79,16,49,94,23,72,42,62,23,85,70,79,62,97,15,16,42,26,22,10,30,26,64,20,55,38,9,41,5,5,26,28,55,56,56,73,21,30,16,23,87,71,50,71,67,49,72,47,40,80,32,59,79,62,28,20,2,11,11,27,40,83,19,40,44,91,84,39,52,70,70,38,43,42,26,11,57,71,14,64,12,4,50,64,21,70,94,92,0,76,79,10,29,68,47,86,97,94,53,76,27,40,61,89
Kevin Ollie,PHI,33.8,Point,911,19,17,42,17,45,0,64,67,77,8,75,8,30,28,81,25,44,4,4,7,77,1,99,99,80,98,26,97,100,96,98,100,15,61,74,88,88,89,99,100,56,28,42,30,29,81,68,96,39,98,46,65,24,97,27,99,4,65,17,4,9,4,29,4,63,13,4,9,3,15,92,66,93,42,25,29,34,49,10,99,30,95,4,13,1,23,60,49,47,30,0,0,0,58,75,92,94,0,6,6,40,0,17,19,6,0
Michael Olowokandi,BOS,31.6,Big,224,88,90,5,10,46,0,12,0,1,6,97,15,9,25,37,8,28,42,33,39,55,64,22,7,97,56,52,27,26,97,25,96,0,1,48,43,43,41,62,51,74,87,36,64,3,48,14,83,70,80,83,49,87,80,80,69,25,81,25,86,37,96,66,50,62,58,16,24,14,7,31,75,61,87,73,79,31,45,35,53,20,77,30,70,27,14,39,32,5,24,0,0,0,35,99,16,79,0,0,0,15,0,89,55,90,0
Bo Outlaw,ORL,35.6,Big,402,3,94,31,94,9,0,38,0,40,12,85,3,99,36,84,2,58,65,56,86,15,97,48,74,72,7,28,73,12,55,16,9,43,51,46,59,53,81,90,93,57,46,92,88,15,9,6,39,82,24,12,42,10,66,74,55,88,33,67,39,27,64,70,84,27,52,80,24,53,58,13,91,74,10,31,19,19,79,3,40,87,9,18,70,5,100,99,90,0,95,0,0,0,99,8,0,1,0,0,0,100,0,52,45,1,0
Travis Outlaw,POR,22.1,Forward,1478,98,88,45,53,27,75,37,61,69,51,20,71,25,14,10,80,85,52,54,36,51,45,91,57,84,48,93,79,62,75,84,65,87,62,60,48,53,53,34,34,75,51,15,20,71,50,60,65,66,54,61,48,59,70,72,64,57,49,56,14,56,7,57,9,28,13,63,89,88,95,39,29,21,27,29,27,71,68,74,75,56,70,63,74,73,14,20,86,73,82,0,0,27,25,73,100,100,16,18,14,25,27,69,73,45,8
Zaza Pachulia,ATL,22.7,Big,2016,24,94,50,79,38,42,36,84,89,73,27,84,65,75,60,31,89,46,78,2,45,99,95,99,86,1,33,99,1,35,70,14,98,62,21,99,93,100,63,97,31,71,4,10,86,98,98,19,35,11,29,11,31,19,90,8,87,59,87,5,70,1,94,3,4,2,57,67,68,25,10,1,0,98,100,100,33,72,43,58,95,47,37,20,74,36,23,19,47,26,0,0,0,75,19,55,30,0,56,53,36,0,82,87,27,0
Scott Padgett,HOU,30.5,Big,152,14,41,14,17,25,78,87,0,10,1,85,43,6,55,49,81,40,8,27,22,6,22,93,97,66,50,35,95,52,73,57,46,71,84,95,84,94,87,70,83,66,85,40,66,6,43,20,86,76,79,79,73,73,81,79,75,20,7,41,7,4,49,65,51,58,52,73,9,17,2,12,93,80,86,82,85,26,89,14,43,50,32,24,81,16,10,3,0,18,2,0,24,34,11,0,30,2,98,99,100,1,31,16,85,1,95
Jannero Pargo,NOP,27.0,Combo,1610,16,32,63,23,70,0,66,86,23,52,45,86,43,54,39,64,99,94,91,81,72,60,97,91,93,43,87,97,35,92,82,65,85,74,73,66,74,27,88,77,83,25,17,12,70,54,63,60,95,43,47,33,67,67,88,48,96,75,65,37,39,42,78,21,91,79,95,70,95,22,82,77,90,91,7,28,47,61,48,67,39,73,32,62,21,52,18,27,88,77,84,59,77,9,48,86,79,54,66,57,29,77,63,61,63,77
Anthony Parker,TOR,31.4,Wing,2422,18,51,87,46,49,58,54,76,25,44,27,15,95,37,46,89,24,55,81,40,9,70,11,5,21,77,85,3,83,20,32,45,25,33,10,5,2,5,49,21,26,42,69,64,64,60,63,48,25,68,49,63,55,49,18,71,49,15,66,60,18,93,95,19,47,25,45,80,71,89,77,60,78,2,8,3,78,82,72,87,79,85,58,82,59,97,87,33,93,82,96,32,98,22,46,63,56,94,31,69,75,98,22,16,37,30
