player,team,age,pos,min,blk%_rank,stl%_rank,foul%_rank,fgor%_rank,fgdr%_rank,ftor%_rank,ftdr%_rank,ft%_rank,sfld%_rank,ffld%_rank,and1%_rank,usage_rank,psa_rank,ast%_rank,ast:usg_rank,tov%_rank,diff_rank,offense:_pts/poss_rank,offense:_efg%_rank,offense:_tov%_rank,offense:_orb%_rank,offense:_ft_rate_rank,defense:_pts/poss_rank,defense:_efg%_rank,defense:_tov%_rank,defense:_orb%_rank,defense:_ft_rate_rank,onoff_opp_halfcourt_halfcourt:_pts/play_rank,onoff_opp_halfcourt_halfcourt:_oreb%_rank,onoff_opp_halfcourt_halfcourt:_%_of_plays_rank,onoff_opp_halfcourt_putbacks:_pts/miss_rank,onoff_opp_halfcourt_putbacks:_plays/miss_rank,onoff_opp_halfcourt_putbacks:_pts/play_rank,onoff_opp_team_fg%:_rim_rank,onoff_opp_team_fg%:_short_mid_rank,onoff_opp_team_fg%:_long_mid_rank,onoff_opp_team_fg%:_all_mid_rank,onoff_opp_team_fg%:_corner_three_rank,onoff_opp_team_fg%:_non_corner_rank,onoff_opp_team_fg%:_all_three_rank,onoff_opp_shot_frequency:_rim_rank,onoff_opp_shot_frequency:_short_mid_rank,onoff_opp_shot_frequency:_long_mid_rank,onoff_opp_shot_frequency:_all_mid_rank,onoff_opp_shot_frequency:_corner_three_rank,onoff_opp_shot_frequency:_non_corner_rank,onoff_opp_shot_frequency:_all_three_rank,onoff_opp_transition_all_transition:_pts+/poss_rank,onoff_opp_transition_all_transition:_freq_rank,onoff_opp_transition_all_transition:_pts/play_rank,onoff_opp_transition_off_steals:_pts+/poss_rank,onoff_opp_transition_off_steals:_freq_rank,onoff_opp_transition_off_steals:_pts/play_rank,onoff_opp_transition_off_live_rebounds:_pts+/poss_rank,onoff_opp_transition_off_live_rebounds:_freq_rank,onoff_opp_transition_off_live_rebounds:_pts/play_rank,onoff_team_halfcourt_halfcourt:_pts/play_rank,onoff_team_halfcourt_halfcourt:_oreb%_rank,onoff_team_halfcourt_halfcourt:_%_of_plays_rank,onoff_team_halfcourt_putbacks:_pts/miss_rank,onoff_team_halfcourt_putbacks:_plays/miss_rank,onoff_team_halfcourt_putbacks:_pts/play_rank,onoff_team_team_fg%:_rim_rank,onoff_team_team_fg%:_short_mid_rank,onoff_team_team_fg%:_long_mid_rank,onoff_team_team_fg%:_all_mid_rank,onoff_team_team_fg%:_corner_three_rank,onoff_team_team_fg%:_non_corner_rank,onoff_team_team_fg%:_all_three_rank,onoff_team_shot_frequency:_rim_rank,onoff_team_shot_frequency:_short_mid_rank,onoff_team_shot_frequency:_long_mid_rank,onoff_team_shot_frequency:_all_mid_rank,onoff_team_shot_frequency:_corner_three_rank,onoff_team_shot_frequency:_non_corner_rank,onoff_team_shot_frequency:_all_three_rank,onoff_team_transition_all_transition:_pts+/poss_rank,onoff_team_transition_all_transition:_freq_rank,onoff_team_transition_all_transition:_pts/play_rank,onoff_team_transition_off_steals:_pts+/poss_rank,onoff_team_transition_off_steals:_freq_rank,onoff_team_transition_off_steals:_pts/play_rank,onoff_team_transition_off_live_rebounds:_pts+/poss_rank,onoff_team_transition_off_live_rebounds:_freq_rank,onoff_team_transition_off_live_rebounds:_pts/play_rank,efg%_rank,rim_accuracy_rank,short_mid_accuracy_rank,long_mid_accuracy_rank,all_mid_accuracy_rank,corner_three_accuracy_rank,non_corner_accuracy_rank,all_three_accuracy_rank,rim_frequency_rank,short_mid_frequency_rank,long_mid_frequency_rank,all_mid_frequency_rank,corner_three_frequency_rank,non_corner_frequency_rank,all_three_frequency_rank,2p%_overall_rank,3p%_overall_rank,astd%_all_overall_rank,astd%_rim_overall_rank,astd%_mid_overall_rank,astd%_three_overall_rank
Rudy Gay,SAC,30.2,Forward,1009,85,81,59,61,83,0,22,89,80,85,95,92,66,86,64,27,93,84,23,86,93,97,93,63,94,94,49,92,91,41,90,92,65,96,2,88,25,44,43,40,34,65,33,48,20,90,72,23,12,37,24,11,27,26,15,39,60,91,90,67,78,28,17,27,16,14,21,48,37,88,10,24,10,58,68,67,70,85,60,97,86,82,40,57,37,49,73,66,32,54,40,82,73,46,92,80,88,12,31,14,44,73,90,76,83,81
Paul George,IND,26.5,Forward,2684,24,83,64,29,85,56,31,95,59,98,68,95,81,92,58,29,86,92,94,59,6,87,54,51,72,35,66,41,53,97,30,48,19,71,29,33,23,82,34,55,65,57,25,36,19,66,50,94,98,90,89,80,70,86,99,88,97,10,78,22,14,71,93,43,94,81,65,43,53,32,3,34,8,96,93,98,68,90,52,55,20,32,69,89,57,68,63,85,83,88,72,84,84,14,66,98,95,25,61,42,53,79,88,80,76,93
Jonathan Gibson,DAL,29.0,Combo,192,0,76,23,3,84,0,0,0,66,95,23,94,15,58,21,13,1,3,3,1,26,98,2,1,9,80,12,1,40,5,15,39,6,9,11,2,2,57,14,22,23,95,77,96,88,3,14,92,17,91,38,14,55,95,15,92,1,53,96,57,17,99,2,1,22,2,95,18,36,91,9,24,9,3,88,63,79,99,73,52,99,17,86,99,98,13,10,27,48,40,0,19,26,31,26,71,42,8,92,73,13,25,37,92,27,45
Taj Gibson,CHI,31.4,Big,1498,57,27,86,49,44,50,58,47,40,39,68,56,42,34,28,59,54,38,37,58,79,22,72,67,41,73,86,72,90,27,66,49,78,90,49,14,21,46,48,45,15,68,12,29,80,96,96,59,20,63,26,69,21,76,6,75,54,72,78,16,61,5,35,37,94,82,46,17,23,60,99,93,99,1,0,0,64,77,56,87,64,76,28,74,28,46,74,50,56,48,0,0,0,50,84,74,84,56,28,41,53,0,64,68,35,38
Taj Gibson,OKC,31.4,Big,484,46,47,81,48,13,85,58,51,42,33,55,56,26,11,5,43,34,25,47,27,95,2,61,29,29,98,97,36,98,73,96,98,60,23,55,99,95,13,6,4,90,19,8,7,48,62,60,50,14,67,23,91,15,64,2,72,12,95,71,64,74,41,77,89,24,63,61,13,22,50,89,78,90,10,11,7,85,62,81,73,52,90,74,66,57,24,50,54,27,28,0,0,0,55,74,80,81,0,0,0,29,0,74,70,44,0
Manu Ginobili,SAS,39.3,Wing,1284,62,98,20,68,47,68,24,42,46,95,85,72,40,94,94,7,75,85,88,17,47,84,45,37,98,57,4,36,22,45,73,53,83,13,26,55,35,47,81,73,75,41,27,28,84,31,48,66,39,73,28,20,52,71,82,72,77,78,83,68,81,30,30,43,51,47,62,90,85,94,16,1,1,56,93,92,81,71,84,96,79,93,43,68,52,37,6,27,11,16,10,92,78,46,75,19,44,33,81,71,6,77,59,61,68,84
Rudy Gobert,UTA,24.4,Big,2729,98,26,70,94,92,75,90,28,100,96,48,37,98,29,32,23,98,87,83,51,83,79,97,96,54,53,95,98,65,36,62,68,49,84,87,85,94,61,65,69,99,4,5,1,67,41,50,76,44,71,79,80,85,55,19,40,66,69,83,71,65,67,93,60,17,33,58,52,54,81,7,37,12,72,65,70,94,80,97,97,73,97,71,74,73,96,87,9,5,4,0,0,0,98,9,5,4,0,0,0,97,0,43,22,20,0
Archie Goodwin,BKN,22.2,Wing,156,93,42,100,86,33,100,89,0,100,77,47,85,94,95,89,6,19,10,76,1,7,40,56,46,86,60,74,89,32,72,82,84,69,16,85,82,91,10,67,38,59,25,99,91,6,10,3,1,35,2,1,34,7,19,66,13,8,19,28,84,47,95,42,93,90,99,4,34,19,100,11,22,9,71,5,11,92,93,82,94,100,29,83,28,78,89,39,100,94,99,0,0,0,100,2,10,1,0,11,4,92,0,92,95,18,0
Aaron Gordon,ORL,21.1,Forward,2256,66,44,73,80,42,53,49,18,73,29,85,78,46,63,41,68,85,93,97,88,84,18,38,48,58,28,57,51,30,61,27,16,59,30,39,25,24,52,90,86,21,25,60,37,29,97,92,48,77,37,40,74,20,59,21,55,89,83,88,98,90,98,89,88,84,94,81,76,84,91,43,33,32,31,29,27,81,76,77,56,90,37,79,72,76,42,83,42,44,39,16,26,18,75,53,61,56,24,37,25,69,18,81,53,85,90
Eric Gordon,HOU,27.9,Wing,2303,75,10,68,25,11,0,21,65,48,57,82,76,67,66,49,55,51,40,16,84,52,72,67,94,41,8,28,91,4,53,28,29,33,61,93,58,90,72,85,88,85,13,39,18,41,46,45,53,88,46,73,46,65,40,88,36,36,68,82,83,71,80,39,5,82,11,61,20,28,52,71,59,71,22,37,31,18,81,13,32,71,29,16,77,13,68,30,28,25,21,23,71,59,45,28,4,4,30,98,90,41,60,41,74,66,70
Marcin Gortat,WAS,32.7,Big,2551,35,9,84,73,86,38,91,27,43,34,29,21,75,37,53,34,80,89,84,94,49,6,46,25,36,77,91,16,95,71,94,93,78,41,5,19,4,41,46,42,92,12,7,4,68,59,67,39,49,48,78,64,83,15,56,16,75,32,51,67,56,69,73,45,68,58,72,69,74,73,59,11,20,79,58,68,91,60,83,65,35,47,94,69,92,82,81,68,64,75,0,0,0,65,89,31,69,0,0,0,80,0,51,26,58,0
Treveon Graham,CHA,23.0,Forward,113,0,71,3,32,19,0,0,0,88,68,73,5,100,42,81,100,1,1,1,22,41,26,9,6,3,76,68,2,16,0,44,53,34,1,2,8,3,20,86,72,64,98,1,34,61,46,53,22,0,26,45,98,82,4,0,4,1,60,11,3,19,1,0,25,8,8,0,53,24,4,61,50,55,29,97,92,4,14,5,2,82,3,15,12,10,100,19,97,8,95,0,0,0,42,86,51,76,36,42,36,53,0,54,92,41,0
Jerami Grant,OKC,22.6,Forward,1405,98,36,29,24,24,90,41,9,97,10,22,8,61,10,22,58,16,30,44,68,10,86,14,38,21,21,15,31,23,42,49,43,61,78,11,48,15,53,54,53,7,83,89,93,60,37,43,10,34,10,13,37,10,20,24,19,45,22,18,40,37,57,53,18,25,14,45,64,57,61,36,42,34,79,48,56,37,5,50,22,30,32,63,11,60,71,56,32,15,17,92,30,80,88,39,27,25,76,15,34,56,82,42,36,53,42
Jerian Grant,CHI,24.1,Combo,977,50,84,37,45,52,0,0,96,77,29,77,24,89,42,58,77,83,88,76,94,37,66,58,64,30,85,70,59,94,59,40,75,14,19,89,26,62,44,87,85,87,73,31,54,51,5,8,53,73,44,72,83,67,35,51,29,85,57,13,59,35,79,84,12,60,26,60,98,95,51,60,78,76,30,25,22,47,17,68,29,37,50,53,12,65,81,90,27,94,65,79,50,70,27,60,47,44,76,73,76,79,70,45,66,42,52
Danny Green,SAS,29.4,Wing,1797,99,86,54,50,55,0,18,84,6,6,11,20,48,47,73,16,52,48,28,93,62,52,58,78,4,36,84,73,44,51,38,40,37,82,90,42,79,81,19,43,52,39,81,66,25,41,31,53,65,54,86,70,68,34,22,35,63,37,23,58,19,92,74,66,75,79,18,18,14,7,77,94,94,88,10,24,10,20,11,19,40,21,19,13,22,70,22,23,48,32,57,63,73,13,34,23,23,89,89,95,13,74,19,54,25,47
Draymond Green,GSW,26.7,Big,2459,68,99,73,13,53,32,81,45,49,70,9,72,22,99,100,19,88,73,67,53,73,61,90,71,97,49,78,82,69,73,60,52,66,95,44,57,52,38,15,16,95,40,23,24,15,16,8,93,77,94,83,76,84,87,60,85,56,49,94,61,69,39,12,21,42,29,95,64,85,74,5,6,3,84,96,97,93,96,75,92,57,77,78,79,57,16,31,7,18,2,37,24,23,47,30,17,14,59,89,84,25,24,28,28,62,81
Gerald Green,BOS,30.8,Wing,509,68,8,17,80,84,0,66,83,36,10,22,79,39,46,25,72,49,52,21,95,31,48,47,57,18,52,32,23,32,88,89,90,71,29,80,18,47,22,93,82,48,93,22,72,64,16,26,88,42,84,80,78,70,80,53,73,47,63,14,17,32,10,88,5,27,5,14,24,15,53,41,58,44,57,51,50,52,26,66,58,62,71,35,17,36,46,67,51,55,55,11,73,48,25,72,61,69,61,58,60,37,49,43,46,30,80
JaMychal Green,MEM,26.4,Big,2074,18,38,28,62,60,34,68,80,57,41,46,26,81,37,49,37,42,38,68,17,36,41,55,30,68,64,84,62,52,82,45,57,31,16,30,48,34,14,62,34,93,17,17,12,8,55,30,32,69,15,58,30,77,16,70,6,44,26,25,18,18,43,67,17,91,52,53,55,57,52,22,80,52,68,39,46,74,37,78,72,47,72,64,27,63,77,34,27,93,85,59,60,80,54,11,62,27,94,58,72,70,80,59,82,28,75
Jeff Green,ORL,30.2,Forward,1495,19,34,76,27,25,80,53,91,83,81,69,81,20,58,31,53,23,12,9,58,32,85,59,82,48,34,50,75,35,45,45,67,23,72,76,55,73,59,57,62,83,88,15,59,48,6,9,70,39,79,93,71,94,37,61,49,23,42,17,5,21,4,11,22,16,11,33,36,31,35,56,53,54,75,52,56,39,15,53,53,6,87,38,22,43,14,32,69,46,63,34,6,14,34,90,63,83,17,47,32,27,13,85,56,88,63
Blake Griffin,LAC,27.6,Big,2071,10,58,80,28,47,66,83,64,80,97,40,98,57,96,89,82,99,99,99,22,94,99,76,57,47,82,92,74,82,84,96,94,88,59,23,35,21,91,28,59,95,63,4,10,24,35,25,32,90,32,48,7,72,18,64,18,93,94,95,84,94,20,92,96,74,95,95,96,99,88,43,83,72,54,3,6,100,96,99,93,66,90,100,89,98,41,54,32,72,54,63,35,46,47,35,92,73,60,54,54,44,44,91,85,88,82
Justin Hamilton,BKN,26.6,Big,1120,52,49,83,28,21,39,56,67,7,31,76,31,38,40,50,76,29,25,29,23,46,7,47,40,52,23,63,22,12,26,79,54,90,50,78,11,35,31,71,60,32,36,86,70,70,37,47,82,18,85,55,69,68,83,44,85,23,50,67,50,52,47,36,56,96,81,14,22,15,46,20,45,24,98,55,79,31,77,23,17,76,6,60,76,56,50,90,93,30,87,9,28,20,15,47,22,29,98,87,92,86,22,22,54,21,76
AJ Hammons,DAL,24.2,Big,129,97,1,40,6,33,0,99,0,90,23,0,38,8,10,7,2,32,11,22,7,74,17,81,98,39,1,5,89,1,39,70,25,95,70,7,100,97,70,98,97,14,21,91,69,97,34,72,84,63,59,8,43,10,98,96,97,18,74,97,68,68,58,6,1,99,70,1,46,22,66,17,54,26,2,89,62,7,95,2,4,85,4,27,99,6,27,33,1,86,35,0,0,0,17,17,98,78,72,71,69,6,0,0,0,1,38
Tim Hardaway Jr.,ATL,24.6,Wing,2112,35,28,96,40,25,73,52,31,66,72,69,74,76,75,62,60,93,96,95,65,82,93,52,49,56,61,60,62,62,81,31,31,36,58,44,68,58,54,40,43,64,90,43,77,29,14,12,40,97,31,21,64,20,52,89,42,90,87,91,94,87,87,71,60,73,76,88,84,92,70,23,17,12,61,83,81,93,88,92,78,87,74,93,86,94,75,68,54,58,60,53,50,57,70,33,41,39,23,68,54,83,57,38,28,37,67
James Harden,HOU,27.2,Combo,2940,69,66,82,92,100,92,100,74,94,100,21,100,100,100,84,11,70,95,90,37,47,99,7,7,12,92,59,8,74,42,67,82,33,12,60,44,55,3,42,11,16,97,48,92,44,28,28,12,23,15,8,56,10,30,20,31,98,58,25,10,29,9,80,92,70,96,55,56,58,29,11,32,13,97,91,95,37,25,60,65,17,80,33,31,49,85,95,42,68,52,34,56,53,47,56,8,13,11,97,82,92,54,100,95,97,100
Maurice Harkless,POR,23.5,Forward,2212,90,73,25,93,7,66,63,7,54,31,51,44,69,20,20,36,79,91,94,55,92,52,36,84,32,5,32,57,10,35,53,26,84,55,88,62,85,55,78,77,9,60,87,81,16,84,63,54,36,51,56,8,76,46,31,33,83,75,93,94,96,71,90,20,76,51,74,74,80,96,37,7,8,29,44,39,89,79,90,53,22,51,91,86,93,81,58,80,63,75,20,88,55,100,27,12,12,58,25,29,85,55,61,42,54,0
Montrezl Harrell,HOU,22.8,Big,987,60,22,34,46,5,41,37,25,92,16,95,34,98,65,74,77,56,79,61,37,53,82,22,43,41,4,71,46,5,9,5,2,50,21,66,80,80,33,30,25,62,65,13,29,93,33,61,36,43,42,53,72,58,26,48,28,66,42,61,79,68,77,56,15,83,36,53,71,68,30,59,60,60,28,69,55,74,70,71,12,80,18,94,81,84,96,96,54,65,61,0,0,0,87,32,29,22,49,35,38,96,0,23,11,29,99
Devin Harris,DAL,33.7,Wing,1084,28,83,13,18,60,0,68,55,96,94,32,69,61,93,93,39,83,76,31,51,83,95,78,88,81,47,33,93,23,13,7,32,3,71,42,67,58,82,92,93,49,92,62,87,5,24,8,86,9,92,80,62,78,75,2,83,55,92,81,86,88,48,46,29,39,34,15,29,20,97,36,15,16,49,19,22,26,78,12,11,86,6,39,65,33,39,15,24,80,43,24,38,37,78,31,25,21,43,65,59,46,35,58,61,62,71
Gary Harris,DEN,22.1,Wing,1776,15,79,89,75,15,91,30,33,61,36,79,49,96,70,75,53,71,92,95,57,64,45,18,6,40,75,61,11,83,74,18,45,7,24,20,25,14,32,14,13,30,66,84,80,18,48,33,16,80,8,52,76,38,5,70,4,95,53,62,85,84,57,73,23,98,76,94,78,92,65,29,38,27,77,56,64,49,54,59,67,47,70,31,70,46,96,68,35,70,46,99,79,93,89,32,20,20,38,46,39,89,93,29,25,39,30
Joe Harris,BKN,25.2,Wing,1100,32,33,10,27,48,0,68,10,15,46,24,31,58,24,30,21,16,19,17,8,83,23,22,71,18,52,8,42,58,9,23,30,23,18,58,58,60,87,86,92,57,71,82,80,9,23,11,45,20,57,8,77,12,91,29,92,12,85,56,70,66,66,13,89,4,53,17,29,22,45,26,27,19,93,75,87,20,51,19,23,35,26,31,69,31,75,18,39,18,24,84,54,74,63,5,8,2,75,88,85,53,73,17,18,18,46
Tobias Harris,DET,24.3,Forward,2541,64,31,92,31,63,83,66,84,51,44,80,83,68,56,27,86,75,83,94,26,14,71,51,63,25,66,36,66,44,41,31,33,25,64,52,59,59,61,31,39,78,51,21,29,13,59,39,20,55,13,56,58,57,16,49,10,87,23,21,21,5,78,48,93,64,92,68,89,91,67,55,20,28,91,42,58,51,73,55,11,37,14,76,79,77,63,80,90,81,90,28,58,48,22,98,56,93,22,36,24,73,48,76,58,69,32
Andrew Harrison,MEM,22.0,Combo,1427,85,56,6,44,19,85,65,30,100,76,19,45,19,63,63,31,46,33,22,47,62,57,67,74,90,16,13,67,19,39,59,31,81,86,74,23,48,80,45,65,24,39,84,69,64,53,60,68,57,72,37,55,25,64,45,69,22,68,29,61,59,53,18,72,13,34,83,19,41,61,49,68,62,62,24,32,39,18,44,21,5,19,53,25,63,8,26,23,11,8,63,7,12,76,34,32,16,31,68,53,8,12,82,90,85,77
Udonis Haslem,MIA,36.4,Big,115,6,89,7,32,64,0,84,0,95,81,31,14,69,71,88,1,0,0,0,3,2,60,12,3,99,0,80,15,0,1,1,4,2,3,62,0,0,99,93,98,0,100,98,100,0,92,21,87,4,96,96,93,100,22,10,53,0,9,15,2,1,32,0,12,1,1,86,27,72,0,0,100,94,99,23,64,59,28,33,100,81,97,4,14,2,72,39,100,5,95,0,0,0,88,13,43,16,0,50,47,83,0,84,86,1,0
Spencer Hawes,CHA,28.5,Big,587,74,22,67,25,49,0,15,99,11,56,55,68,31,90,92,30,4,10,18,40,5,51,6,7,26,40,34,12,49,33,34,70,7,8,23,68,41,66,7,13,10,75,82,83,16,77,53,3,19,6,18,49,25,3,29,6,31,6,12,9,10,33,63,90,11,50,25,4,4,48,57,31,40,87,49,63,6,33,5,49,47,40,5,61,7,29,55,78,20,35,0,19,24,35,60,61,59,63,73,69,43,26,14,11,26,38
Spencer Hawes,MIL,28.5,Big,139,42,14,55,23,89,0,9,0,80,37,95,77,99,92,92,50,8,35,78,12,2,3,3,21,3,81,72,27,27,20,8,24,7,5,56,17,28,7,97,70,91,64,29,45,1,42,6,3,10,5,2,9,2,29,10,25,42,2,0,30,7,95,99,4,84,17,93,9,34,19,12,60,25,21,97,92,23,3,65,1,79,1,94,0,100,98,100,36,100,95,0,42,77,21,46,32,34,81,89,88,100,78,3,14,1,38
Gordon Hayward,UTA,26.6,Wing,2507,45,54,95,59,89,72,80,66,88,98,68,95,89,88,64,68,91,90,74,76,48,94,76,68,51,34,89,86,16,52,47,46,44,75,32,82,63,39,34,31,89,12,31,14,62,33,42,64,59,56,82,83,75,34,30,23,73,51,59,54,40,71,96,31,12,11,35,71,56,71,12,63,27,50,61,57,95,69,99,93,84,96,86,62,95,73,84,60,63,66,42,87,82,58,81,75,82,8,39,20,68,82,81,39,84,91
Gerald Henderson,PHI,28.9,Wing,1660,46,25,51,52,31,70,77,44,69,81,59,47,42,55,58,66,27,43,27,63,62,76,23,9,71,70,65,11,86,68,74,93,24,13,88,4,32,16,22,14,78,56,67,66,39,10,11,36,21,40,21,14,27,49,32,58,35,45,53,47,37,59,58,16,80,41,53,27,30,18,67,85,85,35,38,36,73,48,71,36,45,33,85,53,82,30,61,53,37,45,29,47,47,54,84,79,85,34,21,18,32,47,55,27,60,57
John Henson,MIL,25.8,Big,1111,96,54,17,66,40,38,84,40,47,78,15,41,35,47,52,49,35,29,22,57,85,26,55,81,35,13,39,72,44,28,10,7,46,74,94,57,89,13,73,41,44,41,20,23,82,74,85,72,45,84,56,77,53,62,24,78,16,67,64,72,47,86,39,74,50,69,34,11,13,33,79,69,81,9,46,31,64,53,49,25,84,38,76,66,48,37,35,64,19,44,0,0,0,68,85,44,66,40,0,29,40,0,44,38,28,0
Juan Hernangomez,DEN,21.1,Forward,749,47,58,61,78,76,64,98,36,64,86,86,25,85,14,14,46,32,34,41,27,63,13,44,34,54,23,87,35,11,12,77,44,92,33,48,22,26,77,70,80,17,72,95,93,23,32,21,31,13,35,4,43,11,84,35,70,32,79,71,25,48,19,9,32,6,8,99,65,92,43,44,24,26,61,80,79,66,63,62,27,95,19,75,58,67,86,36,12,0,5,100,80,98,66,49,5,17,51,81,69,37,98,24,46,41,0
Willy Hernangomez,NYK,22.4,Big,1280,37,61,47,89,84,83,88,55,40,80,65,74,56,77,68,20,65,54,55,21,58,85,69,57,71,41,73,58,33,61,38,27,56,38,52,41,47,94,62,88,8,76,84,85,65,52,59,94,52,95,88,51,96,88,44,84,58,50,61,49,52,49,55,80,34,59,42,44,43,60,70,47,62,37,35,32,62,71,48,75,78,70,44,47,30,60,34,74,28,57,0,0,0,77,56,35,41,50,41,43,63,0,81,64,68,38
Mario Hezonja,ORL,21.7,Forward,786,36,46,53,19,54,0,34,50,17,59,27,58,5,71,71,15,11,9,6,11,33,70,31,39,66,15,42,61,10,7,41,15,85,46,19,67,34,60,34,44,76,37,58,45,56,22,27,3,13,6,9,39,19,7,50,8,8,37,20,12,20,15,13,12,33,13,23,14,12,13,26,69,43,93,77,87,34,31,35,37,49,43,44,34,37,5,15,12,31,20,0,36,13,19,32,95,78,42,64,56,5,16,63,73,25,88
Roy Hibbert,CHA,29.9,Big,661,91,4,12,53,16,0,7,86,89,74,5,17,81,16,25,29,39,36,48,42,20,93,52,86,3,65,69,29,53,4,74,36,94,99,44,44,41,7,42,19,95,6,2,1,95,68,91,87,5,89,23,10,29,94,9,95,43,21,27,75,22,99,70,56,67,64,40,73,70,2,98,86,96,77,20,32,23,33,36,19,65,24,32,13,42,65,82,71,85,83,0,0,0,45,88,79,89,0,0,0,66,0,66,74,36,0
Buddy Hield,NOP,23.9,Wing,1125,30,4,59,38,82,0,18,80,8,11,54,65,31,50,39,64,31,37,57,10,36,3,36,14,39,55,76,26,65,65,65,65,60,8,35,28,24,21,72,51,46,41,75,62,30,48,41,17,66,20,17,67,9,36,79,52,41,30,25,23,35,18,48,10,47,16,63,79,77,62,8,51,19,33,85,77,43,38,34,47,33,34,42,64,41,41,9,12,40,25,59,67,68,56,25,43,34,25,87,73,11,68,53,54,65,78
Buddy Hield,SAC,23.9,Wing,722,12,45,87,69,74,0,75,53,20,54,11,82,87,48,19,11,84,79,65,90,76,12,77,70,67,25,60,91,19,7,9,5,42,66,64,12,30,89,53,75,31,50,27,35,82,78,87,14,55,27,19,84,16,24,14,54,73,53,63,46,78,7,31,53,98,93,3,60,24,76,23,58,32,50,45,46,62,47,44,80,72,70,39,35,32,93,74,96,68,91,91,80,91,29,75,55,67,44,68,61,80,92,80,76,77,96
Nene Hilario,HOU,34.1,Big,1196,53,90,25,54,31,0,11,12,93,45,66,54,92,62,58,37,62,36,30,55,31,67,86,81,82,89,11,77,76,58,91,84,81,66,85,83,92,71,46,59,55,54,76,70,53,18,22,56,50,59,44,80,43,50,50,52,30,31,67,8,9,31,48,46,45,49,33,38,35,50,21,82,55,64,40,46,50,75,38,70,57,46,20,62,25,93,88,69,56,59,0,0,0,84,14,63,31,0,42,38,92,0,13,5,41,38
George Hill,UTA,30.5,Point,1534,60,42,46,40,52,0,65,43,63,94,52,60,88,25,19,88,84,72,54,89,57,82,86,67,25,97,80,75,97,60,81,85,65,81,56,29,36,62,30,40,94,13,16,9,45,31,31,44,55,37,75,57,66,19,39,14,80,39,66,66,79,29,42,50,38,44,80,55,73,31,38,79,66,89,38,51,39,49,49,27,58,45,46,44,50,90,92,88,54,83,70,71,73,33,54,46,48,90,52,60,92,75,33,19,56,40
Solomon Hill,NOP,25.6,Forward,2351,39,54,54,22,17,49,17,66,66,19,29,17,47,53,83,25,76,64,81,59,27,59,78,76,74,61,41,83,82,62,34,42,30,36,24,69,39,77,92,92,36,84,18,55,46,66,63,77,82,79,43,79,43,84,71,86,82,23,33,55,51,63,50,84,39,65,66,78,81,89,11,75,36,69,16,26,54,26,51,38,12,30,61,24,66,37,15,27,10,15,46,62,57,64,19,14,8,81,71,80,17,57,64,85,97,0
Darrun Hilliard,DET,23.6,Wing,268,11,77,1,1,24,0,51,0,59,22,96,77,4,61,41,1,60,29,36,12,28,70,89,87,26,61,34,79,90,6,99,89,99,83,5,82,24,94,78,93,31,12,27,12,93,94,97,16,3,18,5,0,9,77,7,72,43,13,15,61,8,97,87,15,75,45,16,25,18,41,22,89,69,97,17,43,5,25,6,50,21,57,3,15,4,3,64,92,32,57,0,4,5,32,68,94,87,62,25,25,29,5,84,25,89,61
Jrue Holiday,NOP,26.4,Combo,2184,90,82,85,61,58,0,45,17,39,58,35,87,68,95,87,29,84,57,69,46,39,46,93,92,53,66,58,88,87,30,67,36,88,57,53,41,47,59,96,95,85,82,16,50,20,18,13,57,59,72,41,65,34,68,58,81,61,31,39,71,60,78,61,83,29,60,24,55,45,85,23,17,11,90,54,69,51,29,45,45,45,36,51,12,53,76,73,82,42,69,76,52,61,69,58,50,45,24,52,40,82,60,90,61,84,94
Justin Holiday,NYK,27.6,Wing,1592,82,82,60,39,69,0,63,62,29,32,30,36,52,46,55,39,73,45,34,36,68,61,90,86,86,74,19,81,45,90,68,74,52,89,60,66,66,76,44,61,88,87,15,55,10,16,6,94,94,90,89,61,77,88,94,82,51,63,66,51,29,74,75,42,24,26,27,11,11,74,8,22,8,83,79,84,22,78,12,71,70,61,10,51,6,66,61,92,67,78,87,19,42,41,19,67,50,80,56,70,72,42,14,13,11,25
Rondae Hollis-Jefferson,BKN,21.8,Forward,1712,81,85,22,85,93,78,86,34,100,75,42,75,22,83,86,17,51,46,56,78,14,81,60,56,60,74,54,79,65,59,43,76,14,65,38,56,47,65,42,52,14,26,71,50,89,79,90,33,24,29,16,18,20,53,36,45,62,6,59,47,28,80,35,77,10,49,63,71,72,72,64,66,72,18,20,15,53,75,56,77,85,83,19,61,25,12,31,25,34,25,2,0,2,97,85,39,66,8,7,2,29,2,86,61,80,69
Richaun Holmes,PHI,23.0,Big,1120,73,78,42,50,63,58,7,39,46,41,85,46,89,56,59,68,34,67,91,23,34,31,13,32,15,56,23,7,38,21,29,21,50,17,67,43,55,56,57,61,16,83,24,60,84,64,81,72,21,83,68,57,68,61,27,76,69,29,55,87,65,90,78,94,28,81,59,69,71,47,20,25,14,81,87,89,57,55,55,41,91,43,57,49,55,87,86,72,72,80,76,58,70,61,50,38,38,66,62,62,89,69,17,17,14,38
