Player,Team,Age,Pos,MIN,BLK% Rank,STL% Rank,FOUL% Rank,fgOR% Rank,fgDR% Rank,ftOR% Rank,ftDR% Rank,FT% Rank,SFLD% Rank,FFLD% Rank,AND1% Rank,Usage Rank,PSA Rank,AST% Rank,AST:Usg Rank,TOV% Rank,OnOff_Opp_Diff Rank,OnOff_Opp_OFFENSE: Pts/Poss Rank,OnOff_Opp_OFFENSE: eFG% Rank,OnOff_Opp_OFFENSE: TOV% Rank,OnOff_Opp_OFFENSE: ORB% Rank,OnOff_Opp_OFFENSE: FT Rate Rank,OnOff_Opp_DEFENSE: Pts/Poss Rank,OnOff_Opp_DEFENSE: eFG% Rank,OnOff_Opp_DEFENSE: TOV% Rank,OnOff_Opp_DEFENSE: ORB% Rank,OnOff_Opp_DEFENSE: FT Rate Rank,OnOff_Opp_Pts/Poss Rank,OnOff_Opp_Pts/Poss Rank,OnOff_Opp_HALFCOURT: Pts/Play Rank,OnOff_Opp_HALFCOURT: OREB% Rank,OnOff_Opp_HALFCOURT: % of Plays Rank,OnOff_Opp_PUTBACKS: Pts/Miss Rank,OnOff_Opp_PUTBACKS: Plays/Miss Rank,OnOff_Opp_PUTBACKS: Pts/Play Rank,OnOff_Opp_eFG% Rank,OnOff_Opp_eFG% Rank,OnOff_Opp_TEAM FG%: Rim Rank,OnOff_Opp_TEAM FG%: Short Mid Rank,OnOff_Opp_TEAM FG%: Long Mid Rank,OnOff_Opp_TEAM FG%: All Mid Rank,OnOff_Opp_TEAM FG%: Corner Three Rank,OnOff_Opp_TEAM FG%: Non Corner Rank,OnOff_Opp_TEAM FG%: All Three Rank,OnOff_Opp_eFG% Rank,OnOff_Opp_eFG% Rank,OnOff_Opp_SHOT FREQUENCY: Rim Rank,OnOff_Opp_SHOT FREQUENCY: Short Mid Rank,OnOff_Opp_SHOT FREQUENCY: Long Mid Rank,OnOff_Opp_SHOT FREQUENCY: All Mid Rank,OnOff_Opp_SHOT FREQUENCY: Corner Three Rank,OnOff_Opp_SHOT FREQUENCY: Non Corner Rank,OnOff_Opp_SHOT FREQUENCY: All Three Rank,OnOff_Opp_Pts/Poss Rank,OnOff_Opp_Pts/Poss Rank,OnOff_Opp_ALL TRANSITION: Pts+/Poss Rank,OnOff_Opp_ALL TRANSITION: Freq Rank,OnOff_Opp_ALL TRANSITION: Pts/Play Rank,OnOff_Opp_OFF STEALS: Pts+/Poss Rank,OnOff_Opp_OFF STEALS: Freq Rank,OnOff_Opp_OFF STEALS: Pts/Play Rank,OnOff_Opp_OFF LIVE REBOUNDS: Pts+/Poss Rank,OnOff_Opp_OFF LIVE REBOUNDS: Freq Rank,OnOff_Opp_OFF LIVE REBOUNDS: Pts/Play Rank,OnOff_Team_Pts/Poss Rank,OnOff_Team_Pts/Poss Rank,OnOff_Team_HALFCOURT: Pts/Play Rank,OnOff_Team_HALFCOURT: OREB% Rank,OnOff_Team_HALFCOURT: % of Plays Rank,OnOff_Team_PUTBACKS: Pts/Miss Rank,OnOff_Team_PUTBACKS: Plays/Miss Rank,OnOff_Team_PUTBACKS: Pts/Play Rank,OnOff_Team_eFG% Rank,OnOff_Team_eFG% Rank,OnOff_Team_TEAM FG%: Rim Rank,OnOff_Team_TEAM FG%: Short Mid Rank,OnOff_Team_TEAM FG%: Long Mid Rank,OnOff_Team_TEAM FG%: All Mid Rank,OnOff_Team_TEAM FG%: Corner Three Rank,OnOff_Team_TEAM FG%: Non Corner Rank,OnOff_Team_TEAM FG%: All Three Rank,OnOff_Team_eFG% Rank,OnOff_Team_eFG% Rank,OnOff_Team_SHOT FREQUENCY: Rim Rank,OnOff_Team_SHOT FREQUENCY: Short Mid Rank,OnOff_Team_SHOT FREQUENCY: Long Mid Rank,OnOff_Team_SHOT FREQUENCY: All Mid Rank,OnOff_Team_SHOT FREQUENCY: Corner Three Rank,OnOff_Team_SHOT FREQUENCY: Non Corner Rank,OnOff_Team_SHOT FREQUENCY: All Three Rank,OnOff_Team_Pts/Poss Rank,OnOff_Team_Pts/Poss Rank,OnOff_Team_ALL TRANSITION: Pts+/Poss Rank,OnOff_Team_ALL TRANSITION: Freq Rank,OnOff_Team_ALL TRANSITION: Pts/Play Rank,OnOff_Team_OFF STEALS: Pts+/Poss Rank,OnOff_Team_OFF STEALS: Freq Rank,OnOff_Team_OFF STEALS: Pts/Play Rank,OnOff_Team_OFF LIVE REBOUNDS: Pts+/Poss Rank,OnOff_Team_OFF LIVE REBOUNDS: Freq Rank,OnOff_Team_OFF LIVE REBOUNDS: Pts/Play Rank,eFG% Rank
Isaiah Jackson,IND,19.8,Big,495,99,92,9,82,34,71,21,29,75,72,41,75,56,5,4,21,89,79,73,83,27,67,82,58,91,52,24,82,82,78,70,95,91,88,84,58,58,86,23,7,8,69,43,50,58,58,81,15,14,8,81,58,73,82,82,21,89,15,44,36,42,16,84,13,79,79,73,27,44,71,47,81,73,73,47,84,77,85,77,80,86,73,73,29,94,78,93,12,24,13,79,79,82,67,77,23,69,33,92,59,82,57
Jaren Jackson,MEM,22.1,Big,2112,98,73,44,13,23,78,12,88,55,72,36,91,15,22,8,74,45,71,56,44,88,49,21,4,41,83,65,21,21,9,82,94,92,97,54,4,4,25,1,14,2,18,40,23,4,4,74,96,11,81,18,12,8,21,21,12,71,6,40,56,24,12,53,7,71,71,55,83,63,90,90,68,56,56,59,79,71,80,22,53,34,56,56,34,85,74,87,11,39,23,71,71,41,36,37,31,66,29,54,53,51,5
Josh Jackson,DET,24.7,Forward,676,71,53,13,31,68,0,71,26,67,54,56,73,18,69,47,20,99,98,98,84,58,78,91,77,57,88,81,91,91,88,84,82,65,78,42,77,77,88,39,71,50,39,76,69,77,77,63,92,3,50,73,22,33,91,91,61,83,33,64,47,53,60,36,31,98,98,94,71,82,88,76,92,98,98,71,80,84,86,74,86,91,98,98,92,9,22,9,88,29,54,98,98,96,81,99,86,78,88,93,42,98,16
Josh Jackson,SAC,24.7,Forward,109,83,83,4,36,60,0,0,0,100,91,59,91,11,19,2,16,0,1,0,68,16,3,4,27,47,4,69,4,4,25,12,6,75,12,96,27,27,9,5,67,14,86,64,80,27,27,32,83,49,77,65,29,38,4,4,2,38,5,5,25,5,4,92,9,1,1,0,29,45,9,14,16,0,0,3,3,57,7,10,8,5,0,0,1,54,82,75,50,97,96,1,1,8,73,16,7,62,12,22,96,29,3
Reggie Jackson,LAC,31.5,Combo,2331,33,20,71,41,38,76,45,62,26,80,35,95,22,77,40,56,14,2,32,0,34,7,92,38,90,93,20,92,92,45,66,72,57,97,2,38,38,27,96,5,78,99,9,62,38,38,3,90,70,90,17,93,77,92,92,99,7,99,99,54,98,96,61,87,2,2,1,74,0,77,15,98,32,32,1,2,6,1,95,88,98,32,32,100,0,0,0,90,45,68,2,2,21,3,58,1,0,2,74,23,93,27
LeBron James,LAL,36.8,Big,2078,42,81,99,4,56,66,35,63,39,82,89,99,75,98,88,61,7,1,2,8,4,58,92,94,22,79,78,92,92,70,72,24,92,57,95,94,94,99,72,37,64,14,87,68,94,94,83,84,12,54,65,9,13,92,92,98,20,97,88,70,90,95,81,94,1,1,2,4,59,21,29,28,2,2,34,2,21,1,26,2,3,2,2,55,13,87,50,44,47,47,1,1,24,72,22,12,7,17,55,75,58,67
Ty Jerome,OKC,24.3,Combo,759,35,60,16,62,16,0,42,37,39,74,36,66,27,67,71,84,72,59,92,9,66,74,72,90,80,47,10,72,72,70,24,67,34,32,47,90,90,68,6,99,73,85,86,92,90,90,6,39,97,84,86,52,74,72,72,93,96,91,46,52,23,97,96,99,59,59,80,80,41,2,11,6,92,92,95,2,89,6,86,98,98,92,92,8,86,16,58,49,89,85,59,59,79,77,55,96,95,96,29,75,9,29
Isaiah Joe,PHI,22.3,Combo,518,12,16,42,12,23,0,44,0,47,12,95,5,61,6,11,47,86,98,93,89,56,68,23,30,40,17,53,23,23,53,23,63,22,10,65,30,30,64,18,69,29,5,53,26,30,30,17,21,62,32,57,95,95,23,23,8,75,6,7,37,6,19,71,14,98,98,91,63,45,92,75,97,93,93,89,95,17,67,61,80,79,93,93,51,47,26,32,30,78,66,98,98,86,35,88,64,40,72,87,72,88,61
Cameron Johnson,PHX,25.7,Forward,1670,18,56,66,28,47,74,28,81,45,45,82,51,95,34,33,87,17,13,8,49,63,65,44,28,95,31,11,44,44,23,29,49,88,40,96,28,28,55,10,84,22,62,15,24,28,28,91,57,85,76,7,8,3,44,44,88,43,84,67,80,62,89,15,84,13,13,20,63,90,69,87,23,8,8,37,31,18,20,18,13,11,8,8,75,99,39,94,35,1,2,13,13,30,75,33,28,41,23,37,80,49,94
James Johnson,BKN,34.7,Big,1139,40,41,14,9,14,54,9,5,19,4,66,36,7,81,92,69,53,36,41,43,31,19,73,89,36,40,43,73,73,82,33,58,57,33,77,89,89,89,86,77,90,16,75,47,89,89,66,59,65,68,10,43,17,73,73,70,63,64,61,46,57,63,80,56,36,36,45,33,5,18,13,36,41,41,70,86,53,80,13,35,16,41,41,10,39,12,16,86,96,97,36,36,13,5,18,7,17,9,41,14,54,13
Keldon Johnson,SAS,21.9,Forward,2390,7,28,85,44,67,81,69,44,70,57,61,78,70,52,24,83,2,3,1,16,72,70,12,28,69,19,20,12,12,24,22,69,65,89,25,28,28,58,57,20,36,65,12,18,28,28,74,26,38,25,2,92,50,12,12,28,23,23,84,33,88,8,73,8,3,3,6,82,78,19,78,3,1,1,35,1,56,4,4,3,1,1,1,52,53,40,43,28,68,56,3,3,3,55,4,17,48,22,4,48,4,72
Keon Johnson,LAC,19.6,Wing,111,35,97,0,90,75,0,0,0,98,97,11,72,6,84,82,33,32,16,8,35,65,82,66,53,70,74,60,66,66,69,55,13,49,37,64,53,53,69,59,25,42,26,64,52,53,53,45,32,80,57,81,30,47,66,66,37,18,45,27,54,44,38,38,39,16,16,24,55,86,64,83,22,8,8,6,33,47,35,22,36,21,8,8,56,65,84,81,14,28,18,16,16,31,74,15,25,6,15,33,85,21,3
Keon Johnson,POR,19.6,Combo,491,88,75,21,81,12,0,0,0,25,22,75,67,15,43,37,24,83,84,75,75,52,80,63,61,85,11,71,63,63,72,15,59,16,12,50,61,61,55,36,56,43,67,45,55,61,61,88,35,9,13,49,44,44,63,63,82,80,75,94,98,83,55,39,50,84,84,74,54,47,77,67,74,75,75,75,84,88,93,76,21,32,75,75,44,55,63,57,28,55,46,84,84,79,39,83,83,37,83,59,31,61,17
Stanley Johnson,LAL,25.4,Forward,1055,35,74,24,51,21,62,54,23,84,46,47,21,64,54,72,50,64,91,85,78,64,92,14,22,6,53,42,14,14,11,52,75,60,75,33,22,22,32,8,8,3,71,52,63,22,22,64,47,34,39,32,53,44,14,14,44,69,31,64,51,52,34,22,27,91,91,82,57,83,71,66,66,85,85,67,79,81,85,73,60,68,85,85,82,96,22,81,5,16,5,91,91,95,92,95,71,70,93,97,99,96,69
Nikola Jokic,DEN,26.7,Big,2473,36,91,83,62,99,50,93,83,51,100,91,98,88,100,99,28,77,30,47,30,38,75,95,95,81,43,66,95,95,96,64,65,60,75,40,95,95,90,75,8,40,83,89,91,95,95,67,13,27,11,28,91,80,95,95,88,70,87,92,59,95,71,85,67,30,30,43,45,60,26,46,20,47,47,63,62,67,70,35,26,22,47,47,33,96,4,64,47,52,53,30,30,64,69,70,20,5,41,85,82,81,79
Damian Jones,SAC,26.3,Big,977,76,56,24,39,31,0,81,41,92,62,83,39,96,65,76,16,23,20,36,33,1,91,44,75,38,9,16,44,44,64,4,69,5,8,12,75,75,18,46,86,70,79,79,86,75,75,2,5,77,17,94,99,100,44,44,88,74,92,98,95,91,47,82,74,20,20,39,6,1,1,0,55,36,36,51,55,50,60,58,49,52,36,36,2,87,36,74,32,95,89,20,20,58,15,71,78,6,93,43,47,41,94
Herbert Jones,NOP,23.1,Forward,2321,81,94,26,69,7,85,35,69,79,43,34,31,66,56,67,17,61,57,51,76,20,75,58,46,75,44,47,58,58,36,48,55,80,61,81,46,46,40,81,20,64,7,82,41,46,46,43,48,41,47,22,78,63,58,58,68,46,80,53,70,40,76,40,85,57,57,54,30,26,69,23,95,51,51,42,90,67,89,85,5,19,51,51,62,26,12,11,68,82,81,57,57,51,42,49,57,30,51,49,61,47,48
Tre Jones,SAS,21.8,Combo,1064,25,58,66,70,69,0,0,25,89,65,68,32,63,88,97,81,78,92,95,91,47,46,33,23,22,31,84,33,33,7,30,47,22,22,36,23,23,24,57,61,61,63,17,28,23,23,73,37,47,36,25,49,34,33,33,92,68,91,62,43,49,93,27,93,92,92,97,56,60,50,57,42,95,95,95,88,92,96,91,42,72,95,95,38,88,43,77,63,26,34,92,92,53,75,56,50,38,65,48,83,44,62
Tyus Jones,MEM,25.5,Combo,1524,10,75,100,9,52,0,31,43,13,56,67,44,56,89,93,96,62,60,54,25,32,98,58,56,49,76,40,58,58,81,84,10,47,37,58,56,56,21,80,69,84,51,51,54,56,56,73,44,76,65,72,8,14,58,58,5,12,6,1,12,2,23,15,27,60,60,48,24,39,25,4,88,54,54,59,14,92,50,44,39,39,54,54,77,4,61,11,60,74,73,60,60,91,65,78,85,29,81,77,42,62,70
Derrick Jones Jr.,CHI,24.7,Big,861,61,68,39,36,8,0,39,80,71,32,61,8,78,10,17,54,49,74,94,14,23,87,21,12,79,10,91,21,21,64,6,90,20,53,13,12,12,15,8,11,4,29,74,62,12,12,69,23,49,28,78,36,53,21,21,16,46,27,11,23,34,42,66,49,74,74,79,28,55,50,21,85,94,94,95,53,34,47,34,85,78,94,94,77,20,9,8,91,56,78,74,74,73,83,77,84,98,52,36,70,60,71
DeAndre Jordan,LAL,33.3,Big,393,88,40,35,86,86,0,57,2,59,37,14,7,80,9,18,6,84,6,4,81,14,85,99,99,93,29,18,99,99,96,28,97,100,66,100,99,99,73,67,64,74,87,100,100,99,99,1,86,100,99,56,46,51,99,99,84,94,84,28,99,26,93,85,93,6,6,5,30,47,87,18,100,4,4,10,9,14,5,1,86,16,4,4,79,46,73,59,30,23,19,6,6,36,72,39,34,97,5,37,10,41,92
DeAndre Jordan,PHI,33.3,Big,196,75,4,66,95,98,0,69,0,34,52,0,24,55,26,32,7,15,10,10,62,20,58,49,49,81,86,12,49,49,82,51,93,26,84,5,49,49,10,77,94,92,2,66,26,49,49,93,36,25,23,91,4,16,49,49,27,59,16,29,69,9,30,56,23,10,10,18,25,14,17,43,12,10,10,24,48,20,29,21,26,15,10,10,31,43,61,49,4,92,67,10,10,61,7,81,60,29,54,64,1,91,61
Cory Joseph,DET,30.2,Combo,1590,62,29,26,44,37,0,69,93,73,54,75,22,84,62,87,23,74,44,28,85,36,30,88,82,94,48,19,88,88,86,37,33,32,18,69,82,82,45,80,57,78,26,91,84,82,82,51,57,61,63,71,20,31,88,88,73,52,76,84,83,90,60,46,54,44,44,44,57,95,85,58,97,28,28,5,59,62,61,53,57,61,28,28,26,30,92,74,77,37,51,44,44,5,98,3,20,80,16,5,94,3,69
Georgios Kalaitzakis,OKC,22.8,Big,165,1,98,86,0,0,0,39,0,82,22,61,83,16,64,48,4,69,44,68,13,82,17,81,85,62,16,90,81,81,88,37,8,46,17,80,85,85,93,44,62,52,55,70,68,85,85,34,63,63,70,51,47,47,81,81,38,17,42,11,10,27,72,37,72,44,44,48,83,33,78,84,47,68,68,71,70,73,75,56,35,40,68,68,80,67,64,68,29,13,13,44,44,39,9,48,48,18,57,39,5,43,31
Frank Kaminsky,PHX,28.6,Big,167,55,94,68,21,25,0,6,0,68,63,94,56,91,62,61,98,81,63,84,83,11,12,82,84,53,71,12,82,82,96,61,13,6,18,9,84,84,2,47,95,84,96,72,93,84,84,76,10,88,33,72,24,36,82,82,7,33,8,19,6,26,9,51,12,63,63,83,9,74,17,16,30,84,84,98,9,77,20,63,66,76,84,84,49,18,83,52,97,15,50,63,63,57,93,56,94,79,78,25,77,35,80
Enes Kanter,BOS,29.5,Big,365,59,4,56,96,75,0,32,0,62,24,78,14,36,2,3,22,38,30,43,39,53,5,57,73,77,11,48,57,57,73,21,41,15,20,27,73,73,57,58,90,79,61,75,75,73,73,23,88,81,91,87,8,20,57,57,75,60,75,43,74,40,83,69,79,30,30,28,61,68,42,56,29,43,43,23,74,47,67,9,67,34,43,43,60,14,52,23,37,78,69,30,30,53,66,49,43,74,33,63,65,63,21
Luke Kennard,LAC,25.4,Wing,1893,4,16,86,11,52,0,33,99,16,17,83,46,94,63,74,73,12,33,46,59,5,57,10,29,48,22,16,10,10,43,14,35,18,26,26,29,29,15,25,42,25,44,77,70,29,29,25,47,51,51,92,46,76,10,10,11,42,9,68,63,69,4,57,4,33,33,49,4,29,27,17,57,46,46,39,69,40,63,75,24,38,46,46,28,12,32,12,79,91,93,33,33,46,36,36,52,62,44,48,51,41,91
Braxton Key,DET,24.7,Forward,190,100,90,5,87,100,0,76,0,46,28,89,63,27,29,16,34,91,86,76,29,80,45,77,87,44,40,31,77,77,80,42,63,76,33,90,87,87,95,53,74,65,45,69,65,87,87,11,24,88,55,63,90,90,77,77,36,87,30,70,93,60,21,67,21,86,86,49,82,43,48,40,60,76,76,41,52,46,53,11,93,76,76,76,73,38,3,8,47,84,79,86,86,96,59,94,47,36,56,99,63,95,37
Corey Kispert,WAS,22.7,Wing,1731,55,10,89,71,23,0,22,89,21,2,23,24,81,21,30,65,45,78,91,85,9,49,15,12,63,23,24,15,15,12,39,51,21,37,23,12,12,43,27,7,10,65,22,29,12,12,26,37,79,59,41,74,68,15,15,52,61,53,96,84,90,15,29,20,78,78,88,10,86,31,29,50,91,91,75,76,53,73,76,83,88,91,91,25,43,79,64,70,51,61,78,78,83,93,84,33,76,21,92,95,94,84
Maxi Kleber,DAL,29.8,Big,1435,67,38,58,11,51,76,42,39,9,49,48,17,12,31,45,69,26,45,62,77,8,51,22,36,53,36,25,22,22,23,45,31,27,34,31,36,36,67,49,49,49,70,20,32,36,36,9,61,69,72,53,84,83,22,22,46,38,57,94,76,93,13,34,21,45,45,59,6,84,18,11,61,62,62,60,72,79,74,35,47,41,62,62,65,16,74,39,42,51,50,45,45,81,95,71,19,97,7,94,92,94,19
Nathan Knight,MIN,24.1,Big,179,61,15,8,92,20,91,39,0,71,90,61,73,22,74,71,58,90,72,72,20,95,23,88,98,62,2,48,88,88,94,4,9,25,3,88,98,98,96,97,72,97,52,92,91,98,98,11,51,52,55,93,71,90,88,88,91,60,93,30,52,27,97,35,98,72,72,11,95,96,99,98,91,72,72,9,96,44,83,77,93,96,72,72,37,61,83,78,84,15,33,72,72,100,88,99,88,19,95,99,89,98,26
John Konchar,MEM,25.6,Wing,1135,80,62,59,95,98,50,93,0,64,27,6,1,89,50,95,95,21,42,41,29,11,79,17,10,22,85,26,17,17,16,85,74,34,89,4,10,10,23,30,39,29,46,49,43,10,10,4,99,70,98,24,43,29,17,17,28,55,28,74,91,70,12,43,13,42,42,56,19,4,28,30,41,41,41,84,42,10,17,60,18,21,41,41,81,41,36,34,81,23,39,42,42,32,6,33,18,45,28,45,15,43,97
Furkan Korkmaz,PHI,24.3,Wing,1342,14,21,97,27,43,0,83,42,45,73,9,61,17,75,79,77,73,78,85,56,62,7,52,61,31,80,34,52,52,59,82,41,74,85,43,61,61,36,66,91,88,63,46,53,61,61,31,25,86,54,60,66,68,52,52,32,23,38,39,1,74,33,47,38,78,78,76,44,77,41,43,47,85,85,65,85,45,73,65,80,82,85,85,50,65,14,35,80,52,66,78,78,76,70,70,51,64,48,84,75,83,20
Vit Krejci,OKC,21.4,Forward,670,24,46,23,34,41,0,14,0,33,7,18,23,48,72,90,12,82,97,92,81,64,72,18,11,65,42,45,18,18,6,56,61,44,60,31,11,11,50,8,45,11,12,32,16,11,11,50,23,54,31,27,79,66,18,18,65,59,73,16,34,21,88,43,90,97,97,91,46,71,67,59,67,92,92,82,79,87,90,72,41,55,92,92,87,57,8,19,68,35,44,97,97,93,80,90,54,58,46,95,91,95,53
Jonathan Kuminga,GSW,19.1,Big,1072,15,48,27,12,16,82,50,36,76,61,11,84,45,50,21,48,13,38,48,23,57,93,9,7,68,23,18,9,9,29,26,72,53,63,39,7,7,38,53,82,72,41,4,4,7,7,8,96,22,85,64,60,67,9,9,5,29,3,1,94,0,71,9,55,38,38,60,66,80,83,88,54,48,48,18,24,52,27,49,85,85,48,48,89,72,31,53,94,2,14,38,38,21,62,20,86,65,84,5,85,5,45
Kyle Kuzma,WAS,26.3,Big,2203,35,24,99,6,74,0,49,42,29,54,51,92,20,88,74,41,83,62,55,48,85,10,85,83,58,30,90,85,85,93,37,7,38,43,36,83,83,51,88,8,55,66,96,95,83,83,61,93,59,91,15,9,5,85,85,45,11,45,4,33,4,78,8,72,62,62,36,68,76,93,93,64,55,55,52,57,12,27,53,64,64,55,55,68,71,60,72,48,15,19,62,62,55,53,61,17,44,13,86,27,92,24
Zach LaVine,CHI,26.6,Wing,2322,43,7,93,6,73,50,39,78,83,94,50,96,85,94,70,37,76,84,95,54,27,38,49,67,14,40,74,49,49,30,57,56,12,26,18,67,67,34,94,29,87,89,26,56,67,67,44,18,27,13,37,95,90,49,49,95,92,97,86,66,82,92,65,95,84,84,92,22,29,47,30,69,95,95,93,74,97,94,38,58,52,95,95,58,12,38,15,96,50,79,84,84,52,42,51,82,50,86,29,41,24,72
Jeremy Lamb,SAC,29.4,Wing,317,93,27,90,75,92,92,58,73,70,71,92,70,26,80,71,76,86,85,74,94,14,78,68,77,10,49,76,68,68,64,67,42,82,61,86,77,77,82,54,52,54,89,29,53,77,77,82,12,39,12,20,77,60,68,68,29,57,33,46,32,59,28,57,29,85,85,86,13,43,58,20,89,74,74,74,60,57,60,51,70,66,74,74,32,8,44,13,58,94,90,85,85,51,71,65,62,74,66,40,73,53,17
Jeremy Lamb,IND,29.4,Wing,577,90,63,49,48,61,84,84,65,88,93,53,68,40,68,51,75,93,80,86,16,56,87,91,74,66,89,75,91,91,66,95,96,88,93,54,74,74,92,55,27,37,68,41,52,74,74,57,64,20,42,85,26,49,91,91,94,89,87,98,95,98,56,61,44,80,80,79,41,83,77,71,69,86,86,83,94,56,91,48,52,53,86,86,78,62,73,71,55,7,13,80,80,74,76,76,49,65,49,85,54,84,23
Jock Landale,SAS,26.0,Big,513,25,12,66,72,9,84,4,90,19,57,88,51,39,61,64,62,19,4,16,1,73,18,81,69,70,2,98,81,81,94,5,1,29,5,85,69,69,89,61,27,44,25,64,44,69,69,60,80,5,33,39,62,55,81,81,16,1,37,6,42,34,45,4,52,4,4,4,76,79,88,70,93,16,16,82,6,58,7,11,15,8,16,16,85,76,62,76,7,18,7,4,4,5,85,6,11,80,8,8,88,14,38
Romeo Langford,BOS,22.0,Wing,672,92,31,66,78,45,0,16,1,69,18,84,11,15,4,3,72,46,76,86,25,50,80,17,25,18,21,71,17,17,34,31,8,8,24,9,25,25,33,12,80,26,32,48,39,25,25,22,51,32,42,45,90,85,17,17,59,5,64,60,1,79,53,10,55,76,76,89,54,5,14,26,15,86,86,91,83,16,61,38,75,71,86,86,32,66,2,14,97,77,90,76,76,22,7,31,49,35,55,15,9,19,26
Jake Layman,MIN,27.7,Forward,118,80,57,80,35,29,0,17,0,89,10,26,37,80,1,1,3,91,5,53,9,9,0,100,98,92,68,99,100,100,99,56,54,36,65,19,98,98,81,93,96,96,97,85,96,98,98,40,3,93,19,50,88,86,100,100,99,60,99,71,22,82,99,89,99,5,5,24,12,82,22,5,89,53,53,84,68,90,90,88,3,9,53,53,39,29,98,91,2,50,14,5,5,4,98,3,83,83,49,1,91,2,68
Caris LeVert,IND,27.2,Combo,1213,81,34,55,67,54,0,73,21,75,72,43,93,38,65,34,82,25,14,8,72,55,47,62,58,35,48,37,62,62,57,52,85,51,85,20,58,58,9,65,24,47,2,97,86,58,58,74,24,35,22,35,66,56,62,62,55,67,54,87,68,88,22,65,22,14,14,16,50,49,21,31,19,8,8,14,54,70,64,13,20,9,8,8,23,93,33,80,15,66,45,14,14,19,65,22,65,66,73,9,78,12,42
Caris LeVert,CLE,27.2,Wing,566,36,40,62,55,26,0,77,25,73,49,32,88,19,94,90,39,50,78,29,27,98,75,18,36,17,81,32,18,18,5,79,18,98,88,99,36,36,99,92,43,88,66,1,2,36,36,12,72,91,88,41,61,56,18,18,31,8,35,56,29,80,27,21,26,78,78,12,97,98,98,95,87,29,29,27,2,22,2,38,92,84,29,29,96,2,18,1,64,67,68,78,78,90,97,67,86,25,88,74,97,38,21
Damion Lee,GSW,29.0,Wing,1157,11,41,52,52,81,0,39,97,31,76,46,38,57,22,17,69,72,93,79,93,31,93,21,29,41,46,61,21,21,17,40,46,81,40,91,29,29,57,75,77,84,13,25,11,29,29,36,89,43,82,25,39,27,21,21,42,56,50,70,73,54,25,26,40,93,93,89,42,51,56,25,88,79,79,72,87,67,86,50,37,40,79,79,89,38,46,38,57,21,26,93,93,78,63,70,31,40,24,88,40,82,53
Saben Lee,DET,22.4,Point,553,80,86,44,72,80,0,34,67,94,58,6,30,24,48,84,60,53,85,92,74,17,67,16,12,40,46,40,16,16,41,23,91,28,62,13,12,12,5,2,8,1,56,83,79,12,12,89,33,75,53,8,27,9,16,16,9,91,6,30,51,19,8,76,9,85,85,93,23,7,6,2,60,92,92,91,26,50,30,97,46,79,92,92,63,4,13,2,86,92,95,85,85,66,45,64,58,71,60,66,63,64,10
Alex Len,SAC,28.4,Big,616,64,38,12,49,42,0,29,23,65,56,49,49,34,62,67,12,76,50,36,89,38,70,85,91,15,26,50,85,85,80,39,45,71,22,93,91,91,96,50,59,55,38,71,65,91,91,55,50,85,74,23,29,18,85,85,23,70,13,74,44,60,9,33,8,50,50,70,31,46,37,36,49,36,36,21,41,78,52,37,43,40,36,36,40,50,18,29,41,85,78,50,50,25,46,44,71,32,74,10,42,21,40
Kira Lewis Jr.,NOP,20.6,Point,301,0,44,82,38,22,0,0,0,12,2,56,48,22,28,40,26,7,31,14,66,32,91,3,34,30,4,4,3,3,7,2,19,14,2,78,34,34,7,72,91,89,94,20,54,34,34,34,94,5,64,72,42,56,3,3,38,43,49,24,14,22,50,78,66,31,31,21,35,87,67,84,26,14,14,34,28,42,29,6,39,13,14,14,61,73,53,68,80,12,26,31,31,70,46,54,39,29,22,91,60,91,28
Damian Lillard,POR,31.3,Point,1054,54,2,98,12,52,0,68,86,64,98,14,90,64,78,18,80,71,52,47,23,57,89,75,81,87,38,23,75,75,62,30,88,79,82,51,81,81,48,67,96,93,35,82,73,81,81,40,61,64,69,1,91,41,75,75,98,81,97,97,95,97,84,35,77,52,52,61,40,89,57,72,21,47,47,57,71,35,58,90,15,36,47,47,48,81,26,59,23,53,43,52,52,43,67,49,51,98,47,34,26,26,46
Nassir Little,POR,21.7,Forward,1050,94,19,53,82,82,0,60,31,85,72,67,35,68,32,36,48,59,6,9,49,25,32,98,82,99,60,59,98,98,93,19,35,84,69,82,82,82,72,94,97,98,2,83,25,82,82,55,55,30,41,83,30,51,98,98,97,21,95,56,3,72,98,74,96,6,6,11,36,64,69,81,31,9,9,10,55,38,53,2,64,18,9,9,43,90,22,72,53,30,35,6,6,5,44,13,4,32,9,26,46,49,63
Isaiah Livers,DET,23.3,Wing,381,83,67,22,79,47,0,85,0,50,6,11,16,95,31,66,7,31,28,57,13,71,8,49,63,20,71,74,49,49,59,78,19,78,93,27,63,63,74,97,40,93,10,24,12,63,63,92,82,18,57,43,5,6,49,49,45,4,59,48,43,75,45,5,48,28,28,18,61,85,91,80,94,57,57,60,43,44,39,19,81,63,57,57,48,63,72,71,37,36,33,28,28,63,70,59,28,76,37,78,57,73,95
