Player,Team,Age,Pos,MIN,BLK% Rank,STL% Rank,FOUL% Rank,fgOR% Rank,fgDR% Rank,ftOR% Rank,ftDR% Rank,FT% Rank,SFLD% Rank,FFLD% Rank,AND1% Rank,Usage Rank,PSA Rank,AST% Rank,AST:Usg Rank,TOV% Rank,OnOff_Opp_Diff Rank,OnOff_Opp_OFFENSE: Pts/Poss Rank,OnOff_Opp_OFFENSE: eFG% Rank,OnOff_Opp_OFFENSE: TOV% Rank,OnOff_Opp_OFFENSE: ORB% Rank,OnOff_Opp_OFFENSE: FT Rate Rank,OnOff_Opp_DEFENSE: Pts/Poss Rank,OnOff_Opp_DEFENSE: eFG% Rank,OnOff_Opp_DEFENSE: TOV% Rank,OnOff_Opp_DEFENSE: ORB% Rank,OnOff_Opp_DEFENSE: FT Rate Rank,OnOff_Opp_Pts/Poss Rank,OnOff_Opp_Pts/Poss Rank,OnOff_Opp_HALFCOURT: Pts/Play Rank,OnOff_Opp_HALFCOURT: OREB% Rank,OnOff_Opp_HALFCOURT: % of Plays Rank,OnOff_Opp_PUTBACKS: Pts/Miss Rank,OnOff_Opp_PUTBACKS: Plays/Miss Rank,OnOff_Opp_PUTBACKS: Pts/Play Rank,OnOff_Opp_eFG% Rank,OnOff_Opp_eFG% Rank,OnOff_Opp_TEAM FG%: Rim Rank,OnOff_Opp_TEAM FG%: Short Mid Rank,OnOff_Opp_TEAM FG%: Long Mid Rank,OnOff_Opp_TEAM FG%: All Mid Rank,OnOff_Opp_TEAM FG%: Corner Three Rank,OnOff_Opp_TEAM FG%: Non Corner Rank,OnOff_Opp_TEAM FG%: All Three Rank,OnOff_Opp_eFG% Rank,OnOff_Opp_eFG% Rank,OnOff_Opp_SHOT FREQUENCY: Rim Rank,OnOff_Opp_SHOT FREQUENCY: Short Mid Rank,OnOff_Opp_SHOT FREQUENCY: Long Mid Rank,OnOff_Opp_SHOT FREQUENCY: All Mid Rank,OnOff_Opp_SHOT FREQUENCY: Corner Three Rank,OnOff_Opp_SHOT FREQUENCY: Non Corner Rank,OnOff_Opp_SHOT FREQUENCY: All Three Rank,OnOff_Opp_Pts/Poss Rank,OnOff_Opp_Pts/Poss Rank,OnOff_Opp_ALL TRANSITION: Pts+/Poss Rank,OnOff_Opp_ALL TRANSITION: Freq Rank,OnOff_Opp_ALL TRANSITION: Pts/Play Rank,OnOff_Opp_OFF STEALS: Pts+/Poss Rank,OnOff_Opp_OFF STEALS: Freq Rank,OnOff_Opp_OFF STEALS: Pts/Play Rank,OnOff_Opp_OFF LIVE REBOUNDS: Pts+/Poss Rank,OnOff_Opp_OFF LIVE REBOUNDS: Freq Rank,OnOff_Opp_OFF LIVE REBOUNDS: Pts/Play Rank,OnOff_Team_Pts/Poss Rank,OnOff_Team_Pts/Poss Rank,OnOff_Team_HALFCOURT: Pts/Play Rank,OnOff_Team_HALFCOURT: OREB% Rank,OnOff_Team_HALFCOURT: % of Plays Rank,OnOff_Team_PUTBACKS: Pts/Miss Rank,OnOff_Team_PUTBACKS: Plays/Miss Rank,OnOff_Team_PUTBACKS: Pts/Play Rank,OnOff_Team_eFG% Rank,OnOff_Team_eFG% Rank,OnOff_Team_TEAM FG%: Rim Rank,OnOff_Team_TEAM FG%: Short Mid Rank,OnOff_Team_TEAM FG%: Long Mid Rank,OnOff_Team_TEAM FG%: All Mid Rank,OnOff_Team_TEAM FG%: Corner Three Rank,OnOff_Team_TEAM FG%: Non Corner Rank,OnOff_Team_TEAM FG%: All Three Rank,OnOff_Team_eFG% Rank,OnOff_Team_eFG% Rank,OnOff_Team_SHOT FREQUENCY: Rim Rank,OnOff_Team_SHOT FREQUENCY: Short Mid Rank,OnOff_Team_SHOT FREQUENCY: Long Mid Rank,OnOff_Team_SHOT FREQUENCY: All Mid Rank,OnOff_Team_SHOT FREQUENCY: Corner Three Rank,OnOff_Team_SHOT FREQUENCY: Non Corner Rank,OnOff_Team_SHOT FREQUENCY: All Three Rank,OnOff_Team_Pts/Poss Rank,OnOff_Team_Pts/Poss Rank,OnOff_Team_ALL TRANSITION: Pts+/Poss Rank,OnOff_Team_ALL TRANSITION: Freq Rank,OnOff_Team_ALL TRANSITION: Pts/Play Rank,OnOff_Team_OFF STEALS: Pts+/Poss Rank,OnOff_Team_OFF STEALS: Freq Rank,OnOff_Team_OFF STEALS: Pts/Play Rank,OnOff_Team_OFF LIVE REBOUNDS: Pts+/Poss Rank,OnOff_Team_OFF LIVE REBOUNDS: Freq Rank,OnOff_Team_OFF LIVE REBOUNDS: Pts/Play Rank,eFG% Rank
Quinton Ross,LAC,24.5,Wing,1509,57,60,21,53,23,0,38,44,52,15,81,5,18,16,55,54,35,46,31,5,75,99,33,16,91,41,8,33,33,38,18,61,54,40,67,16,16,63,4,39,6,28,78,61,16,16,5,66,95,93,49,36,39,33,33,12,50,12,30,57,46,14,49,13,46,46,38,77,13,29,52,26,31,31,53,66,33,45,15,43,29,31,31,9,47,67,65,64,81,79,46,46,81,8,87,93,54,80,62,2,76,15
Michael Ruffin,WAS,28.8,Big,967,55,75,16,94,51,75,28,6,96,22,23,1,13,30,81,6,25,26,39,24,40,40,44,58,46,30,34,44,44,38,26,44,61,53,61,58,58,44,89,33,65,69,39,53,58,58,61,17,55,37,69,48,57,44,44,64,17,74,65,4,89,53,59,46,26,26,30,55,78,64,75,36,39,39,76,22,35,28,48,49,39,39,39,17,65,67,72,5,83,53,26,26,21,82,23,12,78,12,42,62,53,16
Kareem Rush,CHA,25.0,Wing,1098,62,53,87,16,32,0,8,24,10,44,67,74,24,17,5,59,16,40,36,42,41,86,15,28,39,31,38,15,15,31,24,17,36,32,47,28,28,48,87,10,36,23,47,32,28,28,43,71,85,87,24,11,12,15,15,10,46,16,44,87,40,8,31,14,40,40,48,41,38,26,43,23,36,36,25,74,47,63,7,19,7,36,36,90,49,17,19,80,34,52,40,40,47,31,55,51,51,34,50,26,66,30
John Salmons,PHI,25.9,Wing,1993,32,69,45,38,35,80,29,52,89,61,67,46,38,84,95,19,44,9,13,20,20,40,95,94,89,55,31,95,95,93,27,83,46,59,35,94,94,92,89,78,91,33,87,77,94,94,3,91,91,96,46,35,37,95,95,97,75,98,95,91,95,91,91,94,9,9,17,29,14,33,25,62,13,13,26,22,28,19,30,37,29,13,13,36,72,56,68,62,35,44,9,9,4,29,5,14,26,7,7,13,12,29
Brian Scalabrine,BOS,27.6,Forward,885,70,17,17,12,12,35,10,42,15,10,15,18,35,57,83,3,24,13,25,84,6,6,71,82,99,14,0,71,71,32,18,29,99,39,100,82,82,61,85,98,98,20,73,59,82,82,9,96,99,100,24,0,0,71,71,50,15,76,16,3,18,66,35,85,13,13,64,11,80,1,3,2,25,25,47,23,84,65,67,3,8,25,25,11,67,68,73,51,70,65,13,13,3,94,1,76,1,70,2,99,3,47
Luke Schenscher,CHI,23.8,Big,132,32,3,22,5,28,91,15,0,68,35,66,9,27,61,87,44,14,48,15,98,5,66,9,17,57,26,43,9,9,2,20,76,80,18,97,17,17,70,0,96,17,15,20,12,17,17,9,92,44,76,81,47,65,9,9,99,82,98,94,43,88,97,86,98,48,48,60,10,0,0,0,10,15,15,67,4,24,6,48,11,12,15,15,60,17,51,31,27,81,68,48,48,86,7,96,13,56,4,96,8,99,89
Ha Seung-Jin,POR,20.2,Big,172,59,12,3,20,73,0,6,0,89,54,92,9,83,1,4,0,12,1,1,2,69,20,90,52,78,88,69,90,90,84,86,29,39,82,4,52,52,10,45,40,36,98,66,91,52,52,84,16,79,54,13,16,11,90,90,51,9,70,6,72,25,93,68,92,1,1,0,74,54,75,76,50,1,1,1,89,25,61,69,12,27,1,1,5,87,96,98,36,11,12,1,1,15,28,23,22,9,57,21,45,22,95
Wayne Simien,MIA,22.7,Big,343,1,78,18,74,3,63,15,0,32,27,80,47,77,22,20,22,80,55,69,31,44,69,88,89,31,63,76,88,88,77,73,25,93,72,96,89,89,74,75,59,72,73,69,78,89,89,89,62,10,18,76,27,47,88,88,58,30,76,53,41,72,45,23,51,55,55,58,37,63,64,46,76,69,69,58,15,42,23,69,96,94,69,69,34,75,62,73,42,34,37,55,55,52,65,48,90,65,81,23,37,29,63
Bobby Simmons,MIL,25.4,Forward,2528,28,80,60,23,22,30,13,85,27,68,32,58,73,77,77,55,35,67,67,33,89,13,14,27,54,43,21,14,14,14,32,76,36,53,23,27,27,66,81,28,53,10,19,8,27,27,61,79,52,69,6,44,17,14,14,64,63,72,93,92,90,33,15,46,67,67,36,87,25,94,81,90,67,67,82,29,48,36,37,82,76,67,67,79,44,48,44,63,23,37,67,67,55,6,82,68,52,74,48,4,77,75
James Singleton,LAC,24.3,Forward,701,87,38,28,93,98,85,18,60,52,27,22,3,90,27,50,22,13,4,3,10,69,49,81,98,29,3,39,81,81,97,6,5,45,21,83,98,98,97,47,85,78,47,98,96,98,98,20,65,16,25,93,92,96,81,81,54,7,68,2,8,13,94,56,94,4,4,1,68,41,58,36,86,3,3,3,16,18,11,56,25,29,3,3,9,98,23,73,63,67,68,4,4,36,61,31,7,27,5,82,63,83,93
Brian Skinner,POR,29.5,Big,513,71,78,57,73,59,0,37,13,44,71,9,20,21,34,49,13,15,15,33,12,13,53,48,50,11,82,65,48,48,20,75,54,85,71,86,50,50,59,74,1,3,88,84,91,50,50,92,75,8,21,89,8,33,48,48,82,18,85,14,8,29,96,50,95,15,15,45,25,10,2,4,4,33,33,27,29,52,41,78,76,84,33,33,8,43,95,92,58,28,40,15,15,9,30,4,8,13,4,17,42,11,36
Brian Skinner,SAC,29.5,Big,360,69,73,49,39,19,0,48,0,47,73,49,12,37,60,85,19,98,46,86,95,0,0,100,97,97,99,35,100,100,99,76,15,84,66,85,97,97,70,55,95,93,25,97,90,97,97,69,18,7,6,87,95,96,100,100,95,16,93,3,89,2,100,19,99,46,46,68,1,77,51,12,94,86,86,44,59,95,91,58,50,53,86,86,35,6,4,1,90,100,99,46,46,64,89,44,99,5,96,8,55,8,82
Charles Smith,POR,30.2,Wing,182,100,40,5,8,8,0,58,0,15,7,96,25,73,18,25,100,87,68,97,8,22,98,88,73,70,100,1,88,88,66,100,47,6,40,3,73,73,23,58,23,31,82,99,99,73,73,14,99,92,99,1,6,2,88,88,95,95,95,20,99,16,99,85,99,68,68,88,70,10,3,7,12,97,97,99,15,53,33,9,57,36,97,97,96,9,9,3,12,89,75,68,68,35,46,39,73,12,88,14,38,8,86
Donta Smith,ATL,21.9,Wing,120,0,99,2,57,55,0,65,0,24,45,96,7,78,49,93,63,27,33,60,33,13,14,34,29,46,34,64,34,34,47,28,39,43,62,26,29,29,3,32,81,67,17,60,38,29,29,85,18,11,7,60,84,80,34,34,15,21,18,26,40,32,18,48,24,33,33,67,6,30,10,16,16,60,60,21,72,66,73,93,62,82,60,60,17,62,59,66,44,72,65,33,33,24,45,12,8,68,7,56,75,28,99
JR Smith,NOP,20.1,Wing,932,19,71,42,25,55,74,23,79,53,33,80,64,45,38,18,66,51,80,52,93,77,76,16,17,63,68,9,16,16,42,41,58,37,68,13,17,17,27,17,12,9,44,31,30,17,17,96,76,8,22,16,14,12,16,16,2,49,2,9,43,8,7,39,9,80,80,70,74,24,82,68,84,52,52,75,35,81,72,68,31,43,52,52,6,55,98,97,19,21,18,80,80,50,4,68,17,24,35,73,10,75,45
Joe Smith,MIL,30.3,Big,865,13,65,53,69,73,66,46,80,53,80,44,68,55,53,42,84,41,19,20,61,62,14,78,90,42,15,72,78,78,82,20,20,37,17,79,90,90,88,77,91,94,11,75,40,90,90,58,57,74,74,20,20,16,78,78,86,40,88,76,37,77,90,56,92,19,19,12,45,91,58,37,71,20,20,77,57,10,23,14,6,3,20,20,55,30,57,45,73,42,55,19,19,61,94,43,31,77,39,75,93,55,35
Josh Smith,ATL,19.9,Forward,2529,98,40,50,77,72,57,25,36,67,57,48,67,38,82,80,20,62,21,16,34,79,33,93,88,53,61,78,93,93,74,76,97,87,79,86,88,88,70,80,48,64,45,77,72,88,88,97,26,5,4,73,30,47,93,93,94,91,95,93,79,95,86,81,84,21,21,11,58,90,77,72,65,16,16,59,47,46,46,39,39,34,16,16,32,96,99,100,0,0,0,21,21,49,86,43,24,61,19,72,61,68,27
Eric Snow,CLE,32.5,Point,2345,83,48,31,48,31,50,46,5,52,12,29,6,13,27,88,12,85,74,93,41,65,8,79,72,21,53,90,79,79,82,59,41,57,53,57,72,72,93,49,8,13,53,51,56,72,72,51,25,11,9,90,93,96,79,79,45,28,57,16,11,23,56,17,69,74,74,77,76,33,47,35,70,93,93,94,24,94,81,73,65,71,93,93,72,43,47,43,35,46,43,74,74,39,78,40,38,42,64,47,86,36,19
Kirk Snyder,NOP,22.4,Wing,1260,85,21,77,83,35,60,19,28,66,51,72,66,65,61,48,61,66,71,76,44,58,55,47,35,65,32,59,47,47,42,18,89,51,63,38,35,35,20,14,73,49,27,53,41,35,35,85,79,17,34,57,18,29,47,47,62,82,49,39,79,26,67,80,64,71,71,83,51,9,5,8,17,76,76,81,67,83,86,37,37,33,76,76,39,18,81,60,56,47,49,71,71,26,48,29,39,34,39,22,39,26,71
Darius Songaila,CHI,27.7,Big,1302,11,65,66,14,18,42,7,97,13,75,18,78,44,88,82,56,10,12,6,16,84,51,25,11,40,90,41,25,25,10,90,74,88,97,21,11,11,20,88,2,12,48,26,28,11,11,82,70,17,28,44,43,43,25,25,41,7,66,59,36,55,28,11,53,12,12,9,72,79,56,82,10,6,6,3,32,60,48,4,69,19,6,6,49,61,83,82,6,29,14,12,12,46,54,41,62,43,60,43,53,39,35
Pape Sow,TOR,23.9,Big,580,51,87,6,61,65,63,69,72,76,30,73,28,27,8,10,27,22,29,26,31,35,69,32,52,34,32,63,32,32,57,45,5,31,24,55,52,52,38,51,37,38,51,89,86,52,52,50,53,57,59,21,52,37,32,32,11,6,16,14,35,22,27,13,30,29,29,63,33,57,18,52,11,26,26,45,27,45,35,63,5,12,26,26,35,45,22,20,94,79,87,29,29,7,50,3,43,82,31,6,69,4,11
Jerry Stackhouse,DAL,31.0,Wing,1499,31,25,94,33,25,59,26,93,64,90,25,90,39,90,67,32,10,43,54,41,48,37,4,4,4,49,93,4,4,3,54,30,20,23,29,4,4,22,40,2,2,30,28,22,4,4,41,8,70,37,69,72,75,4,4,75,22,82,86,39,83,48,8,56,43,43,51,18,29,36,29,60,54,54,12,74,87,90,49,69,64,54,54,83,58,66,67,18,14,11,43,43,34,43,30,17,85,13,52,36,44,19
DeShawn Stevenson,ORL,24.6,Wing,2638,33,18,88,40,9,63,39,31,79,17,61,40,40,37,34,50,21,73,73,88,57,16,3,12,18,3,61,3,3,29,10,8,7,7,27,12,12,31,60,12,25,66,12,26,12,12,22,35,95,86,67,15,27,3,3,1,51,2,12,20,34,3,74,2,73,73,81,54,31,80,78,61,73,73,73,19,69,51,38,79,72,73,73,39,16,66,42,46,79,73,73,73,20,27,18,33,62,38,17,34,11,39
Peja Stojakovic,SAC,28.4,Wing,1147,7,6,75,59,61,70,95,100,16,80,15,60,72,30,17,81,98,100,97,97,94,39,24,15,4,87,86,24,24,16,89,82,95,89,86,15,15,69,29,53,38,4,6,2,15,15,66,23,82,62,79,5,21,24,24,11,59,10,71,35,46,4,8,2,100,100,99,90,99,97,97,57,97,97,68,66,89,89,96,86,94,97,97,85,14,39,20,13,82,61,100,100,93,96,94,87,93,88,88,93,90,57
Peja Stojakovic,IND,28.4,Wing,1434,26,10,93,60,88,56,92,99,33,69,87,65,95,19,8,97,61,65,33,89,60,45,50,55,32,24,71,50,50,81,22,31,17,31,15,55,55,79,33,63,49,84,17,40,55,55,13,82,63,80,69,39,50,50,50,17,48,12,25,92,10,20,27,20,65,65,53,42,58,64,55,67,33,33,14,53,61,56,73,37,51,33,33,64,85,29,51,22,50,40,65,65,63,37,52,23,88,13,76,27,79,87
Damon Stoudamire,MEM,32.2,Point,860,19,8,79,83,69,0,0,79,13,44,94,67,52,48,38,42,46,48,46,47,15,91,50,68,45,52,8,50,50,76,28,24,14,44,8,68,68,51,71,68,77,55,75,76,68,68,26,67,81,82,9,58,31,50,50,20,49,25,19,63,27,30,52,34,48,48,56,24,34,49,20,87,46,46,28,60,73,73,14,49,26,46,46,33,70,23,32,36,89,81,48,48,57,44,65,52,54,62,57,57,57,52
Salim Stoudamire,ATL,23.1,Combo,1196,24,15,42,16,71,0,49,95,29,76,27,53,76,7,5,60,27,21,56,25,30,15,57,55,55,25,76,57,57,50,47,45,41,39,52,55,55,83,67,21,35,32,44,34,55,55,25,40,32,29,68,93,91,57,57,59,34,54,74,26,74,37,30,32,21,21,22,27,38,59,36,83,56,56,41,18,62,40,86,53,75,56,56,64,93,22,53,40,35,36,21,21,55,55,57,36,49,36,64,72,67,75
Michael Sweetney,CHI,23.0,Big,1202,70,28,28,72,78,25,17,40,78,81,42,92,25,72,50,45,48,28,64,17,39,17,76,83,26,67,89,76,76,80,81,57,72,61,73,83,83,82,64,80,80,74,32,50,83,83,29,7,78,42,67,80,80,76,76,37,42,31,32,21,46,58,77,41,28,28,60,28,76,57,70,33,64,64,57,21,93,61,18,73,57,64,64,66,82,35,58,16,41,30,28,28,9,84,13,9,74,23,25,83,23,19
Robert Swift,OKC,19.9,Big,958,82,25,41,73,62,47,47,26,60,51,78,32,56,3,4,40,33,38,32,25,56,95,37,77,46,6,31,37,37,62,24,8,10,7,30,77,77,59,59,89,89,88,27,56,77,77,56,92,34,67,56,15,23,37,37,58,51,71,36,67,45,62,32,75,38,38,34,52,41,41,47,41,32,32,36,14,16,8,12,86,62,32,32,93,60,22,27,25,30,26,38,38,73,39,75,39,9,46,82,60,84,57
Stromile Swift,HOU,25.9,Big,1322,63,80,34,47,16,78,52,44,77,86,43,88,58,28,14,48,91,100,98,96,34,91,6,4,21,57,68,6,6,27,78,41,4,58,0,4,4,20,9,10,4,94,10,41,4,4,9,98,29,84,97,16,51,6,6,35,64,26,12,7,19,88,30,71,100,100,100,49,31,27,22,56,98,98,68,93,98,98,98,87,97,98,98,16,91,69,90,54,18,25,100,100,77,74,86,64,53,81,70,82,73,43
Wally Szczerbiak,MIN,28.7,Forward,1546,33,3,95,7,18,0,48,100,43,77,75,92,97,85,65,70,38,88,40,100,80,34,3,5,2,12,92,3,3,5,18,30,32,26,51,5,5,5,35,10,13,60,24,34,5,5,21,1,84,26,94,89,94,3,3,18,49,14,41,68,21,11,23,9,88,88,73,68,91,87,84,72,40,40,17,51,63,59,79,27,47,40,40,23,6,49,18,84,92,91,88,88,80,36,78,54,36,87,79,92,56,85
Wally Szczerbiak,BOS,28.7,Wing,1170,13,7,95,73,11,0,25,96,50,75,85,63,93,72,71,86,47,41,28,22,57,26,59,2,100,20,92,59,59,12,6,98,76,56,82,2,2,37,20,17,12,17,6,5,2,2,1,11,97,82,98,68,87,59,59,100,96,100,100,98,100,99,98,97,41,41,19,29,47,96,89,82,28,28,6,73,2,7,82,60,73,28,28,45,21,24,13,49,95,89,41,41,45,41,25,96,56,92,11,20,6,82
Chris Taft,GSW,20.6,Big,125,70,3,13,97,10,0,15,0,20,0,0,13,37,6,6,100,69,62,53,48,49,95,67,49,88,43,28,67,67,53,33,86,16,25,20,49,49,39,19,92,71,93,34,76,49,49,4,74,95,94,8,71,38,67,67,81,95,72,73,89,66,69,90,63,62,62,59,86,30,16,34,22,53,53,71,71,8,28,80,20,32,53,53,91,31,27,20,59,39,46,62,62,89,23,92,44,22,34,96,12,97,88
Donell Taylor,WAS,23.3,Wing,417,54,98,29,75,39,0,63,20,63,34,47,53,22,75,82,15,59,60,71,56,18,52,54,78,53,22,31,54,54,63,49,75,18,27,22,78,78,41,34,76,63,78,83,86,78,78,57,84,13,32,14,90,66,54,54,93,78,90,91,73,76,83,65,87,60,60,73,11,31,14,21,32,71,71,72,90,88,94,27,14,12,71,71,8,81,74,85,46,50,48,60,60,82,63,91,70,87,80,84,51,90,17
Maurice Taylor,NYK,29.0,Forward,1192,40,8,23,63,62,72,50,21,28,70,60,75,37,40,25,2,51,37,57,21,28,63,71,53,84,49,53,71,71,87,40,52,55,76,32,53,53,76,59,21,32,25,79,65,53,53,7,81,82,89,47,46,46,71,71,16,16,17,41,60,61,13,12,13,37,37,41,40,37,12,7,50,57,57,68,26,17,16,79,61,78,57,57,66,33,33,26,80,58,71,37,37,46,89,39,36,43,28,65,92,59,45
Sebastian Telfair,POR,20.4,Combo,1560,42,73,16,15,20,85,65,35,75,44,87,73,33,82,67,65,87,92,86,96,66,7,44,28,2,95,83,44,44,18,96,90,83,87,48,28,28,17,73,36,52,51,23,30,28,28,66,33,41,33,80,36,56,44,44,57,81,61,65,26,60,47,54,55,92,92,90,56,83,35,77,6,86,86,74,68,69,77,66,89,90,86,86,4,54,61,62,57,90,85,92,92,94,82,93,71,73,81,97,84,94,33
Jason Terry,DAL,28.1,Combo,2784,89,60,69,27,4,0,25,60,27,49,20,60,93,45,36,87,69,49,22,91,51,22,81,99,75,16,2,81,81,97,6,1,1,1,17,99,99,79,87,99,99,90,89,94,99,99,15,89,99,99,1,3,1,81,81,73,11,83,90,97,96,15,2,23,49,49,20,29,29,43,49,41,22,22,0,100,40,97,99,1,32,22,22,5,8,89,58,99,46,85,49,49,100,29,99,98,15,98,100,23,99,95
Billy Thomas,WAS,29.9,Wing,112,52,100,3,67,14,0,55,0,0,15,100,15,46,52,83,37,39,27,52,25,38,18,65,57,23,83,57,65,65,48,79,54,46,54,43,57,57,29,63,29,41,92,79,92,57,57,30,65,69,74,45,38,40,65,65,58,60,41,82,83,80,32,67,26,27,27,34,46,11,37,41,47,52,52,85,75,36,53,29,9,8,52,52,82,47,44,43,28,38,35,27,27,34,14,50,35,33,63,42,12,50,68
Etan Thomas,WAS,27.6,Big,1105,88,34,52,59,56,78,63,27,72,75,28,34,66,9,8,49,94,80,44,29,75,100,92,94,82,89,2,92,92,86,91,98,100,99,99,94,94,25,3,96,66,14,100,99,94,94,94,30,1,1,68,98,95,92,92,15,32,23,10,1,15,57,71,64,80,80,75,87,27,43,35,61,44,44,93,27,1,2,99,43,86,44,44,68,0,95,37,41,59,53,80,80,99,42,89,93,9,78,99,67,82,75
James Thomas,PHI,24.9,Big,111,38,0,1,28,41,0,99,0,95,48,0,2,72,4,11,6,15,14,11,31,45,32,50,33,59,80,71,50,50,23,85,64,86,69,92,33,33,28,61,64,66,95,9,42,33,33,11,89,80,92,26,39,31,50,50,67,53,73,55,53,59,65,63,71,14,14,18,70,32,10,12,30,11,11,25,58,18,26,30,16,13,11,11,72,15,78,51,31,32,31,14,14,19,51,14,26,76,23,18,52,16,87
Kenny Thomas,SAC,28.3,Big,2266,18,83,90,59,75,59,28,51,56,37,87,53,59,91,94,38,74,31,38,42,33,39,94,93,63,70,65,94,94,93,83,78,96,99,63,93,93,82,88,45,71,50,76,76,93,93,87,17,13,8,66,75,76,94,94,54,33,48,42,23,38,59,44,57,31,31,33,33,13,7,12,11,38,38,86,81,44,58,53,44,47,38,38,2,37,99,98,53,16,23,31,31,63,30,72,69,19,88,45,24,53,51
Kurt Thomas,PHX,33.1,Big,1410,61,30,49,35,88,0,77,91,25,63,48,41,48,51,59,71,35,35,69,26,31,34,49,55,23,82,38,49,49,42,72,67,93,83,80,55,55,76,12,37,16,100,53,89,55,55,27,77,67,79,34,38,35,49,49,8,54,7,26,22,29,9,83,8,35,35,58,32,57,34,38,42,69,69,26,22,86,62,22,82,65,69,69,60,61,15,21,32,87,78,35,35,29,45,33,61,59,38,18,51,28,39
Tim Thomas,PHX,28.7,Big,623,8,66,58,4,47,0,75,50,12,19,49,73,72,31,17,81,37,34,34,60,31,68,53,42,53,57,71,53,53,38,71,41,52,22,85,42,42,61,29,7,8,57,85,85,42,42,70,22,57,43,67,26,41,53,53,33,60,37,75,41,74,16,64,16,34,34,31,41,18,23,16,53,34,34,11,29,97,82,38,32,28,34,34,82,94,21,61,43,13,17,34,34,69,28,78,30,15,25,83,39,91,84
Jamaal Tinsley,IND,27.7,Point,1116,65,73,58,92,58,77,81,0,60,56,67,83,15,87,52,8,87,91,96,38,79,46,45,66,61,11,58,45,45,44,39,88,67,43,83,66,66,94,20,60,32,29,16,13,66,66,36,3,49,15,64,99,97,45,45,62,93,65,37,64,58,79,77,81,91,91,92,84,48,95,79,96,96,96,44,97,82,96,87,97,98,96,96,46,50,81,75,33,24,25,91,91,50,77,39,66,74,41,38,44,30,23
Jake Tsakalidis,MEM,26.4,Big,705,72,52,21,96,71,33,65,47,84,47,78,43,100,18,15,28,20,30,47,66,39,66,27,85,79,7,2,27,27,53,16,1,5,3,38,85,85,94,14,96,77,53,40,45,85,85,41,2,98,69,34,39,35,27,27,66,2,92,28,42,6,84,0,94,30,30,46,82,0,70,41,92,47,47,6,23,20,16,99,79,93,47,47,76,79,28,47,69,19,33,30,30,2,0,8,4,4,2,5,2,42,99
Ronny Turiaf,LAL,22.8,Big,148,76,46,8,45,30,0,93,0,91,91,15,38,51,75,85,46,58,73,77,77,10,63,31,44,6,71,56,31,31,17,67,60,80,73,76,44,44,28,86,32,56,52,64,62,44,44,36,50,61,60,40,56,49,31,31,65,76,46,21,72,17,84,82,75,73,73,84,12,24,38,14,83,77,77,67,78,70,83,88,4,11,77,77,16,17,31,18,87,94,95,73,73,47,23,46,19,90,25,68,17,60,47
Hedo Turkoglu,ORL,26.6,Wing,2604,45,37,33,55,49,85,78,89,54,50,39,67,92,67,62,67,10,17,23,12,93,2,16,78,26,3,10,16,16,49,12,99,23,57,16,78,78,79,94,15,55,62,12,24,78,78,97,0,13,0,2,100,93,16,16,37,99,8,1,98,0,90,92,66,17,17,4,52,95,99,99,15,23,23,46,67,21,47,1,1,0,23,23,98,64,13,20,4,25,11,17,17,97,43,100,85,90,91,95,77,100,80
Ime Udoka,NYK,28.2,Wing,103,0,3,51,68,85,0,0,0,32,6,0,6,2,15,50,99,14,56,56,51,48,25,7,6,65,42,6,7,7,4,8,62,32,44,28,6,6,35,21,2,2,1,92,50,6,6,6,24,94,79,78,58,70,7,7,66,9,57,13,61,7,88,11,88,56,56,65,61,6,11,6,49,56,56,88,9,69,27,34,30,23,56,56,24,11,28,11,89,94,96,56,56,23,29,26,67,27,69,10,63,13,4
Beno Udrih,SAS,23.3,Combo,484,45,13,13,95,22,0,0,47,24,38,58,78,69,65,47,18,8,6,7,44,23,9,38,46,16,58,58,38,38,49,80,14,53,46,61,46,46,61,24,66,42,39,31,27,46,46,86,72,20,32,44,23,27,38,38,9,18,8,23,21,26,11,60,8,6,6,9,39,39,49,61,31,7,7,7,17,22,11,32,67,43,7,7,7,90,18,46,22,95,88,6,6,19,43,12,5,21,4,53,69,40,84
Nick Van Exel,SAS,33.9,Point,947,48,2,73,4,62,0,62,18,8,27,19,54,38,31,21,60,22,50,55,28,34,82,14,48,69,3,13,14,14,56,4,7,2,4,12,48,48,64,8,49,17,84,77,86,48,48,11,88,55,80,41,65,59,14,14,31,12,54,35,34,58,36,28,44,50,50,42,56,69,74,55,84,55,55,20,49,33,37,58,53,58,55,55,84,13,7,3,85,90,90,50,50,72,69,62,47,84,45,75,86,68,58
Keith Van Horn,DAL,30.0,Forward,1064,32,57,48,57,43,63,60,89,37,35,3,83,63,23,13,27,91,64,64,83,21,67,94,84,98,82,10,94,94,92,74,58,68,70,58,84,84,42,77,92,95,29,89,79,84,84,19,93,64,89,18,34,23,94,94,36,55,54,38,58,31,44,61,65,64,64,59,42,11,20,6,75,64,64,79,86,16,38,67,34,50,64,64,30,10,71,41,78,75,78,64,64,59,26,70,56,22,39,63,4,78,60
