player,team,age,pos,min,blk%_rank,stl%_rank,foul%_rank,fgor%_rank,fgdr%_rank,ftor%_rank,ftdr%_rank,ft%_rank,sfld%_rank,ffld%_rank,and1%_rank,usage_rank,psa_rank,ast%_rank,ast:usg_rank,tov%_rank,diff_rank,offense:_pts/poss_rank,offense:_efg%_rank,offense:_tov%_rank,offense:_orb%_rank,offense:_ft_rate_rank,defense:_pts/poss_rank,defense:_efg%_rank,defense:_tov%_rank,defense:_orb%_rank,defense:_ft_rate_rank,onoff_opp_halfcourt_pts/poss_rank,onoff_opp_halfcourt_halfcourt:_pts/play_rank,onoff_opp_halfcourt_halfcourt:_oreb%_rank,onoff_opp_halfcourt_halfcourt:_%_of_plays_rank,onoff_opp_halfcourt_putbacks:_pts/miss_rank,onoff_opp_halfcourt_putbacks:_plays/miss_rank,onoff_opp_halfcourt_putbacks:_pts/play_rank,onoff_opp_team_fg%:_rim_rank,onoff_opp_team_fg%:_short_mid_rank,onoff_opp_team_fg%:_long_mid_rank,onoff_opp_team_fg%:_all_mid_rank,onoff_opp_team_fg%:_corner_three_rank,onoff_opp_team_fg%:_non_corner_rank,onoff_opp_team_fg%:_all_three_rank,onoff_opp_shot_frequency:_rim_rank,onoff_opp_shot_frequency:_short_mid_rank,onoff_opp_shot_frequency:_long_mid_rank,onoff_opp_shot_frequency:_all_mid_rank,onoff_opp_shot_frequency:_corner_three_rank,onoff_opp_shot_frequency:_non_corner_rank,onoff_opp_shot_frequency:_all_three_rank,onoff_opp_transition_pts/poss_rank,onoff_opp_transition_all_transition:_pts+/poss_rank,onoff_opp_transition_all_transition:_freq_rank,onoff_opp_transition_all_transition:_pts/play_rank,onoff_opp_transition_off_steals:_pts+/poss_rank,onoff_opp_transition_off_steals:_freq_rank,onoff_opp_transition_off_steals:_pts/play_rank,onoff_opp_transition_off_live_rebounds:_pts+/poss_rank,onoff_opp_transition_off_live_rebounds:_freq_rank,onoff_opp_transition_off_live_rebounds:_pts/play_rank,onoff_team_halfcourt_pts/poss_rank,onoff_team_halfcourt_halfcourt:_pts/play_rank,onoff_team_halfcourt_halfcourt:_oreb%_rank,onoff_team_halfcourt_halfcourt:_%_of_plays_rank,onoff_team_halfcourt_putbacks:_pts/miss_rank,onoff_team_halfcourt_putbacks:_plays/miss_rank,onoff_team_halfcourt_putbacks:_pts/play_rank,onoff_team_team_fg%:_rim_rank,onoff_team_team_fg%:_short_mid_rank,onoff_team_team_fg%:_long_mid_rank,onoff_team_team_fg%:_all_mid_rank,onoff_team_team_fg%:_corner_three_rank,onoff_team_team_fg%:_non_corner_rank,onoff_team_team_fg%:_all_three_rank,onoff_team_shot_frequency:_rim_rank,onoff_team_shot_frequency:_short_mid_rank,onoff_team_shot_frequency:_long_mid_rank,onoff_team_shot_frequency:_all_mid_rank,onoff_team_shot_frequency:_corner_three_rank,onoff_team_shot_frequency:_non_corner_rank,onoff_team_shot_frequency:_all_three_rank,onoff_team_transition_pts/poss_rank,onoff_team_transition_all_transition:_pts+/poss_rank,onoff_team_transition_all_transition:_freq_rank,onoff_team_transition_all_transition:_pts/play_rank,onoff_team_transition_off_steals:_pts+/poss_rank,onoff_team_transition_off_steals:_freq_rank,onoff_team_transition_off_steals:_pts/play_rank,onoff_team_transition_off_live_rebounds:_pts+/poss_rank,onoff_team_transition_off_live_rebounds:_freq_rank,onoff_team_transition_off_live_rebounds:_pts/play_rank,efg%_rank,rim_accuracy_rank,short_mid_accuracy_rank,long_mid_accuracy_rank,all_mid_accuracy_rank,corner_three_accuracy_rank,non_corner_accuracy_rank,all_three_accuracy_rank,rim_frequency_rank,short_mid_frequency_rank,long_mid_frequency_rank,all_mid_frequency_rank,corner_three_frequency_rank,non_corner_frequency_rank,all_three_frequency_rank,2p%_overall_rank,3p%_overall_rank,astd%_all_overall_rank,astd%_rim_overall_rank,astd%_mid_overall_rank,astd%_three_overall_rank
Jason Kidd,DAL,38.6,Point,1375,67,94,59,20,98,0,81,29,8,5,0,9,58,45,94,20,67,57,36,71,66,51,67,50,60,91,41,67,60,95,24,41,71,17,6,51,67,60,78,68,80,38,95,7,37,88,61,78,67,65,14,77,29,11,46,75,26,80,57,42,68,84,68,78,37,49,30,34,30,9,62,34,39,56,26,31,22,90,77,57,65,65,69,41,37,37,72,57,76,80,9,67,64,61,11,61,54,2,2,3,0,84,100,100,22,54,3,48,45,50
Linas Kleiza,TOR,26.8,Forward,1018,2,23,10,40,63,98,67,77,42,60,52,79,60,46,29,33,71,62,63,18,74,87,66,94,40,14,5,66,93,19,12,29,22,49,71,80,94,96,82,63,80,32,46,82,75,47,38,38,66,17,25,24,26,24,24,21,28,30,62,67,82,32,10,31,3,10,57,81,80,22,92,80,21,55,12,16,91,91,92,62,53,39,71,76,24,90,36,54,43,65,48,56,69,71,53,77,64,21,60,54,54,79,75,75,38,64,25,8,48,69
Brandon Knight,DET,19.9,Point,2081,48,13,52,42,72,91,36,14,33,69,75,52,55,9,11,34,22,39,70,79,16,2,25,42,26,26,69,25,26,73,27,47,39,63,12,87,34,65,59,67,66,53,18,66,41,5,88,59,25,50,46,57,27,34,45,72,76,65,39,45,20,41,78,62,81,58,61,63,64,27,89,75,34,44,60,53,30,73,60,39,27,35,41,31,16,51,31,65,39,69,64,55,22,31,75,82,88,56,56,31,27,56,70,64,47,90,22,20,38,39
Kyle Korver,CHI,30.6,Wing,1384,59,31,34,26,46,79,19,78,3,59,91,16,98,55,80,49,55,71,42,68,80,62,30,56,42,38,9,30,37,52,61,39,34,50,77,62,66,70,23,23,15,53,38,84,72,34,23,21,30,47,80,26,73,92,48,30,80,21,71,41,80,39,73,68,61,13,66,18,30,88,48,73,46,41,7,7,89,91,91,71,81,11,88,48,31,41,86,18,92,99,77,34,80,87,73,98,97,2,3,59,23,88,97,97,39,97,2,5,1,57
Kosta Koufos,DEN,22.7,Big,759,73,67,29,89,80,99,55,24,35,38,26,22,93,11,12,55,74,70,63,60,89,18,61,63,40,63,66,61,51,55,53,63,29,87,62,26,35,27,64,62,67,62,25,28,21,89,55,76,61,50,66,41,70,77,52,37,44,37,70,62,89,31,93,90,77,76,51,97,89,17,52,26,28,96,32,82,14,49,34,70,28,24,48,18,34,28,48,33,62,93,74,67,4,55,0,0,0,91,52,5,11,0,0,0,93,0,76,71,20,0
Carl Landry,NOP,28.1,Big,988,11,10,76,51,17,70,87,87,92,89,85,89,85,59,31,61,67,77,61,66,54,88,34,17,28,94,34,34,16,90,91,82,98,9,7,43,66,54,20,43,27,72,29,68,52,37,25,24,34,72,51,55,88,45,68,43,19,36,77,67,46,42,75,55,82,57,89,46,77,9,72,39,23,93,43,82,22,53,41,77,63,45,75,26,22,22,83,47,96,58,75,81,34,60,0,0,0,42,87,52,69,0,60,56,59,0,93,70,95,0
Ty Lawson,DEN,24.0,Point,2114,36,52,97,86,56,72,31,64,73,73,47,58,92,61,48,81,42,44,24,87,31,54,47,39,71,64,38,47,55,51,77,45,77,11,12,33,38,38,77,55,71,17,10,79,42,67,91,90,47,64,40,61,39,55,15,64,24,73,44,29,29,36,38,16,78,22,56,33,48,11,81,36,26,52,69,68,14,73,53,44,55,41,56,43,48,29,62,48,65,91,83,92,47,77,21,84,69,86,44,23,20,41,45,42,97,65,50,16,92,53
Courtney Lee,HOU,26.1,Wing,1733,69,74,62,27,26,0,18,70,14,40,83,40,74,30,31,78,63,67,62,77,45,42,48,33,86,9,38,48,43,9,26,38,24,69,46,36,40,32,90,36,71,14,84,54,77,83,45,63,48,49,61,43,37,34,28,62,77,56,67,53,53,16,63,47,71,26,56,17,33,92,83,95,41,32,57,46,76,53,63,67,72,10,86,63,14,48,71,7,85,80,42,79,50,59,96,56,87,40,59,60,59,77,44,55,48,87,63,73,69,31
David Lee,GSW,28.5,Big,2116,7,48,78,43,57,46,61,83,57,74,75,93,70,92,73,61,56,81,58,78,77,69,20,16,22,26,93,20,33,29,5,3,7,12,50,24,10,6,62,26,31,45,44,16,20,80,86,91,20,42,26,48,52,42,62,43,31,44,81,77,77,53,89,89,69,87,25,53,34,45,39,42,86,88,8,29,59,24,32,81,21,26,33,12,77,18,34,26,51,58,51,70,73,70,0,0,0,44,83,53,66,0,66,65,61,0,71,43,78,0
Malcolm Lee,MIN,21.4,Combo,198,91,51,22,82,33,0,0,0,89,42,22,20,18,71,91,7,28,13,10,11,46,91,74,78,98,23,6,74,84,23,20,11,22,12,4,99,28,87,81,98,98,15,94,80,94,7,31,16,74,84,42,96,86,22,92,66,64,91,13,22,27,8,7,5,25,9,34,67,64,43,3,5,70,4,80,31,50,54,52,13,39,16,46,56,9,41,43,23,71,18,44,0,7,0,0,0,0,100,18,24,2,69,7,11,31,0,38,36,4,0
Kawhi Leonard,SAS,20.3,Forward,1477,33,98,85,90,71,79,48,46,54,4,83,23,88,29,50,85,22,42,35,15,97,41,20,27,16,44,48,20,20,59,68,36,65,14,8,26,21,14,83,88,92,25,69,54,64,70,50,61,20,50,62,50,16,63,15,71,55,68,42,27,95,88,83,92,30,42,30,65,45,65,19,34,82,64,62,68,28,10,12,42,52,72,36,74,64,65,31,70,26,83,77,71,44,65,91,31,79,75,69,27,40,75,40,48,81,82,63,60,77,50
Jon Leuer,MIL,22.5,Big,513,48,56,27,40,16,86,18,0,12,22,98,45,72,61,63,91,52,49,59,22,61,15,57,23,77,88,31,57,50,84,36,9,60,3,33,48,62,58,65,7,16,47,39,74,63,8,66,38,57,65,29,81,25,65,49,80,39,88,49,51,75,57,88,68,88,35,72,58,67,26,77,65,63,73,45,62,17,40,30,49,6,44,6,23,36,16,7,74,11,73,89,92,66,83,0,0,0,24,52,87,81,84,84,83,74,0,53,58,50,96
Rashard Lewis,WAS,32.2,Forward,718,27,44,69,54,4,60,56,80,33,69,81,38,19,23,19,60,16,29,24,60,38,65,19,23,43,29,49,19,20,34,5,67,44,78,72,17,85,57,14,7,5,21,73,51,66,90,39,66,19,26,5,55,39,10,45,21,7,47,29,32,32,80,17,30,17,7,21,50,31,63,52,64,67,81,32,55,51,26,31,29,79,56,63,37,71,26,94,61,80,17,31,42,88,75,24,3,5,29,88,56,73,83,31,54,35,8,73,83,65,8
Jeremy Lin,NYK,23.2,Point,910,75,89,53,61,69,83,88,38,94,98,69,94,80,84,36,22,78,65,66,27,85,84,75,82,18,58,72,75,89,62,36,34,70,9,90,20,27,14,74,89,89,27,10,77,44,32,90,79,75,13,39,11,41,73,60,18,23,10,65,54,80,78,61,84,16,33,94,85,96,13,28,15,100,69,19,30,5,1,2,65,86,72,83,64,93,54,75,51,79,59,28,86,83,91,0,24,40,88,77,17,36,36,28,28,75,40,83,61,70,83
Shaun Livingston,MIL,26.1,Wing,1020,90,28,48,72,23,0,22,56,89,50,91,37,52,86,97,4,18,15,16,41,26,28,47,39,43,54,52,47,48,79,8,28,26,47,42,53,62,62,27,57,39,25,39,67,57,59,69,69,47,30,9,56,35,41,45,40,16,59,15,13,30,23,48,28,76,42,60,23,36,33,18,18,15,99,42,92,30,35,31,15,36,34,37,61,33,80,16,59,14,32,53,84,34,66,0,0,0,58,100,67,99,0,0,0,44,0,72,4,61,3
Brook Lopez,BKN,23.6,Big,135,39,2,94,17,0,0,3,28,91,48,91,100,53,77,34,99,29,24,47,72,4,20,56,57,16,61,81,56,53,71,33,80,87,55,33,16,51,25,99,57,96,58,44,96,89,2,17,3,56,23,38,16,1,70,2,77,65,65,24,18,5,92,63,52,69,89,69,86,84,4,11,5,80,100,1,43,12,45,30,24,88,98,79,99,98,96,5,81,3,47,65,79,20,58,0,0,0,39,94,38,71,0,0,0,50,0,88,91,57,0
Robin Lopez,PHX,23.6,Big,796,89,23,22,59,11,93,9,65,89,83,36,64,46,14,7,75,17,19,3,41,93,92,37,43,91,24,5,37,39,16,4,8,3,44,45,78,37,64,44,71,73,2,81,99,99,71,8,16,37,69,5,80,63,2,62,65,5,73,19,12,92,77,91,94,59,11,7,8,4,15,22,13,61,75,66,78,10,27,16,19,7,22,6,37,87,14,6,8,8,29,47,49,19,32,0,0,0,55,91,30,56,0,0,0,29,0,89,73,90,0
Kevin Love,MIN,23.1,Big,2136,11,33,93,75,94,29,71,94,64,98,40,98,80,79,46,91,90,94,64,76,97,93,49,38,25,96,30,49,26,94,90,93,98,41,31,22,28,17,87,44,69,88,35,10,9,65,52,62,49,28,78,25,62,72,43,16,39,19,94,75,95,69,96,93,83,25,90,48,80,46,75,74,31,35,56,47,80,61,70,94,79,32,86,69,11,78,77,47,86,53,35,56,55,53,25,84,82,30,36,47,39,90,93,92,35,83,81,89,88,94
Kyle Lowry,HOU,25.6,Point,1505,78,75,38,80,94,0,75,86,86,94,45,67,88,72,50,47,61,55,52,31,39,84,64,52,77,70,42,64,64,55,75,58,70,35,34,78,34,61,19,82,61,58,57,50,53,29,49,40,64,62,42,58,63,86,57,51,19,48,55,60,32,81,61,29,92,66,9,83,31,39,69,50,65,33,15,13,28,88,79,55,33,86,16,63,81,47,25,89,15,72,70,9,31,19,82,76,73,67,31,14,6,45,83,78,48,75,42,36,56,84
John Lucas III,CHI,28.9,Point,622,23,22,56,89,28,91,55,100,14,27,16,89,48,39,14,95,91,52,35,82,65,50,97,96,83,74,57,97,97,62,28,21,49,8,93,33,96,88,66,72,76,66,43,31,31,75,43,57,97,96,44,93,91,76,69,83,15,85,52,36,71,24,30,49,27,43,58,32,41,54,15,22,20,29,43,31,43,93,87,52,68,11,90,91,62,92,42,2,74,63,23,81,45,63,18,94,85,16,39,84,72,66,75,75,38,87,59,91,53,80
Shelvin Mack,WAS,21.5,Point,665,19,55,45,47,81,0,77,5,80,22,17,25,27,44,61,69,53,46,58,52,67,10,63,72,44,33,82,63,73,35,83,56,64,42,25,70,80,82,25,90,76,74,23,46,28,85,27,49,63,36,87,18,28,39,16,44,82,35,46,52,75,8,30,60,11,70,45,74,61,5,95,55,13,71,33,50,33,93,84,46,52,4,74,22,23,24,81,2,88,28,92,30,14,14,0,59,29,61,64,70,66,75,23,31,39,29,64,44,73,22
Corey Maggette,CHA,32.0,Wing,860,5,33,29,43,75,0,81,85,97,99,26,97,50,38,8,48,52,62,39,84,36,77,39,59,68,18,9,39,67,18,30,8,24,11,58,46,88,79,38,18,18,80,9,61,25,63,35,42,39,47,43,53,67,56,52,37,33,45,62,50,21,65,14,10,38,7,45,48,46,83,61,75,63,36,32,26,69,59,63,62,93,89,82,96,81,93,61,92,44,9,26,15,12,10,90,43,61,72,48,82,79,14,27,19,7,61,37,38,9,3
Jamaal Magloire,TOR,33.4,Big,370,40,6,6,41,95,0,42,0,70,80,75,7,1,6,17,1,93,85,97,39,45,31,84,93,30,93,3,84,93,87,73,89,99,10,34,62,89,86,73,74,82,99,3,27,6,41,15,19,84,12,19,17,51,60,29,7,3,23,85,90,50,38,73,57,78,38,97,58,84,42,100,99,27,44,59,53,71,61,66,85,50,49,58,56,88,66,54,21,57,4,3,0,4,0,0,0,0,96,22,16,5,0,0,0,6,0,4,3,0,0
Ian Mahinmi,DAL,25.0,Big,1112,39,77,8,68,37,0,50,34,94,64,35,29,86,3,4,45,72,57,40,55,43,84,75,69,59,92,7,75,65,81,79,43,79,8,59,86,21,54,37,54,47,94,48,24,28,33,10,11,75,66,59,51,93,90,88,27,53,19,57,39,51,44,81,57,93,11,28,46,35,79,69,78,36,24,54,36,43,81,75,57,50,36,43,41,39,34,51,37,43,83,63,42,74,53,0,0,0,84,35,33,19,0,0,0,84,0,37,32,35,0
Shawn Marion,DAL,33.5,Forward,1915,56,65,92,94,88,69,96,71,25,21,27,60,31,69,69,42,22,25,18,11,94,13,44,26,67,61,40,44,41,67,27,53,55,48,18,18,73,43,80,17,30,20,42,19,20,78,98,98,44,16,20,15,22,23,50,32,32,20,25,16,88,90,71,94,4,42,54,55,49,15,23,13,34,100,29,94,18,11,11,25,45,62,31,75,40,56,24,54,20,38,60,58,27,60,9,0,36,58,100,6,83,52,15,17,46,36,56,31,52,8
Cartier Martin,WAS,26.9,Wing,364,26,55,19,73,82,0,91,0,32,64,16,33,86,7,4,82,54,60,69,79,15,12,49,92,24,20,23,49,88,55,84,24,37,25,94,72,40,59,13,83,54,98,2,47,9,76,6,15,49,10,91,3,16,81,2,16,96,21,60,79,39,8,3,7,7,83,26,97,79,97,21,71,1,28,82,67,84,95,94,60,27,33,47,44,72,31,26,27,49,94,98,62,72,78,80,53,71,13,22,48,32,89,81,86,91,77,5,8,12,42
Kenyon Martin,LAC,33.8,Big,933,69,96,33,13,34,30,4,1,18,10,0,26,10,14,20,66,27,10,18,28,5,80,77,82,89,50,3,77,86,61,54,42,50,41,98,44,16,18,38,62,65,51,67,45,55,97,12,42,77,14,76,8,34,16,49,14,98,9,10,13,19,31,27,14,73,38,23,18,16,86,13,43,25,66,52,60,86,43,62,10,47,41,60,78,43,60,34,20,62,23,71,78,30,43,0,0,0,27,53,85,78,88,85,85,27,0,29,65,14,99
Kevin Martin,HOU,28.7,Wing,1260,8,16,78,9,20,0,32,96,71,87,22,91,80,77,47,66,38,51,45,53,33,83,35,52,19,42,62,35,20,45,82,83,60,93,68,23,20,13,27,83,68,66,8,34,13,48,93,89,35,69,61,62,70,89,38,48,32,51,51,65,11,85,69,61,65,43,47,80,66,39,39,26,37,84,25,51,15,78,59,51,24,74,19,41,74,61,24,87,16,58,63,66,89,86,56,51,48,15,93,47,77,28,79,59,56,49,79,56,86,85
Roger Mason Jr.,WAS,31.1,Wing,624,31,5,76,3,34,0,34,0,7,4,34,51,66,56,55,46,66,69,66,91,32,39,50,78,13,38,33,50,80,35,91,16,33,16,69,92,8,53,23,79,61,49,5,33,8,97,89,97,50,24,97,4,32,23,17,21,100,6,69,65,29,5,10,11,22,44,89,56,79,60,49,51,8,13,31,14,93,97,98,69,96,5,98,67,50,86,97,7,97,68,59,0,83,65,90,46,64,5,4,68,33,75,97,93,23,65,8,8,6,69
Wesley Matthews,POR,25.0,Wing,2187,35,83,56,47,27,75,41,84,49,63,16,49,77,40,29,90,81,64,59,70,46,64,82,42,87,70,56,82,68,63,42,42,47,38,55,30,74,59,65,4,10,84,16,25,14,71,46,56,82,71,34,56,73,55,78,52,29,33,64,64,11,61,38,37,50,60,52,42,49,67,38,50,67,32,42,32,31,64,54,64,79,62,80,75,57,61,69,48,72,69,3,68,55,63,74,71,78,60,61,18,27,68,65,66,32,79,56,70,72,62
Jason Maxiell,DET,28.7,Big,1437,53,38,49,56,27,58,34,19,40,47,23,38,25,29,33,38,79,56,60,64,64,8,85,91,18,55,71,85,81,64,21,26,60,10,71,98,46,91,92,68,87,9,48,73,68,53,86,82,85,82,17,92,57,10,77,80,16,90,56,53,60,56,89,85,70,51,63,63,65,87,70,87,31,68,88,88,48,14,19,56,21,40,26,13,46,25,36,41,41,35,37,83,58,71,0,0,0,37,63,75,73,0,0,0,37,0,44,84,26,0
Eric Maynor,OKC,24.4,Point,114,0,73,20,16,38,0,0,0,27,0,0,30,56,36,44,39,95,100,95,100,3,92,13,68,1,94,3,13,13,42,84,48,48,45,18,2,82,15,94,82,95,97,37,26,26,0,67,5,13,40,85,16,99,96,100,2,37,2,100,97,2,0,0,0,67,99,29,39,28,67,88,90,3,56,3,6,99,99,100,100,100,0,100,7,1,53,100,0,100,67,31,73,73,69,0,0,0,5,95,44,88,34,88,80,42,0,36,92,81,41
O.J. Mayo,MEM,24.0,Combo,1736,89,64,58,49,91,80,42,20,47,64,33,62,53,31,18,56,27,54,55,68,20,66,15,50,16,35,8,15,18,18,57,43,35,55,76,14,57,28,31,88,78,9,85,96,97,37,11,13,15,57,75,74,28,32,36,68,92,80,54,62,19,36,37,24,67,79,20,49,29,75,23,37,29,14,11,6,86,97,96,54,35,37,28,10,13,44,58,92,42,53,49,33,67,42,41,69,56,36,44,53,56,49,76,67,36,56,36,29,49,49
Luc Mbah a Moute,MIL,25.1,Forward,972,63,79,31,96,63,52,58,11,96,50,75,27,63,10,17,52,75,59,64,28,55,82,78,77,56,67,57,78,79,60,26,73,49,80,67,90,79,92,43,43,39,40,86,69,85,19,20,14,78,28,42,30,59,5,78,16,54,14,59,60,57,40,66,71,49,86,42,52,47,14,77,48,83,64,53,59,37,12,16,59,39,33,56,47,33,50,46,11,58,69,73,21,8,6,0,0,0,96,25,48,38,13,0,6,69,0,42,29,8,8
JaVale McGee,DEN,23.8,Big,404,91,47,38,73,57,78,92,2,59,68,82,68,87,7,3,77,11,8,5,75,37,20,46,60,70,3,92,46,84,7,4,16,15,36,60,77,54,64,23,44,28,57,61,3,7,97,90,98,46,16,3,44,44,96,26,13,2,42,8,11,34,60,94,80,97,23,12,5,4,49,2,6,92,76,26,47,23,12,14,8,2,40,3,56,25,65,1,54,2,95,73,86,37,86,0,0,0,92,34,14,10,0,0,0,95,0,45,19,92,0
JaVale McGee,WAS,23.8,Big,1121,97,35,62,75,74,80,83,12,60,42,88,70,61,22,14,46,19,30,86,5,6,41,27,67,23,6,50,27,77,9,4,2,9,2,96,0,87,11,17,84,61,72,48,70,64,37,12,13,27,54,21,82,39,42,85,53,38,54,30,59,12,92,19,75,3,98,11,4,3,59,96,94,83,60,57,63,32,11,14,30,40,99,22,97,98,96,3,100,4,77,76,40,71,40,0,0,0,65,83,18,40,0,0,0,78,0,74,49,81,0
Tracy McGrady,ATL,32.4,Wing,783,86,11,91,66,96,0,52,14,91,49,22,65,32,92,99,7,43,14,31,6,40,64,87,89,86,22,31,87,97,21,7,5,6,25,85,68,97,96,62,39,45,18,37,90,82,29,53,43,87,58,15,77,88,27,95,41,34,44,14,44,53,6,18,30,13,8,78,70,78,6,72,23,46,9,71,33,16,85,69,14,1,8,4,2,30,2,6,5,18,41,57,91,16,29,0,100,100,77,55,91,87,2,23,10,28,100,54,27,50,3
Dominic McGuire,GSW,26.0,Forward,1088,85,88,23,88,69,0,63,37,38,25,56,19,44,88,98,6,42,30,77,14,7,33,65,74,55,47,46,65,73,57,46,27,23,46,78,71,80,82,84,26,45,28,98,42,86,28,24,20,65,48,72,55,36,41,48,61,75,66,30,42,7,28,24,11,72,71,75,34,56,36,90,82,28,31,67,52,56,67,66,30,78,59,73,96,12,95,31,51,21,48,23,75,67,77,0,0,0,88,42,85,63,0,6,4,56,0,71,17,79,0
Josh McRoberts,LAL,24.7,Big,696,35,29,48,58,34,72,6,33,43,4,24,9,36,80,96,27,11,40,32,56,71,22,5,7,68,18,25,5,4,23,61,35,30,48,42,27,41,31,4,24,6,28,41,95,88,5,41,17,5,41,48,56,25,29,30,60,41,72,40,41,59,40,14,35,14,7,97,28,86,61,5,11,48,25,54,36,86,49,66,40,69,45,72,73,79,61,65,55,70,38,43,6,14,6,0,0,0,86,18,35,16,81,83,83,37,0,14,12,1,66
Jodie Meeks,PHI,24.2,Wing,1578,7,28,82,9,40,0,16,97,40,15,69,15,78,9,13,97,72,58,56,83,12,34,73,68,34,47,74,73,74,48,33,64,64,54,55,58,38,47,70,83,86,61,30,81,64,24,30,23,73,68,28,75,56,73,54,70,20,74,58,75,25,45,15,24,18,68,41,52,45,21,61,49,20,4,72,25,73,92,89,58,21,52,24,52,74,33,14,33,29,72,53,79,40,47,3,77,53,38,10,27,14,52,95,87,64,53,3,13,3,30
CJ Miles,UTA,24.6,Wing,1118,82,77,9,48,24,0,42,51,68,47,17,79,24,46,25,84,53,40,56,23,42,50,72,47,87,48,51,72,66,45,35,11,10,30,73,13,53,21,69,33,43,67,63,22,34,45,54,52,72,85,71,89,93,97,93,61,42,76,40,48,57,75,58,63,48,56,62,38,56,68,14,21,78,70,13,26,48,51,47,40,39,57,34,34,56,28,52,69,48,14,43,41,10,15,9,38,27,66,80,34,53,21,54,38,19,23,75,55,78,78
Darko Milicic,MIN,26.4,Big,471,72,24,32,32,12,0,19,4,39,51,11,52,12,47,47,22,39,9,28,25,24,4,91,82,41,73,85,91,84,90,70,91,78,95,53,74,24,44,69,69,76,94,17,2,2,66,95,93,91,36,53,39,35,86,51,39,79,36,9,14,9,12,23,16,56,31,17,69,39,70,73,80,3,96,97,99,27,16,16,9,19,41,18,23,15,31,12,39,8,27,30,34,4,31,0,0,0,58,96,4,52,0,0,0,26,0,61,36,76,0
Andre Miller,DEN,35.6,Combo,1785,27,53,56,89,73,78,0,54,84,56,49,76,51,98,93,13,79,87,85,84,41,85,43,61,61,7,64,43,58,15,52,33,17,74,34,79,74,82,56,66,68,88,76,57,72,18,2,2,43,55,92,36,46,54,34,59,86,43,87,95,62,17,30,33,41,97,47,19,28,45,24,27,91,11,26,10,78,39,51,87,42,14,55,85,23,85,12,23,29,36,78,67,22,33,3,8,8,87,93,9,58,9,9,4,76,10,87,49,93,47
Brad Miller,MIN,35.6,Big,126,16,70,82,3,1,0,89,0,52,84,0,61,33,100,100,7,15,5,21,22,17,8,76,19,97,35,75,76,92,58,58,48,45,56,1,89,29,70,55,43,52,43,17,79,53,3,90,56,76,2,28,1,3,38,11,7,85,3,5,14,35,16,6,7,26,41,71,3,13,5,40,16,86,0,52,5,29,92,82,5,23,39,23,58,41,40,26,53,40,12,1,0,11,2,0,0,0,7,4,58,23,92,99,98,0,0,6,100,1,66
Mike Miller,MIA,31.7,Wing,712,43,13,27,76,93,0,34,0,2,31,0,17,84,32,45,34,72,88,83,48,73,38,27,44,36,31,60,27,64,29,47,44,53,39,40,95,13,65,16,52,33,92,52,35,39,60,4,10,27,8,59,5,17,37,8,15,33,12,88,81,83,45,91,95,41,32,48,75,67,86,87,94,54,19,29,16,64,84,83,88,68,13,89,85,7,98,49,38,64,96,4,11,47,36,85,97,99,17,2,61,25,76,92,89,14,99,12,53,12,63
Patty Mills,SAS,23.2,Point,226,44,45,91,34,55,0,95,0,5,83,98,91,94,22,5,67,15,39,50,21,50,34,11,19,90,5,12,11,27,3,2,5,5,18,38,4,62,14,1,88,34,61,28,43,31,55,62,64,11,26,16,47,84,45,94,11,10,21,39,29,26,98,45,23,89,4,41,70,53,54,92,89,5,31,22,17,92,98,98,39,93,97,59,32,99,23,98,99,77,97,88,58,98,94,57,63,71,27,25,45,28,94,66,86,98,77,33,59,30,73
Paul Millsap,UTA,26.7,Big,2091,34,99,52,55,66,58,43,84,46,71,70,88,65,86,71,85,99,97,87,99,6,72,80,72,80,36,72,80,86,21,83,77,47,91,49,33,76,59,76,63,77,57,20,44,27,84,59,75,80,35,71,21,64,41,44,19,67,17,97,99,3,34,21,4,87,84,85,90,94,92,63,82,6,64,83,85,61,73,71,97,50,60,47,83,50,63,19,49,28,57,86,55,52,52,0,5,14,40,70,62,65,83,81,80,60,17,86,69,84,95
Nazr Mohammed,OKC,34.2,Big,636,76,68,7,78,45,53,7,0,9,19,17,22,31,8,10,68,61,72,84,50,26,58,36,34,57,30,33,36,22,42,57,37,9,83,32,20,40,21,32,44,32,80,22,8,5,72,87,89,36,30,74,18,72,21,70,12,71,8,72,87,26,1,8,7,31,48,94,74,94,43,62,63,25,43,20,19,99,70,89,72,50,5,68,21,34,19,74,3,80,41,21,75,78,81,0,0,0,58,51,60,54,0,0,0,42,0,41,66,20,0
Greg Monroe,DET,21.4,Big,2076,27,89,75,91,84,63,63,69,66,73,52,91,78,91,77,40,49,92,94,54,87,14,4,7,8,16,66,4,3,56,6,29,20,57,5,68,9,20,57,45,43,2,71,84,85,25,95,85,4,25,14,45,51,15,86,28,17,40,92,86,84,60,98,97,68,61,64,83,81,71,91,93,100,36,8,7,40,8,11,92,62,10,78,59,31,80,57,65,67,70,39,57,80,63,0,0,0,80,53,30,25,0,0,0,71,0,96,88,94,0
