player,team,age,pos,min,blk%_rank,stl%_rank,foul%_rank,fgor%_rank,fgdr%_rank,ftor%_rank,ftdr%_rank,ft%_rank,sfld%_rank,ffld%_rank,and1%_rank,usage_rank,psa_rank,ast%_rank,ast:usg_rank,tov%_rank,diff_rank,offense:_pts/poss_rank,offense:_efg%_rank,offense:_tov%_rank,offense:_orb%_rank,offense:_ft_rate_rank,defense:_pts/poss_rank,defense:_efg%_rank,defense:_tov%_rank,defense:_orb%_rank,defense:_ft_rate_rank,onoff_opp_halfcourt_pts/poss_rank,onoff_opp_halfcourt_halfcourt:_pts/play_rank,onoff_opp_halfcourt_halfcourt:_oreb%_rank,onoff_opp_halfcourt_halfcourt:_%_of_plays_rank,onoff_opp_halfcourt_putbacks:_pts/miss_rank,onoff_opp_halfcourt_putbacks:_plays/miss_rank,onoff_opp_halfcourt_putbacks:_pts/play_rank,onoff_opp_team_fg%:_rim_rank,onoff_opp_team_fg%:_short_mid_rank,onoff_opp_team_fg%:_long_mid_rank,onoff_opp_team_fg%:_all_mid_rank,onoff_opp_team_fg%:_corner_three_rank,onoff_opp_team_fg%:_non_corner_rank,onoff_opp_team_fg%:_all_three_rank,onoff_opp_shot_frequency:_rim_rank,onoff_opp_shot_frequency:_short_mid_rank,onoff_opp_shot_frequency:_long_mid_rank,onoff_opp_shot_frequency:_all_mid_rank,onoff_opp_shot_frequency:_corner_three_rank,onoff_opp_shot_frequency:_non_corner_rank,onoff_opp_shot_frequency:_all_three_rank,onoff_opp_transition_pts/poss_rank,onoff_opp_transition_all_transition:_pts+/poss_rank,onoff_opp_transition_all_transition:_freq_rank,onoff_opp_transition_all_transition:_pts/play_rank,onoff_opp_transition_off_steals:_pts+/poss_rank,onoff_opp_transition_off_steals:_freq_rank,onoff_opp_transition_off_steals:_pts/play_rank,onoff_opp_transition_off_live_rebounds:_pts+/poss_rank,onoff_opp_transition_off_live_rebounds:_freq_rank,onoff_opp_transition_off_live_rebounds:_pts/play_rank,onoff_team_halfcourt_pts/poss_rank,onoff_team_halfcourt_halfcourt:_pts/play_rank,onoff_team_halfcourt_halfcourt:_oreb%_rank,onoff_team_halfcourt_halfcourt:_%_of_plays_rank,onoff_team_halfcourt_putbacks:_pts/miss_rank,onoff_team_halfcourt_putbacks:_plays/miss_rank,onoff_team_halfcourt_putbacks:_pts/play_rank,onoff_team_team_fg%:_rim_rank,onoff_team_team_fg%:_short_mid_rank,onoff_team_team_fg%:_long_mid_rank,onoff_team_team_fg%:_all_mid_rank,onoff_team_team_fg%:_corner_three_rank,onoff_team_team_fg%:_non_corner_rank,onoff_team_team_fg%:_all_three_rank,onoff_team_shot_frequency:_rim_rank,onoff_team_shot_frequency:_short_mid_rank,onoff_team_shot_frequency:_long_mid_rank,onoff_team_shot_frequency:_all_mid_rank,onoff_team_shot_frequency:_corner_three_rank,onoff_team_shot_frequency:_non_corner_rank,onoff_team_shot_frequency:_all_three_rank,onoff_team_transition_pts/poss_rank,onoff_team_transition_all_transition:_pts+/poss_rank,onoff_team_transition_all_transition:_freq_rank,onoff_team_transition_all_transition:_pts/play_rank,onoff_team_transition_off_steals:_pts+/poss_rank,onoff_team_transition_off_steals:_freq_rank,onoff_team_transition_off_steals:_pts/play_rank,onoff_team_transition_off_live_rebounds:_pts+/poss_rank,onoff_team_transition_off_live_rebounds:_freq_rank,onoff_team_transition_off_live_rebounds:_pts/play_rank,efg%_rank,rim_accuracy_rank,short_mid_accuracy_rank,long_mid_accuracy_rank,all_mid_accuracy_rank,corner_three_accuracy_rank,non_corner_accuracy_rank,all_three_accuracy_rank,rim_frequency_rank,short_mid_frequency_rank,long_mid_frequency_rank,all_mid_frequency_rank,corner_three_frequency_rank,non_corner_frequency_rank,all_three_frequency_rank,2p%_overall_rank,3p%_overall_rank,astd%_all_overall_rank,astd%_rim_overall_rank,astd%_mid_overall_rank,astd%_three_overall_rank
Myke Henry,MEM,24.9,Forward,358,71,100,49,47,2,0,16,0,12,10,94,47,14,49,65,6,74,96,98,66,28,33,11,13,27,46,46,11,24,54,33,36,41,41,53,66,2,8,31,15,15,38,67,38,56,77,41,60,11,4,45,4,69,88,66,2,36,3,96,97,30,61,61,37,84,82,10,83,42,96,92,98,78,6,2,1,99,70,95,96,69,78,72,27,70,28,75,92,75,22,10,6,18,6,78,18,35,59,10,29,18,86,67,82,14,35,51,84,20,47
John Henson,MIL,26.8,Big,1953,86,48,40,61,53,81,50,7,61,47,25,27,56,48,68,40,25,42,26,93,19,31,23,64,3,44,40,23,13,17,6,64,13,93,11,76,43,66,89,47,70,85,1,12,2,98,72,92,23,88,2,96,51,53,39,90,1,93,42,60,50,5,44,46,42,47,97,14,66,96,8,25,15,99,90,99,2,7,4,42,9,4,28,32,2,78,10,8,12,72,59,63,37,54,0,0,0,72,68,49,60,31,27,25,69,0,23,18,11,31
Juan Hernangomez,DEN,22.1,Forward,228,8,6,20,94,61,0,22,0,20,63,86,18,27,24,51,90,2,4,2,87,56,9,10,2,68,73,81,10,9,84,92,80,98,4,95,2,2,1,0,92,3,22,66,9,25,84,91,93,10,3,70,3,7,31,5,4,91,8,4,39,44,20,1,48,0,1,7,1,2,97,31,71,64,79,63,80,54,7,11,4,1,80,1,6,8,3,1,100,1,31,88,59,0,63,0,4,9,33,31,0,6,90,90,94,100,9,31,33,100,0
Willy Hernangomez,CHA,23.4,Big,206,47,83,29,98,87,96,100,77,97,97,13,66,51,46,28,97,0,0,0,7,40,40,22,29,18,98,18,22,10,81,59,99,88,97,1,56,98,93,11,74,50,24,11,25,10,93,96,98,22,39,3,23,94,83,92,5,4,2,0,0,48,1,13,13,23,0,73,13,33,6,5,2,2,87,73,85,7,94,84,0,18,1,36,2,15,5,70,1,87,14,5,45,1,20,0,0,0,82,53,16,28,46,40,40,15,0,75,52,87,31
Willy Hernangomez,NYK,23.4,Big,162,23,50,13,86,57,98,71,0,83,94,5,76,42,90,86,3,34,66,56,57,76,43,17,35,23,39,18,17,11,52,93,49,54,45,40,5,82,16,49,61,61,53,19,51,27,51,76,74,17,82,81,77,64,46,33,87,73,90,66,63,62,41,79,84,55,69,35,27,24,71,47,60,57,69,18,37,68,53,59,66,39,16,47,72,57,84,24,15,18,87,78,94,31,86,0,0,0,69,64,64,64,0,38,34,86,0,82,68,71,0
Mario Hezonja,ORL,22.7,Forward,1555,63,92,43,43,55,98,61,63,31,49,41,67,41,73,55,49,22,17,46,8,56,0,42,26,92,79,29,42,36,82,73,51,86,10,10,54,60,63,65,32,40,22,20,94,72,13,84,64,42,87,20,86,88,56,90,71,37,71,17,14,58,91,41,72,17,20,13,66,23,32,91,88,59,72,44,64,67,21,28,17,43,86,44,86,66,83,14,79,15,47,65,63,69,67,8,49,26,57,45,61,51,20,80,53,65,26,59,47,53,82
Isaiah Hicks,NYK,23.3,Big,201,15,1,2,31,4,0,12,0,48,13,0,61,5,70,65,19,48,69,84,13,43,54,31,80,23,10,15,31,40,36,14,20,27,33,68,89,14,65,81,72,82,53,24,80,53,72,28,41,31,67,28,82,78,17,92,59,41,72,69,72,33,43,55,45,61,94,16,67,30,75,48,60,85,29,18,15,49,58,56,69,42,57,42,13,34,11,75,61,76,7,25,25,1,6,0,0,0,64,60,40,49,60,48,50,16,0,32,16,66,31
Buddy Hield,SAC,24.9,Wing,1944,55,81,55,67,85,0,17,96,4,43,79,84,65,71,39,40,9,14,13,38,17,22,17,48,25,3,74,17,52,3,0,2,1,34,78,96,73,94,26,14,11,13,82,82,89,45,44,43,17,12,7,36,12,40,40,23,35,37,14,24,26,17,31,12,79,18,99,83,98,2,14,2,8,86,61,82,30,75,66,14,2,46,1,8,12,9,7,64,2,75,47,44,56,55,92,89,93,26,47,80,67,36,65,57,31,94,70,82,51,83
Nene Hilario,HOU,35.1,Big,744,26,84,5,53,35,51,27,19,91,42,70,57,66,54,54,50,11,11,4,99,3,51,26,28,7,90,10,26,7,78,97,75,58,77,54,73,20,53,51,15,20,32,95,59,90,95,3,19,26,68,97,80,46,98,14,75,89,89,11,24,13,8,6,6,18,91,86,23,72,12,8,5,1,93,83,95,15,87,76,11,24,13,46,39,28,77,15,30,18,68,30,75,65,73,0,0,0,88,30,58,34,36,0,25,66,0,32,13,48,0
George Hill,CLE,31.5,Combo,667,89,41,45,84,14,0,0,71,27,75,13,18,70,20,25,71,40,31,36,19,51,72,52,60,54,47,37,52,49,57,17,46,39,60,67,37,71,54,50,43,46,64,64,49,60,63,16,24,52,62,17,73,90,35,97,29,22,34,31,32,48,76,53,60,45,84,30,18,18,41,37,34,60,58,38,45,41,47,42,31,44,80,34,49,72,34,41,57,31,68,96,68,50,55,87,6,47,32,48,79,63,96,21,61,73,47,38,25,82,46
George Hill,SAC,31.5,Combo,1127,45,46,77,46,46,0,63,33,61,95,68,32,96,29,43,50,63,67,67,58,43,45,53,37,76,66,47,53,74,40,42,14,25,17,24,46,63,56,48,56,56,22,65,48,59,81,67,77,53,28,59,15,29,40,20,42,59,31,67,81,27,56,32,40,25,26,75,74,81,43,79,72,37,48,54,50,74,57,65,67,32,56,23,15,46,9,53,60,42,95,82,77,63,66,82,98,98,25,71,77,86,55,50,52,55,98,50,50,64,59
Solomon Hill,NOP,26.6,Wing,182,13,67,8,91,79,0,83,0,21,40,0,21,1,76,96,11,40,24,59,14,22,23,69,39,93,59,43,69,49,53,29,24,42,21,22,48,53,50,66,37,49,66,71,15,38,19,64,42,69,92,39,84,67,34,70,93,65,89,24,33,23,72,39,18,76,69,29,54,36,83,57,73,16,58,69,68,92,52,73,24,47,74,45,39,61,40,56,44,50,1,25,4,87,6,0,0,3,53,86,15,47,27,75,62,4,2,76,81,97,1
Jrue Holiday,NOP,27.4,Combo,2900,88,70,70,57,50,68,66,44,45,79,95,77,88,68,54,59,99,98,91,80,77,59,89,58,18,91,87,89,55,95,91,90,88,73,44,50,58,56,54,46,49,96,18,20,12,5,51,23,89,52,94,42,43,54,41,62,89,58,98,90,78,73,93,72,92,72,91,91,95,68,80,84,17,69,61,72,73,59,67,98,79,86,62,89,77,84,60,82,44,89,79,93,93,96,18,43,38,64,73,46,57,34,29,25,98,38,66,43,54,71
Justin Holiday,CHI,28.6,Wing,2209,66,64,77,24,68,0,46,63,48,44,69,53,32,53,44,58,80,62,62,72,35,49,85,69,70,62,75,85,79,74,97,54,55,49,73,24,63,40,74,74,81,10,30,64,44,43,97,93,85,77,95,43,35,74,20,90,97,66,62,60,32,78,63,56,66,59,61,85,80,32,42,37,23,5,83,28,93,80,88,62,75,87,66,83,80,63,54,77,45,23,8,21,45,33,41,47,42,19,24,64,43,78,77,85,6,44,12,15,26,36
John Holland,CLE,29.0,Wing,132,69,6,61,79,61,100,97,0,65,81,0,64,10,8,4,56,8,4,3,27,93,3,46,91,0,92,60,46,23,88,85,79,99,2,83,93,2,25,97,87,97,44,7,26,8,94,88,95,46,98,46,99,73,9,76,97,60,99,4,1,91,67,94,96,48,4,23,80,43,44,2,4,58,73,67,77,12,28,17,4,25,26,37,5,3,28,38,72,42,9,4,16,1,1,0,43,33,57,18,41,21,65,80,78,1,33,36,44,97,62
Rondae Hollis-Jefferson,BKN,22.8,Big,1878,38,76,90,31,38,39,74,75,92,63,69,83,34,87,77,56,25,33,18,30,88,20,28,27,5,93,94,28,24,96,16,78,87,41,12,16,72,39,21,53,35,97,73,14,39,15,6,4,28,20,6,37,35,6,47,30,7,46,33,13,86,12,52,64,36,25,5,11,4,72,82,86,2,31,88,67,88,91,94,33,39,5,49,34,5,52,45,3,46,13,15,49,70,53,18,2,8,51,90,67,83,56,43,42,20,8,87,54,88,31
Richaun Holmes,PHI,24.0,Big,642,65,59,13,54,50,0,21,25,57,10,87,36,86,78,88,84,19,21,16,46,91,63,31,66,11,84,11,31,16,78,47,86,75,76,26,67,10,28,27,92,87,75,58,51,57,63,9,15,31,77,47,89,69,72,72,72,52,87,21,25,96,18,69,87,30,45,56,39,43,3,18,6,58,55,58,58,28,42,35,21,10,6,21,12,28,30,20,6,26,87,97,74,11,51,0,1,1,69,62,29,45,38,51,46,96,1,40,23,45,31
Rodney Hood,UTA,25.0,Wing,1062,26,44,79,33,44,0,48,91,41,84,68,93,57,61,16,67,29,56,21,97,34,50,19,8,75,72,13,19,7,69,93,36,58,19,7,19,37,19,93,18,47,28,86,91,94,5,26,12,19,85,93,76,93,67,84,64,93,59,56,64,51,12,27,18,51,53,21,26,20,49,35,35,9,91,33,77,86,63,76,56,11,19,12,40,30,30,10,22,16,53,31,79,64,76,47,73,68,5,81,73,83,24,81,66,27,69,83,65,82,89
Rodney Hood,CLE,25.0,Wing,527,40,27,42,40,19,0,80,52,41,16,47,56,41,30,21,98,34,54,41,12,97,23,25,10,47,79,96,25,21,73,31,67,80,30,5,47,18,24,53,26,32,43,51,57,57,59,41,49,25,30,13,38,18,32,49,49,17,44,54,24,95,86,96,97,54,39,59,68,69,89,21,43,20,96,56,90,27,24,21,54,65,64,63,52,82,51,65,67,60,44,73,82,72,85,86,27,42,20,98,62,94,32,39,30,57,45,68,37,56,73
Al Horford,BOS,31.4,Big,2263,58,34,96,27,47,63,62,71,14,54,19,69,48,97,98,48,69,54,75,47,65,68,75,61,34,48,95,75,69,64,20,70,50,83,59,39,77,64,55,36,43,71,14,41,17,88,34,64,75,41,22,39,6,28,6,86,9,78,54,60,32,71,65,71,52,67,29,94,74,24,67,59,84,21,87,55,5,31,14,54,80,58,75,42,48,53,82,62,70,51,75,51,69,56,89,86,96,20,87,68,82,62,72,67,29,96,68,67,76,87
Danuel House,PHX,24.4,Wing,381,73,9,82,74,92,0,27,85,82,24,86,41,56,52,58,82,12,7,2,14,75,35,48,12,20,98,100,48,11,89,46,99,75,100,9,83,4,24,94,17,47,84,96,99,99,11,0,0,48,64,34,59,17,76,44,71,70,40,7,23,61,65,40,54,31,2,3,13,2,3,59,14,80,47,13,22,96,20,50,7,0,57,1,1,21,1,2,38,5,38,84,30,32,24,47,3,10,84,19,24,14,64,49,53,90,10,59,35,97,67
Dwight Howard,CHA,31.9,Big,2441,81,27,72,83,98,37,93,8,98,92,47,87,50,32,8,24,10,26,22,93,13,41,7,5,15,94,37,7,5,99,70,52,51,56,9,41,10,14,93,1,3,96,1,30,2,58,76,76,7,27,96,13,15,94,1,40,96,57,26,68,5,24,15,7,73,80,70,1,7,96,14,64,1,86,55,81,92,89,93,26,15,57,6,51,88,23,24,60,14,57,58,36,31,26,0,0,0,80,54,55,51,0,24,21,59,0,87,80,68,0
Josh Huestis,OKC,25.9,Wing,908,99,10,28,89,66,0,75,0,12,13,73,3,4,0,3,41,41,90,81,100,14,91,5,3,64,11,68,5,17,30,70,15,59,3,10,58,9,29,60,5,7,5,12,67,29,100,79,99,5,6,63,5,0,47,1,94,50,79,90,84,68,2,27,9,62,98,79,99,99,11,16,12,33,58,83,79,94,11,35,90,99,6,100,84,30,90,100,0,100,11,2,16,8,7,16,17,14,70,3,11,2,94,74,88,7,15,23,61,44,1
Serge Ibaka,TOR,28.1,Big,2079,77,11,54,17,48,33,75,76,20,6,55,55,50,8,3,72,95,79,81,36,25,93,96,98,64,43,39,96,92,33,66,90,63,93,90,72,97,97,58,84,85,66,40,55,47,49,28,31,96,96,73,97,72,56,79,95,57,94,79,88,22,55,47,40,56,92,27,79,57,33,56,43,74,31,21,19,13,80,64,79,48,76,37,92,60,95,21,68,22,50,65,91,82,92,73,43,47,12,55,86,76,66,80,74,61,48,35,49,45,86
Andre Iguodala,GSW,33.8,Wing,1605,92,59,73,81,60,86,78,7,81,67,81,19,60,83,100,19,52,28,19,91,57,15,78,83,19,48,93,78,71,67,83,48,37,65,94,69,38,58,72,28,40,75,4,25,5,64,89,88,78,78,82,72,92,37,93,70,89,59,28,20,73,67,74,83,51,31,36,77,58,51,15,19,4,87,73,87,47,78,75,28,64,51,64,68,29,78,47,59,40,76,96,35,42,36,1,42,22,79,44,60,54,22,36,24,92,21,53,49,32,69
Ersan Ilyasova,PHI,30.5,Big,528,19,66,32,49,43,99,22,45,23,58,23,64,21,67,57,67,23,47,39,94,21,84,14,8,28,71,17,14,3,65,67,83,43,96,8,38,37,30,90,6,16,14,49,36,41,82,88,91,14,78,85,76,68,95,39,76,64,83,47,72,13,28,11,9,15,61,28,30,24,39,32,30,92,25,26,18,45,30,31,47,66,28,70,83,59,79,38,48,45,25,12,23,56,32,0,51,55,39,14,68,30,55,83,78,18,58,43,64,48,81
Ersan Ilyasova,ATL,30.5,Big,1146,17,86,83,40,24,50,54,77,38,29,43,51,49,24,22,81,65,73,73,32,60,66,50,54,42,35,72,50,68,45,43,33,49,24,20,87,75,90,66,48,58,31,19,73,42,73,77,81,50,28,41,19,20,39,34,35,41,15,73,64,33,66,42,62,26,59,49,60,56,99,66,94,28,82,78,85,24,28,23,73,95,48,97,76,68,85,95,56,95,45,31,62,62,62,84,9,58,35,14,71,35,93,71,80,48,59,13,43,6,80
Joe Ingles,UTA,30.1,Wing,2551,35,65,62,12,79,67,32,45,13,86,77,56,95,96,99,10,75,83,62,61,59,64,51,56,43,66,22,51,38,65,77,62,67,42,43,35,59,46,30,80,73,52,88,55,80,17,22,15,51,70,75,65,94,48,94,25,72,24,83,60,83,21,53,48,56,37,74,26,54,91,69,83,24,87,26,69,87,41,56,83,67,29,82,66,20,87,59,34,67,97,70,47,43,41,91,90,96,33,30,18,16,87,88,91,73,96,51,76,91,70
Brandon Ingram,LAL,20.2,Wing,1954,90,19,51,69,76,65,41,16,96,94,58,83,43,86,84,20,43,9,8,53,49,84,91,47,98,44,70,91,80,47,58,60,45,67,63,24,39,25,69,74,77,6,95,52,88,21,81,67,91,83,36,88,93,66,96,60,58,58,9,13,48,25,36,47,28,5,17,4,5,58,49,50,61,12,92,59,24,38,29,9,26,28,29,41,58,25,27,16,33,39,61,16,60,40,84,63,82,87,60,86,81,5,7,4,52,82,87,80,81,40
Kyrie Irving,BOS,25.6,Point,1916,61,44,84,48,62,75,0,86,46,69,52,92,92,62,15,89,5,15,47,1,84,17,3,4,89,11,9,3,18,20,30,22,29,36,2,71,22,50,12,55,31,4,54,98,96,49,40,43,3,2,37,1,10,99,4,3,13,2,15,20,93,45,55,84,20,23,71,68,77,33,42,34,58,92,10,59,39,35,33,15,15,32,10,4,84,4,47,28,55,90,74,82,95,92,77,84,86,43,59,39,44,44,59,57,93,86,57,46,44,80
Jonathan Isaac,ORL,20.1,Big,518,85,99,51,11,17,0,25,0,8,67,66,33,2,12,14,27,18,14,18,29,49,79,40,44,55,54,57,40,45,32,50,40,40,50,53,60,64,69,70,29,42,54,98,83,97,33,1,1,40,63,49,59,19,26,24,83,71,79,14,21,54,58,30,67,10,32,43,14,27,24,23,18,92,56,43,48,30,7,8,14,60,42,55,72,80,69,51,29,45,3,88,7,9,2,8,90,42,23,35,92,72,87,62,71,2,45,31,40,48,31
Wes Iwundu,ORL,22.9,Wing,934,57,52,33,84,57,84,0,25,67,15,37,9,12,36,76,61,30,35,42,33,43,63,35,36,36,31,92,35,35,30,10,65,51,66,27,93,25,68,44,58,57,49,65,90,88,54,6,10,35,35,9,62,25,5,52,43,20,64,35,45,35,25,32,24,47,57,59,37,45,60,68,72,11,91,88,95,39,26,25,35,46,33,44,23,22,33,59,51,52,12,55,38,19,21,4,0,0,88,70,49,58,53,8,11,50,0,66,57,36,1
Jarrett Jack,NYK,34.0,Point,1509,13,13,77,36,79,0,46,53,30,46,44,31,26,72,85,28,50,57,38,63,38,94,43,51,28,63,68,43,41,46,39,34,43,36,67,74,65,79,21,27,18,84,63,19,36,24,25,21,43,70,56,71,77,83,61,67,30,73,57,56,45,27,39,57,32,28,54,48,50,67,47,53,49,66,52,64,46,39,38,57,81,21,81,40,54,46,86,12,86,30,57,93,44,72,0,25,27,10,90,98,100,18,18,15,46,27,85,64,57,66
Josh Jackson,PHX,20.7,Forward,1890,67,76,10,90,43,47,6,11,84,86,35,94,10,78,20,27,59,9,68,15,1,22,96,89,84,47,95,96,98,24,0,5,16,9,83,67,68,76,74,87,91,64,25,96,81,37,8,9,96,93,0,90,98,8,99,68,1,41,9,18,0,74,4,3,59,99,44,36,38,80,46,74,1,89,39,77,99,72,94,9,96,96,96,57,94,44,99,52,99,10,16,47,47,43,3,16,7,76,84,49,76,12,18,10,27,7,98,90,94,61
Justin Jackson,SAC,22.6,Forward,1409,16,20,86,22,24,90,39,32,18,18,98,20,43,31,59,76,5,21,61,29,2,51,2,1,29,99,0,2,1,100,25,93,94,73,2,2,41,3,2,20,5,93,14,72,34,28,13,12,2,3,29,2,11,44,9,7,61,5,21,49,4,3,4,1,94,50,6,59,21,6,88,67,9,8,68,23,70,98,97,21,60,15,79,87,54,96,46,37,59,59,98,86,78,90,45,22,17,20,80,51,71,76,45,55,84,17,29,22,31,0
Reggie Jackson,DET,27.5,Point,1193,18,16,62,79,38,0,34,49,52,67,34,87,44,85,46,70,68,10,46,36,1,38,98,99,81,90,2,98,96,84,35,85,73,85,64,10,99,87,99,98,100,4,25,59,37,96,95,98,98,68,34,55,35,90,4,82,14,80,10,41,3,91,3,4,15,58,91,98,98,19,7,7,10,82,92,94,90,12,30,10,44,97,61,97,95,93,2,80,7,48,39,92,54,82,51,14,30,31,93,54,89,43,46,39,57,30,95,92,92,72
LeBron James,CLE,32.8,Forward,2978,84,78,98,59,94,45,80,39,96,94,86,100,94,100,100,12,3,2,1,87,10,13,25,43,85,6,8,25,19,8,40,66,32,88,88,38,11,16,2,81,28,12,21,86,61,85,75,84,25,63,52,80,100,72,98,12,40,41,2,7,7,1,11,13,11,3,28,73,60,24,1,2,8,27,99,93,10,59,38,2,1,0,1,3,4,5,3,1,2,96,96,43,67,53,20,64,52,84,47,65,53,6,29,14,92,54,100,98,98,98
Mike James,PHX,27.2,Point,633,62,61,79,30,75,87,36,31,74,34,31,70,20,52,39,80,0,2,16,43,2,1,0,1,70,63,3,0,1,42,77,50,72,24,0,99,23,97,70,1,2,20,76,92,92,17,33,22,0,2,53,3,2,93,0,7,56,15,2,5,1,1,1,0,98,79,13,32,13,18,12,9,10,60,75,74,76,74,78,2,84,15,73,91,11,85,70,43,74,18,38,80,10,44,0,6,13,57,72,44,54,23,51,44,39,13,100,98,93,95
Al Jefferson,IND,32.8,Big,457,78,76,10,43,80,0,53,86,45,9,96,78,38,61,39,85,94,97,85,90,44,96,61,52,68,65,40,61,65,49,41,23,51,10,46,15,55,27,59,75,78,63,17,73,40,50,42,46,61,63,62,70,43,84,36,75,52,81,97,98,55,50,21,34,18,61,64,35,46,95,55,81,76,21,5,7,62,88,87,97,47,73,30,58,75,49,38,69,24,34,17,95,59,90,0,0,0,28,98,94,100,0,33,30,42,0,81,87,48,0
Richard Jefferson,DEN,37.4,Forward,126,18,0,41,14,6,0,73,0,49,24,96,4,12,82,98,96,39,17,40,41,24,29,80,89,59,44,11,80,71,29,75,58,30,79,72,76,58,76,71,68,76,63,6,44,11,93,68,85,80,82,65,77,92,87,89,55,26,44,17,28,22,36,74,46,89,97,96,32,80,80,13,21,15,99,98,100,3,1,0,17,19,30,36,9,23,17,29,29,46,14,22,35,94,63,0,0,0,65,92,73,94,0,20,8,37,0,84,24,53,100
Brandon Jennings,MIL,28.1,Combo,189,71,32,95,68,95,0,0,0,34,41,63,66,13,93,91,20,74,85,25,92,87,78,46,49,49,91,49,46,40,61,32,91,87,76,68,6,94,40,52,44,46,62,93,23,72,11,29,17,46,61,9,70,24,28,27,67,5,71,85,41,92,20,99,96,96,13,22,32,22,39,72,68,59,87,42,76,18,22,15,85,25,2,43,5,4,10,52,1,59,11,66,64,79,70,0,14,13,9,63,80,82,36,79,73,38,13,77,91,45,86
Jonas Jerebko,UTA,30.7,Big,1044,12,43,28,30,45,51,63,96,16,28,24,28,54,12,17,98,41,65,73,57,18,17,27,17,14,78,90,27,30,90,34,20,65,6,55,24,57,34,27,4,4,89,8,22,8,60,57,63,27,32,20,42,22,20,42,44,42,48,65,58,15,44,58,36,77,80,84,60,83,94,29,52,11,85,22,63,58,83,82,65,69,64,59,75,53,67,72,58,62,54,48,29,19,14,95,18,89,29,40,42,29,97,69,86,23,88,22,36,65,31
Amir Johnson,PHI,30.5,Big,1141,63,80,6,81,43,77,10,14,60,23,18,20,42,84,94,35,74,38,63,78,9,5,89,81,14,94,91,89,88,90,38,73,78,46,93,35,20,19,61,27,35,90,2,0,0,99,98,100,89,30,32,36,44,55,32,26,23,34,38,65,12,29,33,15,67,73,95,63,92,42,40,38,11,84,89,93,59,25,30,38,8,62,10,12,53,16,19,65,23,56,42,70,47,73,0,28,27,58,83,15,58,54,47,49,64,27,66,58,55,31
Dakari Johnson,OKC,22.1,Big,122,76,90,1,66,5,0,5,0,89,88,0,17,32,4,8,93,63,68,78,15,47,81,52,20,56,66,92,52,56,83,17,16,26,26,27,80,8,32,18,53,29,50,43,71,62,10,63,36,52,15,14,14,23,17,21,17,14,20,68,83,49,37,64,48,79,87,9,26,9,40,82,74,55,17,11,9,89,87,91,68,22,38,32,26,49,20,25,28,37,55,49,16,99,55,0,0,0,66,90,35,71,0,0,0,57,0,49,43,31,0
James Johnson,MIA,30.7,Big,1926,43,84,52,12,20,45,53,37,51,26,87,75,55,96,97,25,43,61,66,41,36,88,32,30,11,88,56,32,24,95,22,82,92,34,32,59,26,39,63,18,25,94,64,6,20,40,18,18,32,35,7,45,30,15,59,52,3,47,61,78,40,56,41,49,38,61,89,92,94,55,64,63,5,86,93,96,41,40,38,61,24,69,28,27,38,48,36,71,41,52,64,68,58,67,29,16,22,49,38,52,39,84,61,65,73,21,94,92,96,91
Joe Johnson,HOU,36.3,Forward,471,0,8,57,2,37,0,63,0,16,41,86,29,18,76,86,65,23,22,14,46,63,85,34,62,36,34,23,34,67,24,26,50,57,43,49,77,73,84,68,47,56,30,88,43,76,42,50,47,34,9,27,10,11,47,7,23,13,28,22,37,76,66,82,84,55,13,82,28,64,8,11,8,82,80,8,36,77,18,29,22,5,42,4,9,69,21,5,65,4,8,94,61,24,51,25,13,11,6,94,47,86,88,47,69,16,11,92,100,88,0
Joe Johnson,UTA,36.3,Big,690,9,24,100,3,8,58,68,0,3,9,12,59,6,68,64,65,45,46,23,54,48,75,49,53,38,78,7,49,17,56,85,93,84,89,34,61,70,73,40,73,68,9,70,71,78,95,39,75,49,89,64,82,90,67,88,77,62,69,46,42,68,32,29,54,20,24,29,64,38,6,27,12,95,10,8,5,31,74,66,46,46,33,41,8,15,12,78,45,68,9,78,87,80,88,13,10,10,0,94,90,98,89,68,76,26,10,99,99,99,85
Stanley Johnson,DET,21.4,Wing,1836,32,90,30,44,63,83,47,36,67,37,21,48,14,45,35,51,65,55,47,53,68,66,67,68,72,42,34,67,73,39,77,81,73,74,92,37,43,34,88,28,59,54,83,74,86,25,11,10,67,28,56,41,41,47,41,33,52,51,55,42,74,23,44,49,38,14,52,30,41,34,87,81,47,34,68,48,17,73,55,55,84,10,83,84,48,81,76,4,79,13,38,21,47,27,14,16,12,61,61,53,56,62,36,39,21,12,74,86,64,33
Tyler Johnson,MIA,25.5,Combo,1984,73,20,55,30,71,75,30,73,46,32,73,29,71,14,11,91,51,53,26,7,98,87,51,46,57,46,26,51,54,17,98,43,71,17,74,11,46,16,19,53,34,75,38,16,19,52,51,53,51,73,96,54,73,94,54,55,83,53,53,25,98,47,97,97,68,6,42,82,68,16,41,27,62,66,41,54,20,45,33,53,35,21,38,55,30,57,33,16,28,71,71,70,61,64,51,65,64,34,43,64,50,86,57,70,64,64,9,20,13,16
