player,team,age,pos,min,blk%_rank,stl%_rank,foul%_rank,fgor%_rank,fgdr%_rank,ftor%_rank,ftdr%_rank,ft%_rank,sfld%_rank,ffld%_rank,and1%_rank,usage_rank,psa_rank,ast%_rank,ast:usg_rank,tov%_rank,diff_rank,offense:_pts/poss_rank,offense:_efg%_rank,offense:_tov%_rank,offense:_orb%_rank,offense:_ft_rate_rank,defense:_pts/poss_rank,defense:_efg%_rank,defense:_tov%_rank,defense:_orb%_rank,defense:_ft_rate_rank,onoff_opp_halfcourt_pts/poss_rank,onoff_opp_halfcourt_halfcourt:_pts/play_rank,onoff_opp_halfcourt_halfcourt:_oreb%_rank,onoff_opp_halfcourt_halfcourt:_%_of_plays_rank,onoff_opp_halfcourt_putbacks:_pts/miss_rank,onoff_opp_halfcourt_putbacks:_plays/miss_rank,onoff_opp_halfcourt_putbacks:_pts/play_rank,onoff_opp_team_fg%:_rim_rank,onoff_opp_team_fg%:_short_mid_rank,onoff_opp_team_fg%:_long_mid_rank,onoff_opp_team_fg%:_all_mid_rank,onoff_opp_team_fg%:_corner_three_rank,onoff_opp_team_fg%:_non_corner_rank,onoff_opp_team_fg%:_all_three_rank,onoff_opp_shot_frequency:_rim_rank,onoff_opp_shot_frequency:_short_mid_rank,onoff_opp_shot_frequency:_long_mid_rank,onoff_opp_shot_frequency:_all_mid_rank,onoff_opp_shot_frequency:_corner_three_rank,onoff_opp_shot_frequency:_non_corner_rank,onoff_opp_shot_frequency:_all_three_rank,onoff_opp_transition_pts/poss_rank,onoff_opp_transition_all_transition:_pts+/poss_rank,onoff_opp_transition_all_transition:_freq_rank,onoff_opp_transition_all_transition:_pts/play_rank,onoff_opp_transition_off_steals:_pts+/poss_rank,onoff_opp_transition_off_steals:_freq_rank,onoff_opp_transition_off_steals:_pts/play_rank,onoff_opp_transition_off_live_rebounds:_pts+/poss_rank,onoff_opp_transition_off_live_rebounds:_freq_rank,onoff_opp_transition_off_live_rebounds:_pts/play_rank,onoff_team_halfcourt_pts/poss_rank,onoff_team_halfcourt_halfcourt:_pts/play_rank,onoff_team_halfcourt_halfcourt:_oreb%_rank,onoff_team_halfcourt_halfcourt:_%_of_plays_rank,onoff_team_halfcourt_putbacks:_pts/miss_rank,onoff_team_halfcourt_putbacks:_plays/miss_rank,onoff_team_halfcourt_putbacks:_pts/play_rank,onoff_team_team_fg%:_rim_rank,onoff_team_team_fg%:_short_mid_rank,onoff_team_team_fg%:_long_mid_rank,onoff_team_team_fg%:_all_mid_rank,onoff_team_team_fg%:_corner_three_rank,onoff_team_team_fg%:_non_corner_rank,onoff_team_team_fg%:_all_three_rank,onoff_team_shot_frequency:_rim_rank,onoff_team_shot_frequency:_short_mid_rank,onoff_team_shot_frequency:_long_mid_rank,onoff_team_shot_frequency:_all_mid_rank,onoff_team_shot_frequency:_corner_three_rank,onoff_team_shot_frequency:_non_corner_rank,onoff_team_shot_frequency:_all_three_rank,onoff_team_transition_pts/poss_rank,onoff_team_transition_all_transition:_pts+/poss_rank,onoff_team_transition_all_transition:_freq_rank,onoff_team_transition_all_transition:_pts/play_rank,onoff_team_transition_off_steals:_pts+/poss_rank,onoff_team_transition_off_steals:_freq_rank,onoff_team_transition_off_steals:_pts/play_rank,onoff_team_transition_off_live_rebounds:_pts+/poss_rank,onoff_team_transition_off_live_rebounds:_freq_rank,onoff_team_transition_off_live_rebounds:_pts/play_rank,efg%_rank,rim_accuracy_rank,short_mid_accuracy_rank,long_mid_accuracy_rank,all_mid_accuracy_rank,corner_three_accuracy_rank,non_corner_accuracy_rank,all_three_accuracy_rank,rim_frequency_rank,short_mid_frequency_rank,long_mid_frequency_rank,all_mid_frequency_rank,corner_three_frequency_rank,non_corner_frequency_rank,all_three_frequency_rank,2p%_overall_rank,3p%_overall_rank,astd%_all_overall_rank,astd%_rim_overall_rank,astd%_mid_overall_rank,astd%_three_overall_rank
James Johnson,MIN,32.7,Big,338,82,95,26,21,22,88,30,31,63,4,38,86,65,98,96,15,67,80,84,77,21,46,42,26,44,69,62,42,38,55,82,91,93,49,36,69,71,76,8,30,13,63,67,51,64,27,29,24,42,11,70,19,14,69,26,21,54,21,80,81,28,94,79,58,88,72,87,92,94,75,29,53,61,67,75,76,65,12,21,80,49,98,39,67,86,65,38,99,28,67,71,7,62,8,0,91,79,52,39,51,35,41,68,58,58,78,96,99,100,96
James Johnson,MIA,32.7,Big,268,71,42,30,11,25,82,27,0,39,7,48,57,51,74,71,39,43,48,11,19,87,83,44,80,54,5,2,44,56,3,47,73,22,95,88,94,24,83,32,71,63,15,83,94,93,62,18,27,44,38,77,35,26,52,36,48,90,44,48,16,87,54,59,67,38,50,9,11,5,32,31,25,6,8,55,17,86,98,99,48,67,37,55,20,41,21,83,50,74,65,43,8,0,5,0,85,82,40,22,0,14,80,82,82,45,80,57,77,83,83
Keldon Johnson,SAS,19.9,Forward,281,15,84,41,47,67,0,67,80,97,36,49,36,100,8,17,44,16,23,17,50,24,57,29,17,6,87,38,29,7,78,95,67,90,22,9,81,33,67,9,61,27,34,41,31,32,11,96,83,29,84,92,71,15,39,11,97,98,92,23,25,15,38,36,17,78,13,15,35,14,85,46,68,32,56,81,72,67,39,46,23,19,52,14,39,23,50,22,78,13,100,91,76,71,75,0,0,100,91,60,63,61,69,1,5,96,100,45,25,68,0
Stanley Johnson,TOR,23.4,Forward,109,93,69,35,71,83,97,0,0,59,29,31,91,5,89,73,7,90,76,83,65,51,34,86,42,55,94,80,86,65,95,91,71,98,5,12,40,90,68,51,61,58,68,40,13,20,40,69,65,86,87,53,73,61,32,53,82,25,73,76,83,56,58,81,55,91,97,69,68,74,47,41,39,75,59,78,72,13,22,13,76,15,76,22,39,73,42,9,66,17,8,8,13,43,12,0,0,25,49,71,56,65,57,51,53,5,25,100,99,100,99
Tyler Johnson,BKN,27.5,Wing,192,13,16,44,81,27,0,0,0,51,64,0,72,44,82,82,98,38,54,90,58,17,8,33,17,61,9,64,33,37,12,21,1,12,2,17,15,60,20,37,39,36,56,52,48,50,54,41,43,33,79,41,77,42,65,57,87,46,85,54,78,14,66,64,21,95,95,97,92,98,8,36,15,7,69,9,29,86,93,96,54,40,71,35,43,82,25,51,70,65,30,12,2,94,47,0,90,70,18,60,98,94,6,67,43,11,71,21,44,20,1
Tyler Johnson,PHX,27.5,Combo,514,79,20,41,44,17,0,59,25,41,12,0,24,14,29,41,70,91,87,47,67,74,96,79,91,10,93,61,79,56,91,11,65,48,67,95,39,77,65,78,50,59,82,94,97,98,1,1,0,79,97,12,97,97,1,97,52,59,56,87,90,41,97,16,75,2,11,95,97,100,42,58,56,18,28,96,77,4,80,53,87,55,92,54,2,99,5,97,39,97,14,32,92,44,65,0,11,21,27,32,76,55,52,70,68,38,21,6,5,8,18
Nikola Jokic,DEN,24.7,Big,2334,24,82,58,49,86,63,68,84,38,100,45,98,68,100,98,39,75,65,51,62,91,55,70,32,25,92,78,70,21,88,91,97,96,74,46,28,27,19,22,47,31,91,20,16,13,73,21,32,70,70,65,59,51,32,38,74,60,67,65,59,93,63,71,84,22,42,34,49,39,23,89,74,83,44,92,78,26,6,6,65,53,45,63,67,12,82,42,61,41,64,64,96,74,96,0,36,35,25,95,90,96,27,58,48,64,35,92,97,75,94
Damian Jones,ATL,24.3,Big,851,64,63,5,55,21,78,61,44,85,61,11,7,95,17,48,53,57,50,75,19,54,9,58,7,91,97,38,58,45,95,84,41,85,11,20,16,42,14,21,10,7,70,22,65,38,21,54,36,58,22,56,10,17,70,6,39,21,31,50,39,46,62,92,73,96,96,25,92,73,17,41,24,29,95,35,84,42,30,29,50,64,56,64,99,53,95,4,34,3,93,84,8,28,7,0,0,0,96,6,27,7,40,20,27,93,0,15,5,2,18
Tyus Jones,MEM,23.5,Point,1193,20,65,100,10,18,0,39,23,14,10,12,29,33,65,94,88,27,43,74,15,68,8,28,18,15,65,90,28,25,69,18,31,59,18,50,4,74,14,5,41,14,61,24,11,11,19,96,86,28,51,8,51,50,6,65,53,16,49,43,53,72,28,64,61,59,44,71,89,86,22,66,45,67,10,25,10,44,85,80,43,20,46,22,51,79,54,12,65,15,51,69,78,53,75,90,50,66,18,100,51,98,43,31,25,51,66,27,20,14,41
Derrick Jones Jr.,MIA,22.7,Forward,1351,88,87,20,83,33,53,40,42,89,57,64,11,96,25,48,93,75,82,86,25,57,86,51,29,35,56,92,51,45,53,78,17,54,14,29,33,49,37,11,79,45,30,14,64,26,33,95,91,51,58,66,69,23,61,44,81,71,83,82,75,42,35,44,39,56,77,62,51,58,53,82,81,52,45,48,43,92,32,56,82,92,44,90,92,30,90,83,55,85,93,95,23,43,23,5,86,26,97,20,16,13,85,5,25,97,26,24,12,29,28
DeAndre Jordan,BKN,31.3,Big,1233,61,12,71,83,96,57,94,35,76,85,86,24,93,84,94,11,86,56,44,27,52,98,90,97,81,41,27,90,96,26,23,65,41,78,93,77,87,88,94,85,94,41,36,84,64,43,50,46,90,44,56,50,49,54,51,38,68,41,56,39,45,84,59,42,72,53,19,60,36,90,14,34,82,17,79,38,33,34,31,56,54,84,45,67,71,69,43,87,35,92,58,49,39,51,0,0,0,99,7,15,5,0,0,0,89,0,49,29,40,0
Cory Joseph,SAC,28.2,Combo,1721,65,48,47,64,29,82,45,64,33,44,48,9,32,52,91,53,72,85,58,61,93,63,42,49,57,52,25,42,64,51,60,51,62,36,15,67,46,58,49,77,74,41,24,43,27,29,91,83,42,14,72,24,8,47,11,52,60,60,85,78,94,86,70,90,19,22,26,72,44,45,91,88,28,39,56,42,54,78,76,85,77,30,73,52,55,46,83,27,83,33,71,47,42,38,65,35,40,24,77,83,86,64,35,45,32,42,71,62,89,27
Frank Kaminsky,PHX,26.6,Big,761,11,17,54,22,49,92,33,32,60,42,36,80,31,88,73,85,53,68,31,94,25,51,35,39,81,17,12,35,53,31,76,6,14,14,10,81,69,83,38,62,51,47,68,25,46,65,53,58,35,43,97,29,50,86,24,23,98,15,68,50,49,21,77,27,99,98,65,61,66,20,10,8,12,42,54,44,11,96,85,68,25,28,21,81,31,72,6,30,5,30,17,86,38,79,0,44,36,40,49,58,49,33,81,67,35,38,38,40,65,18
Enes Kanter,BOS,27.4,Big,973,65,39,66,98,91,89,54,41,57,63,62,71,64,46,29,57,2,1,6,0,78,26,43,62,69,14,34,43,95,13,39,16,60,10,11,94,1,19,90,67,77,100,61,0,3,99,1,7,43,1,7,0,1,31,1,3,30,2,1,0,57,86,89,56,96,8,13,41,20,81,49,56,0,58,97,92,6,90,75,1,98,54,99,99,5,100,86,91,83,66,28,74,50,69,0,0,0,89,52,46,42,15,21,20,57,0,98,94,83,18
Luke Kennard,DET,23.4,Wing,921,17,4,69,15,46,0,22,94,39,71,15,74,78,93,88,64,87,82,88,84,1,57,74,61,71,79,65,74,64,89,87,73,74,61,20,50,46,47,68,66,74,86,11,55,21,17,53,32,74,65,80,61,80,66,76,48,70,41,82,86,7,57,15,10,61,93,28,38,29,85,68,86,23,72,22,51,71,69,75,82,86,88,77,95,45,91,66,67,58,71,83,49,81,67,33,88,80,21,55,80,76,41,78,63,44,79,63,60,64,77
Michael Kidd-Gilchrist,CHA,26.1,Big,137,30,0,26,36,17,0,0,0,18,33,75,60,3,59,57,56,40,20,43,43,11,28,72,54,72,62,66,72,58,81,18,21,65,8,77,79,31,62,10,38,22,57,81,6,34,88,42,63,72,89,19,96,44,6,73,92,53,96,20,21,22,98,43,48,47,88,39,63,47,5,22,7,85,20,19,13,59,58,59,20,70,100,55,75,90,71,49,99,35,2,4,64,10,20,0,0,0,23,91,75,86,79,54,59,1,0,40,90,32,18
Michael Kidd-Gilchrist,DAL,26.1,Big,109,41,21,4,23,75,0,24,0,95,0,75,2,1,10,58,1,56,44,26,62,56,92,59,43,75,40,58,59,39,41,51,64,54,65,58,25,12,10,50,61,58,81,72,46,66,21,13,8,59,86,57,92,63,28,75,79,69,86,44,55,76,86,35,41,48,46,10,65,21,33,31,25,62,54,34,40,73,41,51,44,8,89,6,48,27,36,5,85,7,1,1,49,79,65,0,0,0,21,100,86,100,58,34,39,1,0,0,1,2,0
Maxi Kleber,DAL,27.8,Big,1885,65,10,63,33,11,62,68,94,29,18,75,17,70,23,37,81,68,60,34,97,51,19,62,81,32,27,55,62,79,19,54,22,16,60,80,49,59,53,83,73,82,27,59,82,77,58,43,46,62,63,77,53,83,63,72,45,74,42,60,32,45,78,68,33,92,24,43,79,69,65,12,18,75,36,33,28,76,36,47,60,76,72,70,61,65,52,73,61,71,68,51,42,56,43,47,72,71,30,7,19,7,94,83,89,70,70,5,6,24,18
Brandon Knight,DET,27.9,Point,218,27,20,20,4,69,0,96,0,12,94,0,65,75,45,33,10,32,21,28,35,71,9,60,39,29,46,71,60,43,52,12,32,20,61,24,19,27,13,90,65,82,49,31,51,35,72,60,69,60,50,20,36,52,16,46,44,40,32,21,19,45,47,69,63,64,38,13,88,30,12,68,30,49,32,70,50,35,63,55,21,51,18,52,49,5,67,56,30,47,84,0,63,98,90,0,83,84,0,18,2,4,35,100,100,4,82,35,96,27,82
Brandon Knight,CLE,27.9,Wing,212,37,14,35,13,18,0,0,0,3,98,97,79,7,87,84,8,47,95,94,75,7,92,4,30,0,22,25,4,12,42,27,3,12,8,8,62,20,40,78,63,73,38,44,88,74,42,40,37,4,38,61,29,87,19,89,19,59,14,95,97,8,5,55,22,86,56,97,59,96,89,78,89,81,78,13,49,61,19,26,95,52,13,56,11,57,11,67,20,76,13,3,49,3,22,0,40,23,3,52,16,29,62,98,95,1,22,82,67,97,94
Kevin Knox,NYK,20.2,Forward,1064,79,23,37,17,48,60,11,13,60,69,8,65,13,41,28,68,13,26,7,70,67,65,16,20,74,4,30,16,11,3,86,5,3,46,39,45,51,48,59,11,16,56,56,85,78,58,13,18,16,96,96,90,96,29,96,83,96,69,26,17,55,18,33,33,49,44,11,64,19,60,11,16,59,94,87,96,9,4,3,26,39,6,56,88,61,83,28,4,47,12,15,32,28,19,9,56,37,35,43,77,67,43,71,61,7,37,57,85,45,61
John Konchar,MEM,23.6,Wing,131,71,72,90,100,94,0,0,0,10,56,100,3,98,68,98,100,39,21,22,26,36,64,68,83,38,47,37,68,68,50,61,40,39,49,46,86,40,76,84,70,81,67,66,10,29,85,32,51,68,88,81,83,72,69,79,78,88,70,21,25,44,27,40,30,58,34,49,6,26,79,14,31,30,19,78,40,89,59,75,21,19,31,25,41,29,36,13,26,28,100,88,99,0,99,0,0,0,100,31,0,8,37,6,7,99,0,46,24,0,92
Furkan Korkmaz,PHI,22.3,Wing,1537,45,31,78,16,38,60,41,30,43,60,29,54,72,23,15,62,15,37,70,11,37,38,12,8,13,74,65,12,13,90,13,32,79,12,13,16,65,27,28,11,10,82,25,28,21,43,45,42,12,5,9,15,3,24,5,26,11,43,37,76,31,67,41,63,19,68,75,54,68,36,88,82,15,91,89,95,42,17,19,37,9,63,9,14,15,28,24,97,22,79,43,66,67,69,87,81,87,14,54,45,44,67,84,81,39,87,12,19,24,28
Luke Kornet,CHI,24.3,Big,534,73,26,52,17,9,64,3,0,14,24,23,43,25,46,49,96,23,33,20,37,93,40,33,36,8,64,97,33,23,79,20,81,80,68,43,10,71,22,69,58,69,21,39,81,65,96,40,74,33,45,13,45,17,38,15,65,4,68,33,23,88,35,54,59,36,43,23,39,25,66,38,45,11,99,89,99,8,4,2,33,40,34,32,53,55,46,30,40,31,38,93,86,10,65,2,38,23,30,17,23,14,79,90,86,92,22,4,2,2,18
Kyle Korver,MIL,38.6,Wing,887,56,29,49,25,31,66,28,77,5,43,58,32,90,37,56,14,3,10,23,59,6,19,7,5,63,32,47,7,11,54,6,13,6,61,16,38,81,59,32,1,3,18,7,80,28,70,95,96,7,4,15,4,12,53,14,5,31,10,10,33,14,39,1,5,5,11,5,65,17,73,40,52,41,29,15,17,68,85,86,10,15,74,10,78,4,90,3,93,2,92,8,55,96,97,45,85,81,1,3,60,17,80,99,99,70,83,5,7,18,30
Rodions Kurucs,BKN,21.7,Forward,624,12,57,4,48,64,95,48,5,19,52,27,31,48,64,76,3,90,73,96,36,18,14,87,77,93,73,35,87,90,78,35,56,49,63,5,38,85,55,97,88,96,54,8,93,45,30,63,53,87,15,11,5,18,1,8,22,43,8,73,80,68,0,63,8,99,61,50,100,96,88,93,96,0,93,26,79,73,92,93,73,71,10,63,22,14,17,90,8,85,68,80,4,0,3,75,46,53,75,33,0,16,27,81,71,72,53,7,11,3,0
Kyle Kuzma,LAL,24.3,Forward,1486,45,13,61,63,56,80,60,33,64,9,52,81,41,39,13,45,82,98,97,72,76,87,10,9,6,83,49,10,6,96,56,42,63,28,57,38,51,41,53,1,2,92,21,15,13,20,45,30,10,25,71,15,45,83,25,14,23,12,98,98,80,77,95,90,90,95,71,21,56,50,84,83,91,5,19,5,55,73,72,98,61,64,67,28,16,41,75,94,81,39,93,56,43,53,96,16,34,29,85,73,84,29,52,39,51,33,55,37,51,56
Zach LaVine,CHI,24.6,Wing,2085,66,82,91,38,69,94,86,52,75,92,55,98,63,94,66,19,60,40,38,52,74,49,71,67,12,81,93,71,72,65,31,80,61,81,82,67,8,38,27,45,32,91,9,29,10,85,23,43,71,50,17,48,35,85,24,54,4,54,40,23,51,80,61,70,29,28,47,3,15,43,60,62,40,72,69,75,99,6,37,40,86,53,91,45,59,52,90,43,94,57,42,8,41,16,84,64,68,84,18,66,36,19,42,31,46,63,92,84,83,97
Skal Labissiere,POR,23.6,Big,538,78,8,13,83,34,92,14,68,36,31,6,31,55,68,83,21,38,6,4,3,62,64,94,96,97,11,26,94,94,49,2,6,2,61,97,56,63,60,32,92,88,25,59,84,79,72,37,49,94,85,32,84,25,94,33,99,53,97,6,10,86,18,17,28,18,10,2,95,14,2,40,8,80,75,91,88,29,2,2,6,1,33,2,31,4,48,1,25,1,60,29,91,93,96,0,0,0,49,94,89,96,29,32,30,57,0,51,73,26,18
Jeremy Lamb,IND,27.4,Wing,1291,80,86,41,45,86,71,61,70,67,56,27,71,46,56,30,80,25,20,19,42,32,67,54,52,28,69,71,54,55,65,40,90,91,64,65,72,52,69,33,33,28,75,70,49,66,16,17,12,54,30,30,32,29,82,29,34,42,36,20,18,30,34,43,29,74,17,88,28,61,43,32,28,15,53,95,85,26,51,43,20,52,47,46,42,46,49,63,36,48,44,44,96,56,89,27,45,38,42,83,97,98,13,29,15,55,35,89,87,76,84
Romeo Langford,BOS,20.0,Wing,319,93,9,26,85,11,0,58,0,44,26,0,6,4,3,10,89,65,32,47,24,90,15,83,79,0,97,99,83,43,98,39,89,92,50,40,64,56,64,44,67,64,98,2,8,1,70,15,25,83,94,24,93,79,79,77,93,16,90,32,24,81,25,91,88,75,22,28,27,26,53,93,92,37,96,67,92,5,29,12,32,33,15,50,24,4,47,48,16,61,3,7,11,88,10,0,0,2,88,84,17,47,73,5,16,6,2,62,77,20,1
Jake Layman,MIN,25.7,Forward,498,68,55,59,49,1,0,25,35,47,15,89,45,47,5,4,39,33,23,35,70,16,0,57,87,15,26,11,57,57,32,86,87,75,82,66,73,98,96,92,23,58,37,33,38,30,29,92,84,57,21,92,28,5,80,4,59,98,76,23,47,52,34,48,35,63,28,50,96,83,98,14,47,0,83,58,78,50,97,95,23,3,35,6,2,68,7,27,69,24,51,40,57,83,65,0,51,47,72,44,52,47,20,63,43,59,47,21,13,20,57
Caris LeVert,BKN,25.2,Combo,1329,35,70,88,80,48,97,21,11,82,83,85,92,35,77,36,56,38,32,67,53,6,29,52,46,48,26,84,52,53,38,26,38,38,43,73,37,69,50,74,6,22,79,37,14,19,53,49,50,52,57,40,60,84,69,82,38,44,38,32,65,13,25,14,12,42,49,44,20,31,86,62,82,61,67,21,42,91,26,49,32,16,54,26,11,17,23,31,81,40,32,36,39,39,35,79,52,57,58,94,33,77,14,26,18,30,58,89,68,83,95
TJ Leaf,IND,22.5,Big,175,29,90,46,79,63,98,2,0,11,42,48,69,4,28,14,90,29,9,10,39,36,44,84,93,86,6,86,84,96,9,17,61,56,56,72,41,95,86,26,89,82,79,1,63,7,78,67,76,84,29,11,34,84,5,95,12,49,9,9,14,69,85,72,81,41,17,48,93,71,12,29,18,21,98,79,98,4,17,6,9,10,87,6,32,82,14,8,93,10,7,8,7,10,4,0,0,0,64,60,38,43,45,46,44,5,0,39,34,60,18
Courtney Lee,DAL,34.1,Wing,300,77,96,20,33,9,0,0,0,19,3,84,7,73,2,8,55,74,85,96,98,1,26,44,15,27,96,90,44,18,99,97,80,97,12,22,9,22,7,75,15,23,95,13,5,4,7,79,47,44,55,85,56,59,60,44,55,77,57,85,95,1,48,46,21,81,97,97,67,94,44,55,54,86,85,8,52,57,13,20,85,57,68,62,79,78,77,41,49,46,82,90,81,88,92,46,59,66,29,71,48,56,93,44,70,87,68,69,91,70,47
Damion Lee,GSW,27.0,Combo,1381,14,56,42,61,95,0,71,81,44,82,42,32,61,27,29,79,96,98,98,91,32,96,56,31,19,99,50,56,24,100,100,98,99,2,1,1,100,66,4,78,26,100,40,1,7,1,8,1,56,60,100,30,78,99,18,14,97,7,98,95,60,4,88,48,98,66,94,83,95,89,95,99,76,18,25,15,66,62,65,98,82,4,94,10,92,22,99,1,100,53,59,74,32,47,38,55,52,18,74,59,73,70,64,65,36,55,2,3,3,11
Alex Len,SAC,26.4,Big,218,89,10,23,92,88,97,75,0,84,55,16,35,81,13,13,7,53,87,88,83,25,12,13,7,38,34,76,13,14,57,43,23,24,41,80,23,57,28,6,4,2,41,70,42,61,17,68,49,13,17,59,22,67,64,71,10,37,10,87,95,18,17,17,30,18,45,80,87,89,82,70,83,21,18,43,22,58,92,91,87,29,18,43,12,9,26,54,55,66,80,55,45,0,48,0,0,0,77,89,0,67,30,27,27,62,0,65,71,2,18
Alex Len,ATL,26.4,Big,725,63,51,35,60,49,87,87,16,64,48,15,63,57,57,43,60,65,63,27,78,64,91,56,47,18,88,78,56,36,79,55,90,76,87,42,27,92,56,51,46,49,47,37,28,26,67,75,79,56,49,64,47,25,79,23,60,50,63,63,33,70,65,85,75,87,40,84,83,90,45,13,15,20,90,98,98,3,12,3,63,71,40,79,80,26,85,51,38,57,67,51,93,26,90,36,6,18,68,49,24,32,68,40,45,77,18,40,23,55,18
Kawhi Leonard,LAC,28.3,Forward,1846,60,97,96,40,84,56,99,95,80,100,68,99,73,97,81,72,48,25,26,55,65,32,72,32,89,61,83,72,75,48,77,26,50,23,30,28,42,24,31,67,51,62,65,26,43,95,14,43,72,62,83,50,20,72,20,86,78,83,25,19,48,97,41,55,26,24,66,50,63,35,47,43,94,91,99,99,28,0,0,25,87,97,73,28,96,15,95,76,92,52,69,81,68,81,91,70,73,17,95,95,99,1,37,9,47,73,96,92,95,96
Meyers Leonard,MIA,27.7,Big,1033,13,11,45,13,71,0,80,21,16,35,95,10,80,36,68,30,91,79,70,38,83,58,85,77,39,81,90,85,68,78,62,90,80,79,93,41,89,67,24,27,19,71,43,6,15,92,47,72,85,80,57,74,79,35,82,68,64,61,79,60,66,53,87,69,89,64,83,45,70,17,65,50,83,66,23,45,60,20,26,79,66,57,65,47,94,40,71,37,73,82,93,45,33,39,67,95,93,20,43,41,32,65,93,85,76,94,7,4,35,82
Damian Lillard,POR,29.3,Point,2472,45,27,92,18,51,75,35,88,78,96,59,92,96,75,31,84,58,89,82,53,78,73,17,22,4,61,37,17,4,62,48,84,52,92,40,36,16,18,43,34,33,87,60,26,40,5,39,15,17,50,46,56,15,75,12,76,33,76,89,91,73,53,50,51,43,87,72,5,40,75,72,81,23,54,73,66,39,66,60,89,42,56,52,33,43,53,44,88,52,90,63,25,75,53,70,85,82,71,10,27,10,6,84,76,75,86,96,94,73,98
Nassir Little,POR,19.7,Forward,492,72,11,5,84,27,84,64,3,57,41,48,4,35,3,11,87,76,89,10,100,98,96,41,63,1,16,94,41,60,10,4,1,1,3,96,58,97,90,58,4,8,33,22,71,42,62,74,77,41,47,41,58,3,5,7,90,58,99,89,75,91,99,93,99,1,29,6,37,11,21,24,21,40,82,45,71,98,8,40,89,45,75,61,98,7,97,6,99,11,37,60,15,5,9,0,71,15,95,32,4,19,73,19,35,76,14,27,17,3,0
Kevon Looney,GSW,23.7,Big,246,37,87,29,76,26,95,38,0,49,3,97,53,0,74,74,46,21,49,26,25,39,80,17,25,14,8,50,17,15,13,3,11,6,48,34,18,19,10,50,81,78,15,90,86,92,52,24,28,17,63,12,62,28,42,28,65,16,63,49,38,56,18,48,52,40,24,88,69,87,7,19,7,93,72,16,43,63,6,13,49,19,26,30,4,24,6,62,68,77,1,40,3,19,2,0,0,0,51,61,91,83,64,37,42,3,0,99,95,96,18
Brook Lopez,MIL,31.6,Big,1816,97,46,76,10,7,74,31,91,49,29,37,64,30,33,23,89,52,82,69,87,31,77,19,26,92,33,23,19,40,24,15,11,10,40,68,49,22,36,22,15,12,76,14,65,26,87,19,39,19,55,17,68,67,87,51,49,6,72,82,88,70,24,50,43,58,87,60,17,44,68,44,50,16,49,39,40,44,88,83,82,17,27,23,25,75,22,22,15,31,22,48,71,48,68,33,33,32,22,74,34,60,73,80,77,44,32,36,23,80,66
Robin Lopez,MIL,31.6,Big,874,61,7,75,27,1,70,7,2,30,46,70,51,29,23,18,14,80,97,98,40,88,75,14,40,49,30,20,14,32,11,34,18,26,21,10,15,86,43,69,72,78,9,70,68,76,84,65,79,14,28,14,44,1,2,2,89,20,94,97,100,88,13,84,89,33,94,86,45,81,86,91,95,44,46,90,76,26,40,31,97,2,1,2,6,2,3,2,3,4,49,45,84,97,89,61,25,50,26,98,9,82,90,44,60,52,50,71,42,86,18
Kevin Love,CLE,31.1,Big,1779,8,18,97,12,97,0,61,95,46,52,10,87,70,89,70,29,69,17,32,10,85,30,94,72,98,96,3,94,89,95,35,90,93,48,18,52,85,79,49,90,86,20,97,40,94,39,19,20,94,59,2,78,60,18,81,36,1,47,17,29,85,94,76,91,21,19,11,44,16,35,87,76,56,49,84,71,57,24,28,17,4,71,3,6,31,4,11,88,10,51,14,83,91,95,91,61,72,7,37,90,72,65,90,83,36,72,52,57,81,86
Kyle Lowry,TOR,33.6,Point,2095,67,57,22,31,73,90,51,70,88,88,31,67,88,63,61,41,95,95,89,70,66,93,73,87,46,57,46,73,77,32,99,40,59,29,59,79,25,62,65,83,83,83,17,18,12,37,63,57,73,95,99,90,82,93,76,94,96,85,95,92,63,73,52,53,50,79,90,19,79,76,57,72,80,45,35,36,16,49,36,95,90,76,84,56,92,53,91,62,88,65,57,59,24,41,17,56,44,51,8,37,16,39,90,88,63,44,51,71,22,78
Timothe Luwawu-Cabarrot,BKN,24.5,Wing,798,34,18,6,72,55,94,31,78,72,18,16,42,71,6,3,36,17,19,13,52,68,13,40,48,77,43,33,40,35,37,20,58,50,62,35,49,29,40,74,43,55,56,8,63,21,80,69,81,40,76,10,78,61,71,56,79,7,81,19,15,57,90,35,61,14,5,26,88,49,14,51,28,53,74,38,64,5,65,40,19,70,89,60,22,79,8,90,86,88,65,20,18,45,26,80,26,67,74,5,21,6,87,46,65,47,67,33,56,28,1
Trey Lyles,SAS,24.0,Big,1259,28,27,73,36,85,0,60,46,15,14,56,21,38,29,43,82,14,18,21,15,57,19,33,31,74,49,46,33,42,26,8,66,36,80,35,20,67,29,34,44,42,77,67,53,65,82,4,10,33,28,6,44,58,19,56,17,18,33,18,12,63,37,71,52,80,21,28,39,28,21,30,20,83,40,30,28,81,24,39,18,24,36,28,44,57,42,17,11,18,42,25,21,70,37,86,62,80,24,29,76,48,82,76,80,21,79,11,46,26,18
