player,team,age,pos,min,blk%_rank,stl%_rank,foul%_rank,fgor%_rank,fgdr%_rank,ftor%_rank,ftdr%_rank,ft%_rank,sfld%_rank,ffld%_rank,and1%_rank,usage_rank,psa_rank,ast%_rank,ast:usg_rank,tov%_rank,diff_rank,offense:_pts/poss_rank,offense:_efg%_rank,offense:_tov%_rank,offense:_orb%_rank,offense:_ft_rate_rank,defense:_pts/poss_rank,defense:_efg%_rank,defense:_tov%_rank,defense:_orb%_rank,defense:_ft_rate_rank,onoff_opp_halfcourt_halfcourt:_pts/play_rank,onoff_opp_halfcourt_halfcourt:_oreb%_rank,onoff_opp_halfcourt_halfcourt:_%_of_plays_rank,onoff_opp_halfcourt_putbacks:_pts/miss_rank,onoff_opp_halfcourt_putbacks:_plays/miss_rank,onoff_opp_halfcourt_putbacks:_pts/play_rank,onoff_opp_team_fg%:_rim_rank,onoff_opp_team_fg%:_short_mid_rank,onoff_opp_team_fg%:_long_mid_rank,onoff_opp_team_fg%:_all_mid_rank,onoff_opp_team_fg%:_corner_three_rank,onoff_opp_team_fg%:_non_corner_rank,onoff_opp_team_fg%:_all_three_rank,onoff_opp_shot_frequency:_rim_rank,onoff_opp_shot_frequency:_short_mid_rank,onoff_opp_shot_frequency:_long_mid_rank,onoff_opp_shot_frequency:_all_mid_rank,onoff_opp_shot_frequency:_corner_three_rank,onoff_opp_shot_frequency:_non_corner_rank,onoff_opp_shot_frequency:_all_three_rank,onoff_opp_transition_all_transition:_pts+/poss_rank,onoff_opp_transition_all_transition:_freq_rank,onoff_opp_transition_all_transition:_pts/play_rank,onoff_opp_transition_off_steals:_pts+/poss_rank,onoff_opp_transition_off_steals:_freq_rank,onoff_opp_transition_off_steals:_pts/play_rank,onoff_opp_transition_off_live_rebounds:_pts+/poss_rank,onoff_opp_transition_off_live_rebounds:_freq_rank,onoff_opp_transition_off_live_rebounds:_pts/play_rank,onoff_team_halfcourt_halfcourt:_pts/play_rank,onoff_team_halfcourt_halfcourt:_oreb%_rank,onoff_team_halfcourt_halfcourt:_%_of_plays_rank,onoff_team_halfcourt_putbacks:_pts/miss_rank,onoff_team_halfcourt_putbacks:_plays/miss_rank,onoff_team_halfcourt_putbacks:_pts/play_rank,onoff_team_team_fg%:_rim_rank,onoff_team_team_fg%:_short_mid_rank,onoff_team_team_fg%:_long_mid_rank,onoff_team_team_fg%:_all_mid_rank,onoff_team_team_fg%:_corner_three_rank,onoff_team_team_fg%:_non_corner_rank,onoff_team_team_fg%:_all_three_rank,onoff_team_shot_frequency:_rim_rank,onoff_team_shot_frequency:_short_mid_rank,onoff_team_shot_frequency:_long_mid_rank,onoff_team_shot_frequency:_all_mid_rank,onoff_team_shot_frequency:_corner_three_rank,onoff_team_shot_frequency:_non_corner_rank,onoff_team_shot_frequency:_all_three_rank,onoff_team_transition_all_transition:_pts+/poss_rank,onoff_team_transition_all_transition:_freq_rank,onoff_team_transition_all_transition:_pts/play_rank,onoff_team_transition_off_steals:_pts+/poss_rank,onoff_team_transition_off_steals:_freq_rank,onoff_team_transition_off_steals:_pts/play_rank,onoff_team_transition_off_live_rebounds:_pts+/poss_rank,onoff_team_transition_off_live_rebounds:_freq_rank,onoff_team_transition_off_live_rebounds:_pts/play_rank,efg%_rank,rim_accuracy_rank,short_mid_accuracy_rank,long_mid_accuracy_rank,all_mid_accuracy_rank,corner_three_accuracy_rank,non_corner_accuracy_rank,all_three_accuracy_rank,rim_frequency_rank,short_mid_frequency_rank,long_mid_frequency_rank,all_mid_frequency_rank,corner_three_frequency_rank,non_corner_frequency_rank,all_three_frequency_rank,2p%_overall_rank,3p%_overall_rank,astd%_all_overall_rank,astd%_rim_overall_rank,astd%_mid_overall_rank,astd%_three_overall_rank
Cartier Martin,GSW,24.9,Wing,267,0,46,6,96,51,0,59,0,57,64,85,33,11,2,2,46,96,24,34,40,9,74,100,100,97,91,58,100,86,95,98,100,52,100,89,83,93,26,21,14,61,75,5,15,75,80,83,100,68,99,76,100,50,100,22,99,21,19,43,3,4,36,78,55,15,14,2,86,38,3,92,8,44,74,96,94,76,82,83,11,88,13,95,18,92,10,37,11,20,4,0,29,29,53,92,14,46,48,65,52,8,30,76,83,99,5
Cartier Martin,WAS,24.9,Wing,104,50,42,21,97,89,100,0,0,61,28,41,72,17,68,52,73,52,40,1,15,100,100,67,58,77,90,15,17,93,78,30,91,1,6,0,94,7,99,66,95,100,7,24,6,61,10,16,99,84,100,100,21,100,51,97,85,16,100,99,100,100,58,0,18,16,9,0,97,3,54,55,13,17,87,73,81,1,90,1,23,97,3,2,57,1,17,3,1,36,20,0,0,0,85,3,44,21,56,55,50,5,0,53,92,11,70
Kenyon Martin,DEN,31.8,Big,1982,37,88,75,33,79,38,61,13,35,6,33,55,13,67,70,74,32,24,31,41,28,70,52,46,42,69,63,50,68,65,54,28,76,75,25,8,8,58,75,75,44,52,33,40,57,71,68,30,91,13,39,43,38,36,99,16,13,23,63,73,28,94,28,17,8,6,57,97,97,21,87,71,86,28,36,31,77,63,73,61,50,71,76,66,63,20,54,48,29,33,0,78,19,30,70,70,73,79,81,79,19,19,38,50,33,99
Kevin Martin,HOU,26.7,Wing,857,4,39,93,6,11,0,0,100,98,77,30,88,88,47,15,44,8,19,6,68,40,77,11,12,62,6,20,17,4,5,2,8,7,42,15,23,10,94,14,39,13,64,67,74,34,79,70,85,5,94,91,66,91,60,8,78,15,44,91,48,53,42,11,18,4,5,15,61,35,54,8,82,50,34,56,50,42,80,25,33,80,13,50,84,35,32,39,74,82,84,51,15,16,33,71,74,76,20,54,35,61,17,54,18,53,69
Kevin Martin,SAC,26.7,Combo,770,38,26,66,77,87,0,91,64,96,45,49,68,64,19,11,98,93,87,94,86,1,95,83,87,33,28,96,97,69,67,9,38,8,91,71,47,72,26,56,44,34,95,3,30,74,84,85,12,85,17,73,83,76,4,59,5,96,2,9,14,2,95,95,32,74,60,74,93,93,2,88,71,87,33,75,63,64,41,83,18,81,17,88,21,95,23,38,74,15,26,84,23,48,34,57,64,70,66,47,53,23,48,17,6,19,45
Roger Mason Jr.,SAS,29.1,Combo,1398,83,6,72,2,79,0,83,28,11,2,72,11,21,17,19,83,24,32,25,32,78,27,26,70,61,20,3,57,14,14,8,8,28,81,72,53,69,7,69,35,42,10,91,60,62,41,47,63,64,61,37,37,28,74,66,76,14,84,51,90,73,94,38,9,54,16,55,25,33,24,15,33,16,81,94,93,40,45,26,81,40,80,20,47,12,45,21,55,77,81,41,30,39,2,2,72,38,91,83,96,47,35,9,57,6,53
Wesley Matthews,UTA,23.0,Wing,1977,34,57,50,47,8,64,43,69,78,59,46,28,89,36,47,27,37,66,41,84,44,52,17,17,7,55,76,12,47,51,43,43,50,22,10,3,3,86,50,79,88,17,16,7,86,44,64,54,34,54,91,48,90,23,14,26,64,28,81,71,81,39,25,24,38,24,25,77,70,77,72,16,29,72,42,51,67,71,48,75,76,53,57,80,57,85,54,80,50,71,73,47,79,89,60,11,20,70,27,36,87,79,17,15,24,31
Jason Maxiell,DET,26.7,Big,1522,33,53,55,75,58,38,33,19,62,60,22,40,40,21,23,65,50,68,59,33,81,32,31,15,47,76,50,9,58,38,41,46,42,48,44,11,13,54,17,23,52,77,39,59,16,54,38,95,39,94,73,31,76,95,31,93,57,80,64,74,85,39,83,79,24,50,40,44,38,33,53,80,75,66,26,36,70,51,70,27,86,25,85,47,90,52,70,71,43,52,0,0,0,43,60,77,71,0,52,48,55,0,52,41,47,0
Sean May,SAC,25.6,Big,319,27,87,27,11,28,62,45,37,28,50,23,67,27,69,65,43,84,81,62,96,49,87,72,66,29,77,74,79,47,55,35,58,22,72,3,99,86,45,13,12,63,2,93,45,39,44,42,62,14,67,63,71,12,44,1,62,92,49,3,5,10,19,3,73,99,98,46,95,93,3,6,100,94,46,43,41,32,7,32,83,2,92,14,6,8,26,0,99,92,99,0,0,0,3,26,99,99,0,78,74,31,0,21,99,27,0
Eric Maynor,OKC,22.4,Point,848,76,27,12,31,69,94,37,10,57,4,86,37,27,78,96,63,27,34,27,13,96,48,30,34,46,48,31,15,38,11,18,55,8,30,13,36,14,42,64,51,86,12,29,13,9,84,61,91,39,95,69,5,77,94,28,96,19,92,98,95,98,43,18,25,29,19,100,51,83,49,97,14,66,32,41,36,25,75,11,85,78,52,9,56,5,45,18,37,98,76,0,86,63,35,96,31,88,22,37,31,45,63,88,96,78,61
Eric Maynor,UTA,22.4,Point,337,27,59,29,88,43,0,0,32,76,31,80,76,4,84,65,45,61,9,35,2,39,23,99,98,65,91,10,98,84,98,97,92,87,79,83,88,93,98,66,93,98,6,34,11,45,23,23,46,89,17,6,31,4,86,98,59,10,30,20,89,51,97,72,55,5,10,61,47,50,12,98,6,49,62,87,83,8,12,16,4,45,8,19,2,32,4,2,61,47,67,0,10,4,65,100,6,73,0,29,24,10,4,84,86,61,2
O.J. Mayo,MEM,22.0,Wing,3094,15,55,91,34,29,0,25,63,33,54,82,68,74,60,48,41,77,91,93,88,8,39,32,6,26,90,81,14,86,90,64,65,55,2,33,39,31,40,39,35,40,46,55,52,49,58,57,46,80,24,63,73,25,26,89,23,92,5,85,71,31,91,89,47,42,43,69,98,99,38,30,36,28,84,75,82,66,88,48,98,69,98,17,92,8,74,75,40,67,60,86,66,80,52,67,64,64,33,54,39,66,80,71,66,62,76
Luc Mbah a Moute,MIL,23.1,Forward,1837,64,64,29,98,67,78,20,26,78,49,62,4,33,31,78,16,50,34,15,72,80,41,71,43,54,86,83,42,65,96,87,92,53,75,56,30,38,10,21,8,86,17,28,15,64,48,53,82,90,78,72,63,47,77,81,81,21,71,90,76,90,26,7,18,17,9,34,85,69,84,94,17,58,2,37,15,48,74,33,40,22,21,51,65,46,33,60,62,11,9,55,0,60,98,31,62,47,33,0,22,49,60,71,62,18,9
DJ Mbenga,LAL,28.8,Big,263,93,22,14,62,19,61,69,0,38,23,88,35,16,9,9,59,20,9,17,76,29,7,66,84,34,7,74,70,8,53,86,31,97,97,17,90,62,78,26,46,3,37,98,95,83,43,62,74,38,51,12,2,22,96,79,81,15,20,17,17,4,92,73,16,79,43,6,24,12,1,33,97,97,10,73,49,5,64,4,17,80,12,5,76,6,23,83,42,28,30,0,0,0,25,87,72,87,0,0,0,22,0,85,76,75,0
Antonio McDyess,SAS,35.2,Big,1600,23,68,76,65,61,74,91,27,4,41,93,29,17,58,74,34,65,40,41,40,75,9,83,74,45,79,90,58,72,71,92,65,95,58,62,66,71,42,62,56,73,36,22,19,66,58,66,82,61,82,56,52,64,85,70,86,18,73,57,11,29,9,41,53,83,70,70,76,79,3,45,100,100,6,13,7,97,77,98,83,86,93,94,68,97,25,73,34,66,64,0,0,0,8,4,100,97,0,60,53,26,0,4,60,6,0
JaVale McGee,WAS,21.8,Big,905,99,21,39,70,35,35,47,26,68,52,69,64,48,11,7,51,13,21,55,13,34,26,15,58,48,1,66,40,1,5,5,1,59,90,21,92,73,2,77,24,1,59,92,89,67,82,81,71,28,81,91,75,93,39,47,52,36,31,67,75,75,56,53,38,60,51,39,38,36,98,67,24,34,44,8,13,33,65,30,88,64,93,14,84,15,53,57,13,25,9,0,0,0,77,63,23,30,0,56,50,55,0,58,53,26,0
Tracy McGrady,NYK,30.4,Wing,626,84,28,80,72,74,0,20,38,77,66,85,80,15,94,95,19,26,61,58,51,71,9,9,33,5,19,82,26,54,35,16,43,15,70,84,44,75,44,1,2,69,45,8,12,97,53,80,20,38,29,47,92,17,23,13,50,38,90,35,90,87,79,40,45,52,49,53,89,84,28,57,89,87,21,28,24,44,46,58,12,21,8,85,71,96,14,29,86,43,59,0,3,3,45,35,89,72,6,67,34,34,3,96,99,80,90
Dominic McGuire,WAS,24.0,Forward,207,40,13,4,84,89,0,22,0,16,36,0,0,0,29,84,2,1,2,2,89,31,4,5,81,17,0,8,20,1,48,25,9,75,91,14,22,10,75,99,99,20,93,94,97,0,51,7,88,89,94,72,6,90,94,98,90,5,26,77,80,97,8,5,16,1,2,2,27,10,87,20,46,28,15,54,38,5,47,3,3,98,2,8,35,5,0,9,2,18,2,0,0,0,71,49,93,91,0,0,0,2,0,93,91,71,0
Josh McRoberts,IND,22.7,Big,466,39,75,36,36,42,0,79,8,18,40,69,31,62,87,94,82,61,87,97,53,50,31,21,19,71,39,50,19,40,34,40,85,8,50,52,16,21,29,32,27,61,65,48,58,38,30,26,72,10,86,71,18,75,51,17,80,80,54,50,29,8,90,96,35,8,9,94,87,95,71,20,11,6,75,88,87,99,65,97,89,63,92,97,85,90,77,69,15,38,21,0,0,97,61,11,47,21,87,85,85,69,97,36,35,54,65
Jodie Meeks,MIL,22.2,Wing,436,26,30,53,4,96,0,40,0,2,45,85,44,5,13,8,66,28,63,75,34,54,39,11,6,33,58,72,12,63,53,10,27,9,18,6,91,56,0,57,3,35,87,81,92,16,15,12,45,68,31,78,58,56,36,31,32,73,57,45,73,79,44,35,87,95,98,29,57,41,56,4,84,41,24,71,56,66,32,78,79,99,89,43,32,44,4,22,1,22,15,0,16,4,33,4,46,27,64,85,84,12,3,34,88,4,37
Jodie Meeks,PHI,22.2,Wing,200,13,34,18,22,77,0,0,0,27,53,20,65,76,57,50,98,48,97,95,94,17,77,4,7,19,19,1,1,7,38,85,16,98,12,6,1,1,97,73,93,5,10,87,50,94,94,98,75,56,82,0,10,0,99,80,100,98,39,19,17,5,72,26,93,82,97,100,50,97,2,23,19,12,34,100,100,22,36,28,62,61,90,23,96,24,87,98,11,24,11,0,19,73,32,29,11,8,37,98,91,85,71,20,60,1,60
CJ Miles,UTA,22.6,Wing,1476,60,76,7,55,23,53,54,16,37,42,84,61,35,49,38,34,50,62,51,57,75,17,37,46,52,63,9,44,77,18,59,42,78,51,84,31,62,43,57,51,25,73,74,81,35,39,34,10,19,16,11,19,13,29,31,38,40,75,90,63,68,43,47,59,25,33,50,63,58,38,31,23,17,72,91,90,90,83,79,92,90,74,78,74,71,54,72,29,35,31,38,51,44,57,36,42,37,32,79,59,59,45,33,59,14,45
Darko Milicic,MIN,24.4,Big,608,77,73,45,15,46,99,6,9,6,13,82,53,25,81,82,52,98,88,85,97,56,2,97,49,99,88,62,79,93,54,77,86,40,82,43,85,78,44,24,26,4,80,89,93,99,29,68,79,32,83,96,74,94,44,27,43,88,36,28,64,47,83,100,44,15,23,87,29,47,32,95,11,54,76,55,62,43,28,29,39,3,9,51,24,45,38,96,67,21,69,0,0,0,7,100,20,98,0,65,55,42,0,92,62,89,0
Andre Miller,POR,33.6,Combo,2494,28,72,74,96,47,51,15,59,89,83,38,89,60,91,68,51,94,93,78,81,55,80,76,62,43,91,86,63,81,62,62,77,33,39,27,72,52,85,45,73,74,53,30,37,33,45,39,78,50,78,23,66,18,87,37,85,84,58,80,32,34,44,93,88,86,94,22,28,17,89,84,59,76,0,19,4,88,92,76,75,81,55,84,87,81,28,74,53,21,23,0,7,0,94,87,66,87,4,9,4,55,0,89,66,64,64
Brad Miller,CHI,33.6,Big,1925,15,45,71,6,34,26,56,93,46,79,67,63,44,87,86,55,45,52,64,48,12,73,41,14,83,79,70,35,90,78,58,89,12,39,15,50,25,20,14,8,76,30,49,38,56,29,33,58,37,62,82,94,72,32,38,44,53,10,31,34,14,77,80,27,85,71,8,13,4,63,15,25,12,69,87,85,80,66,63,40,33,24,90,82,81,19,30,54,51,50,14,22,13,19,18,72,51,91,88,87,23,13,35,86,31,65
Mike Miller,WAS,29.7,Wing,1801,22,18,58,61,98,72,67,68,28,70,92,30,96,89,98,2,64,83,97,12,41,33,31,36,14,78,54,21,79,41,35,35,42,27,61,19,30,25,96,88,7,23,92,74,67,85,83,62,34,60,28,86,34,76,18,77,85,53,22,53,42,64,90,91,72,90,89,75,89,87,64,19,26,65,34,39,74,18,83,81,76,93,63,21,73,97,77,65,43,51,100,94,99,64,18,37,28,52,75,62,80,99,40,46,47,54
Paul Millsap,UTA,24.7,Big,2234,66,70,47,53,48,60,22,44,54,51,33,60,72,72,71,64,84,80,60,30,81,92,71,83,72,53,8,60,38,55,65,49,75,93,84,62,82,69,12,28,86,70,58,70,70,2,5,73,57,72,50,24,62,77,42,69,51,89,77,89,83,85,81,41,40,39,83,27,49,35,72,68,73,75,22,37,66,67,52,80,86,34,48,30,53,68,72,35,87,67,0,0,0,55,42,65,58,64,66,63,70,0,23,11,44,0
Nazr Mohammed,CHA,32.2,Big,964,64,21,62,94,84,68,55,30,59,28,46,70,74,32,24,67,28,52,57,81,39,6,16,2,37,97,75,3,99,20,56,61,45,8,6,62,19,9,28,9,7,50,84,80,25,86,73,34,8,47,10,20,8,67,4,72,33,27,84,88,86,76,82,95,49,87,46,5,10,50,95,62,90,20,8,8,85,86,86,93,90,85,55,75,66,74,58,84,48,78,0,0,0,64,85,31,49,0,0,0,75,0,26,21,35,0
Jamario Moon,CLE,29.4,Wing,1006,95,67,55,40,94,85,90,60,18,29,13,7,72,16,44,83,41,29,19,71,46,63,67,71,72,31,45,86,27,12,12,51,4,90,36,31,26,63,80,81,45,97,71,96,56,2,4,40,34,72,25,44,26,56,26,83,28,48,37,70,46,85,24,7,43,13,6,94,61,29,48,82,77,4,70,38,17,25,11,30,17,19,24,22,21,80,95,15,85,76,10,64,23,61,7,49,28,85,50,68,93,23,10,5,50,30
Mikki Moore,GSW,34.0,Big,404,38,9,32,16,11,0,0,0,13,21,97,20,90,91,97,19,5,2,8,44,12,0,55,28,35,89,77,55,96,35,20,77,6,18,53,67,62,24,48,33,39,93,3,24,62,90,87,24,17,39,43,16,69,22,68,27,4,16,17,22,12,64,46,4,20,7,66,6,14,19,32,77,65,66,58,61,7,39,15,21,31,26,10,24,17,94,100,76,74,76,0,0,0,40,13,92,75,0,0,0,94,0,20,25,21,0
Adam Morrison,LAL,25.3,Wing,160,64,1,78,72,7,0,55,0,13,2,0,38,4,56,69,47,1,6,6,15,72,51,2,0,1,100,89,1,99,92,100,100,63,10,12,17,8,17,1,1,50,67,68,76,91,5,17,3,7,2,68,89,83,1,30,1,1,84,30,53,47,47,68,29,1,3,4,22,7,23,26,89,78,12,61,42,28,15,55,32,0,99,35,64,40,2,55,59,12,20,0,0,0,8,98,85,98,15,46,28,7,0,30,22,6,99
Anthony Morrow,GSW,24.1,Wing,1976,36,59,44,52,49,67,46,98,8,55,93,33,89,24,24,63,71,76,70,57,66,20,51,56,39,52,29,41,56,56,41,35,54,51,68,70,76,85,11,33,35,29,70,54,50,64,62,69,73,66,28,54,28,82,75,78,61,80,42,51,46,57,43,97,16,56,84,76,87,16,40,43,38,83,84,88,79,49,72,25,67,29,91,34,87,92,20,98,63,93,85,95,97,15,79,38,55,63,77,79,52,97,48,72,66,34
Troy Murphy,IND,29.5,Big,2337,14,76,93,9,96,64,92,85,30,42,87,62,82,81,81,86,16,31,48,49,16,32,13,14,32,35,71,14,46,17,15,10,41,20,24,35,23,87,25,53,13,50,85,81,42,65,61,44,21,58,14,22,20,70,48,77,55,13,32,46,31,68,65,30,16,14,68,35,42,81,18,9,4,57,89,86,13,52,13,3,27,1,44,52,54,74,48,77,90,93,0,85,75,13,4,60,27,80,97,96,67,75,16,51,58,65
Ronald Murray,CHA,30.3,Wing,977,63,52,41,23,22,0,13,18,76,63,27,89,20,82,57,41,79,72,50,77,52,94,69,97,56,3,11,88,1,51,29,14,65,67,98,99,99,71,63,73,78,64,97,96,1,3,1,85,93,82,62,82,51,92,79,92,61,65,76,49,34,69,36,78,38,57,20,57,34,64,19,16,11,34,94,88,83,59,72,70,39,66,74,63,63,19,9,52,72,64,31,23,22,50,67,55,60,46,53,41,23,26,85,67,76,93
Ronald Murray,CHI,30.3,Wing,654,16,45,46,30,70,0,14,37,37,83,14,78,19,66,43,87,15,48,53,70,17,64,6,13,55,23,7,14,18,31,22,23,46,8,85,84,92,52,8,10,33,76,95,94,21,8,10,27,48,11,15,66,4,47,49,31,44,27,45,27,16,61,43,66,35,47,79,30,52,63,12,5,1,97,94,98,87,44,81,54,63,68,92,65,83,20,39,49,28,28,74,8,25,51,53,59,56,53,51,44,30,25,58,69,46,55
Eduardo Najera,BKN,33.3,Big,203,5,97,18,14,30,0,23,0,9,11,0,47,3,89,92,50,28,51,69,22,53,29,16,3,48,82,55,2,70,87,99,98,87,0,100,85,98,86,2,3,71,98,0,12,100,21,79,73,75,76,77,57,76,56,81,71,45,55,15,67,26,95,35,81,100,99,60,8,12,25,27,20,14,59,97,94,14,24,7,2,33,1,66,12,89,6,16,0,94,21,0,0,0,47,5,42,8,92,94,92,23,0,17,43,2,65
Eduardo Najera,DAL,33.3,Big,447,30,93,33,8,15,0,3,0,2,12,59,4,79,25,59,84,81,45,57,89,23,1,92,57,98,41,12,61,55,12,19,5,68,34,93,85,95,2,64,23,26,45,80,74,89,19,47,96,47,93,92,93,38,85,16,84,12,29,69,42,21,85,24,43,29,27,58,66,65,63,14,8,2,93,91,94,100,85,99,99,98,95,93,65,95,82,36,100,75,97,0,70,69,34,0,28,2,94,98,97,85,69,3,3,21,94
Steve Nash,PHX,35.7,Point,2656,43,0,94,45,49,0,84,100,31,80,82,98,100,100,90,14,67,89,92,94,7,76,22,42,3,75,87,19,89,54,52,59,48,27,28,59,37,27,80,63,80,54,23,29,91,12,37,67,84,58,64,82,52,65,95,63,96,4,21,28,6,86,100,97,92,99,17,29,18,15,90,63,85,22,50,38,60,49,55,9,56,25,90,74,78,100,100,76,88,96,0,95,98,18,69,69,80,8,73,55,96,98,100,98,94,100
Jameer Nelson,ORL,27.7,Point,1857,6,20,31,51,73,0,94,80,24,67,96,78,69,73,51,61,62,44,47,53,36,28,75,57,83,80,27,70,81,83,78,90,40,38,74,32,52,38,74,66,68,28,43,33,60,50,53,43,66,49,66,71,63,26,62,34,59,12,6,21,10,65,55,17,42,20,62,42,48,84,78,20,39,48,32,34,23,6,38,26,4,38,34,8,43,65,51,73,43,57,41,71,67,59,35,51,37,37,71,63,63,72,80,88,92,80
Rasho Nesterovic,TOR,33.4,Big,364,63,60,37,90,31,67,70,0,0,10,100,57,60,70,72,91,6,50,97,7,21,14,1,0,75,93,11,0,89,90,32,98,0,2,0,8,1,5,2,1,86,57,20,29,34,28,22,48,9,64,50,9,81,47,12,36,46,21,40,97,48,99,97,88,26,55,99,87,98,60,65,89,89,61,1,7,44,48,63,19,12,20,76,69,85,76,93,87,75,88,0,0,0,31,51,88,82,0,0,0,78,0,25,92,7,0
Joakim Noah,CHI,24.7,Big,1909,77,25,68,89,94,37,57,65,65,74,23,59,56,79,81,32,56,58,52,28,95,22,50,72,19,36,72,66,36,27,64,37,83,52,56,42,50,96,62,87,16,79,44,63,35,83,72,30,45,34,12,36,20,58,39,53,49,93,72,79,93,24,33,77,30,50,93,64,93,57,91,69,89,28,5,7,46,35,50,71,68,84,28,22,29,48,28,21,69,38,0,0,0,80,36,39,29,0,0,0,50,0,82,79,53,0
Andres Nocioni,SAC,29.9,Wing,1475,81,15,16,31,80,76,87,24,33,37,32,63,24,26,13,71,39,78,71,75,43,23,12,15,25,37,44,21,43,40,12,22,19,19,37,29,26,23,61,45,41,63,65,71,48,31,31,23,60,27,44,41,27,34,57,45,73,42,28,62,47,66,21,58,95,91,56,72,68,42,50,19,19,59,89,86,49,46,65,28,85,47,68,60,75,36,17,33,34,29,55,78,77,29,77,24,41,49,85,75,16,78,28,60,45,21
Steve Novak,LAC,26.4,Forward,267,4,2,82,0,7,0,13,0,0,16,0,9,18,0,7,100,2,38,80,97,1,5,0,8,6,1,1,0,3,31,19,0,100,93,8,4,3,62,8,10,63,68,99,98,5,1,1,68,99,24,94,58,52,28,100,18,64,1,0,0,0,35,92,15,90,59,72,44,56,1,45,4,4,98,100,100,98,1,100,64,94,100,100,35,100,24,0,2,100,100,0,39,29,0,2,67,20,87,100,100,51,29,0,0,7,9
Dirk Nowitzki,DAL,31.4,Big,3033,31,52,97,2,51,36,69,98,45,98,30,99,78,90,65,97,97,89,87,77,22,87,92,81,32,52,98,77,74,33,46,60,37,81,49,26,31,32,94,89,82,65,21,33,57,22,27,96,33,98,93,16,98,93,47,97,94,14,20,55,23,87,60,45,99,96,11,94,81,55,42,89,83,32,10,12,45,35,53,69,26,62,32,21,42,42,55,65,89,89,0,100,91,4,47,95,97,64,84,82,33,91,67,91,64,91
Jermaine O'Neal,MIA,31.1,Big,1985,75,12,64,21,65,35,42,56,47,65,52,84,66,60,41,58,75,76,91,70,8,17,59,22,50,62,97,48,87,26,41,54,32,21,14,14,8,96,47,80,63,34,35,32,52,63,61,57,10,67,20,61,25,80,6,87,85,10,69,33,20,70,72,90,79,93,63,91,88,51,92,41,77,8,38,22,55,91,36,62,81,57,48,91,32,63,80,85,89,94,0,0,0,16,89,82,92,0,48,42,64,0,88,53,82,0
Shaquille O'Neal,CLE,37.7,Big,1234,76,11,43,56,86,0,32,6,89,91,57,96,70,84,62,28,21,14,75,6,15,3,54,64,20,68,57,66,73,57,59,75,34,49,18,89,73,11,39,19,83,14,4,2,91,86,94,31,18,18,51,53,49,24,54,14,34,18,46,37,48,34,75,89,6,35,71,48,62,94,98,1,27,34,31,29,21,69,23,30,50,30,23,67,22,86,77,53,11,59,0,0,0,69,91,3,40,0,51,47,86,0,81,44,94,0
Fabricio Oberto,WAS,34.6,Big,644,14,35,6,10,8,89,11,0,33,26,18,1,98,82,99,0,65,41,70,38,11,28,82,91,36,60,22,80,68,29,30,14,67,63,71,51,64,65,96,94,48,31,11,9,77,95,95,75,26,70,57,7,43,72,8,64,67,19,2,4,1,77,84,58,40,49,73,59,71,51,44,72,64,67,26,36,20,19,14,18,8,17,40,31,32,97,86,90,30,92,0,0,0,88,50,15,16,0,0,0,97,0,0,1,17,0
Greg Oden,POR,21.8,Big,501,98,28,13,99,95,0,33,75,75,92,87,76,97,49,35,16,94,89,90,10,91,48,82,90,0,86,54,63,88,92,95,82,92,92,12,77,45,10,84,61,78,22,1,1,99,90,98,33,97,9,51,91,36,28,92,8,67,91,39,97,92,89,80,13,67,36,67,85,85,92,52,5,7,92,43,65,14,24,11,13,5,32,22,39,18,96,89,36,1,19,0,0,0,91,48,9,13,0,0,0,96,0,86,61,99,0
Lamar Odom,LAL,30.0,Big,2567,26,74,81,28,90,55,53,45,40,35,77,65,49,97,94,45,72,40,39,49,15,84,89,88,63,65,47,74,71,82,84,82,66,89,42,81,74,57,76,74,80,38,72,63,9,14,10,91,92,87,83,84,80,87,96,81,50,42,42,43,24,76,57,47,26,28,22,45,32,54,26,43,32,60,70,68,17,54,10,29,43,39,15,52,9,50,31,57,45,51,86,30,38,47,30,38,24,88,89,88,53,41,94,94,90,99
Emeka Okafor,NOP,27.1,Big,2367,79,50,79,77,86,36,89,14,81,61,43,43,53,16,17,57,49,45,34,57,62,35,57,37,11,76,100,53,74,36,34,53,23,69,59,10,18,2,55,16,60,8,11,3,99,90,98,56,20,56,61,46,58,46,20,51,41,49,39,56,36,77,52,19,66,44,48,49,47,10,99,51,92,57,25,33,27,67,19,7,79,5,56,54,47,65,70,33,30,32,0,0,0,65,90,22,47,0,0,0,66,0,42,28,46,0
Mehmet Okur,UTA,30.4,Big,2145,53,34,65,17,64,84,40,92,39,27,21,77,68,66,55,61,29,31,43,45,25,13,39,22,43,43,98,46,76,49,40,50,34,29,23,57,36,1,86,25,42,43,24,25,30,93,84,23,49,36,30,79,34,25,59,37,60,13,7,8,5,48,18,92,71,92,10,57,30,24,33,61,48,35,85,76,12,20,24,41,7,78,9,46,10,55,28,61,57,62,50,89,81,23,27,57,43,86,91,91,33,81,30,57,53,92
